SRC_IP,MF_FLAG,DF_FLAG,PACKET_NO,KNOWN_HOST_DEVICE,PACKET_SIZE,TIMESTAMP,TTL,DST_IP,IP_FRAG_OFF 
74.125.95.149,0,0,1938,Linux,20,1258920207.588137000,51,172.16.16.128,0
172.16.16.128,0,1,1939,Linux,20,1258920207.588187000,128,74.125.95.149,0
74.125.95.149,0,0,1940,Linux,20,1258920207.591976000,51,172.16.16.128,0
74.125.95.149,0,0,1941,Linux,20,1258920207.591981000,51,172.16.16.128,0
172.16.16.128,0,1,1942,Linux,20,1258920207.595966000,128,205.203.140.65,0
172.16.16.128,0,1,1943,Linux,20,1258920207.595981000,128,205.203.140.65,0
172.16.16.128,0,1,1944,Linux,20,1258920207.595986000,128,205.203.140.65,0
74.125.95.149,0,0,1945,Linux,20,1258920207.621204000,51,172.16.16.128,0
172.16.16.128,0,1,1946,Linux,20,1258920207.621311000,128,74.125.95.149,0
74.125.95.149,0,0,1947,Linux,20,1258920207.621890000,51,172.16.16.128,0
74.125.95.149,0,0,1948,Linux,20,1258920207.623360000,51,172.16.16.128,0
172.16.16.128,0,1,1949,Linux,20,1258920207.623405000,128,74.125.95.149,0
74.125.95.149,0,0,1950,Linux,20,1258920207.627260000,51,172.16.16.128,0
74.125.95.149,0,0,1951,Linux,20,1258920207.627546000,51,172.16.16.128,0
172.16.16.128,0,1,1952,Linux,20,1258920207.627591000,128,74.125.95.149,0
74.125.95.149,0,0,1953,Linux,20,1258920207.627886000,51,172.16.16.128,0
74.125.95.149,0,0,1954,Linux,20,1258920207.628383000,51,172.16.16.128,0
172.16.16.128,0,1,1955,Linux,20,1258920207.628421000,128,74.125.95.149,0
74.125.95.149,0,0,1956,Linux,20,1258920207.629803000,51,172.16.16.128,0
74.125.95.149,0,0,1957,Linux,20,1258920207.630702000,51,172.16.16.128,0
172.16.16.128,0,1,1958,Linux,20,1258920207.630739000,128,74.125.95.149,0
74.125.95.149,0,0,1959,Linux,20,1258920207.632948000,51,172.16.16.128,0
205.203.140.65,0,0,1960,Linux,20,1258920207.646372000,242,172.16.16.128,0
205.203.140.65,0,0,1961,Linux,20,1258920207.650080000,51,172.16.16.128,0
205.203.140.65,0,0,1962,Linux,20,1258920207.656403000,242,172.16.16.128,0
172.16.16.128,0,1,1963,Linux,20,1258920207.656884000,128,12.120.63.24,0
172.16.16.128,0,1,1964,Linux,20,1258920207.656954000,128,64.208.21.43,0
172.16.16.128,0,1,1965,Linux,20,1258920207.656991000,128,64.208.21.43,0
172.16.16.128,0,1,1966,Linux,20,1258920207.657026000,128,64.208.21.43,0
205.203.140.65,0,0,1967,Linux,20,1258920207.658813000,242,172.16.16.128,0
205.203.140.65,0,0,1968,Linux,20,1258920207.658818000,242,172.16.16.128,0
205.203.140.65,0,0,1969,Linux,20,1258920207.658820000,242,172.16.16.128,0
172.16.16.128,0,1,1970,Linux,20,1258920207.658903000,128,205.203.140.65,0
172.16.16.128,0,1,1971,Linux,20,1258920207.676891000,128,74.125.95.149,0
172.16.16.128,0,1,1972,Linux,20,1258920207.698166000,128,208.111.168.7,0
172.16.16.128,0,1,1973,Linux,20,1258920207.698730000,128,205.203.140.65,0
172.16.16.128,0,1,1974,Linux,20,1258920207.698738000,128,205.203.140.65,0
172.16.16.128,0,1,1975,Linux,20,1258920207.698742000,128,205.203.140.65,0
172.16.16.128,0,1,1976,Linux,20,1258920207.698868000,128,205.203.140.65,0
172.16.16.128,0,1,1977,Linux,20,1258920207.698875000,128,205.203.140.65,0
172.16.16.128,0,1,1978,Linux,20,1258920207.698880000,128,205.203.140.65,0
12.120.63.24,0,0,1979,Linux,20,1258920207.702500000,54,172.16.16.128,0
172.16.16.128,0,1,1980,Linux,20,1258920207.706897000,128,74.125.95.149,0
172.16.16.128,0,1,1981,Linux,20,1258920207.709813000,128,64.208.21.43,0
172.16.16.128,0,1,1982,Linux,20,1258920207.709922000,128,64.208.21.43,0
172.16.16.128,0,1,1983,Linux,20,1258920207.711616000,128,64.208.21.43,0
172.16.16.128,0,1,1984,Linux,20,1258920207.714113000,128,64.208.21.43,0
172.16.16.128,0,1,1985,Linux,20,1258920207.721077000,128,64.208.21.43,0
172.16.16.128,0,1,1986,Linux,20,1258920207.721408000,128,64.208.21.43,0
208.111.168.7,0,0,1987,Linux,20,1258920207.724998000,55,172.16.16.128,0
172.16.16.128,0,1,1988,Linux,20,1258920207.725067000,128,208.111.168.7,0
172.16.16.128,0,1,1989,Linux,20,1258920207.725402000,128,208.111.168.7,0
157.166.255.38,0,0,1990,Linux,20,1258920207.736018000,46,172.16.16.128,0
172.16.16.128,0,1,1991,Linux,20,1258920207.736118000,128,157.166.255.38,0
208.111.168.7,0,0,1992,Linux,20,1258920207.755992000,55,172.16.16.128,0
157.166.255.38,0,0,1993,Linux,20,1258920207.755999000,47,172.16.16.128,0
205.203.140.65,0,0,1994,Linux,20,1258920207.756001000,242,172.16.16.128,0
64.208.21.43,0,0,1995,Linux,20,1258920207.756003000,57,172.16.16.128,0
205.203.140.65,0,0,1996,Linux,20,1258920207.756005000,51,172.16.16.128,0
64.208.21.43,0,0,1997,Linux,20,1258920207.756130000,57,172.16.16.128,0
172.16.16.128,0,1,1998,Linux,20,1258920207.756352000,128,157.166.255.38,0
172.16.16.128,0,1,1999,Linux,20,1258920207.756791000,128,205.203.140.65,0
172.16.16.128,0,1,2000,Linux,20,1258920207.756799000,128,205.203.140.65,0
172.16.16.128,0,1,2001,Linux,20,1258920207.756804000,128,205.203.140.65,0
172.16.16.128,0,1,2002,Linux,20,1258920207.757070000,128,64.208.21.43,0
172.16.16.128,0,1,2003,Linux,20,1258920207.757922000,128,64.208.21.43,0
172.16.16.128,0,1,2004,Linux,20,1258920207.780908000,128,205.203.140.65,0
205.203.140.65,0,0,2005,Linux,20,1258920207.801980000,242,172.16.16.128,0
205.203.140.65,0,0,2006,Linux,20,1258920207.802191000,242,172.16.16.128,0
172.16.16.128,0,1,2007,Linux,20,1258920207.802246000,128,205.203.140.65,0
205.203.140.65,0,0,2008,Linux,20,1258920207.805982000,242,172.16.16.128,0
205.203.140.65,0,0,2009,Linux,20,1258920207.805987000,242,172.16.16.128,0
205.203.140.65,0,0,2010,Linux,20,1258920207.805989000,242,172.16.16.128,0
205.203.140.65,0,0,2011,Linux,20,1258920207.805991000,242,172.16.16.128,0
157.166.255.38,0,0,2012,Linux,20,1258920207.805994000,46,172.16.16.128,0
64.208.21.43,0,0,2013,Linux,20,1258920207.805995000,57,172.16.16.128,0
64.208.21.43,0,1,2014,Linux,20,1258920207.805998000,56,172.16.16.128,0
205.203.140.65,0,1,2015,Linux,20,1258920207.806000000,241,172.16.16.128,0
157.166.255.38,0,0,2016,Linux,20,1258920207.806001000,47,172.16.16.128,0
205.203.140.65,0,1,2017,Linux,20,1258920207.806003000,50,172.16.16.128,0
172.16.16.128,0,1,2018,Linux,20,1258920207.806141000,128,157.166.255.38,0
205.203.140.65,0,1,2019,Linux,20,1258920207.806181000,241,172.16.16.128,0
205.203.140.65,0,1,2020,Linux,20,1258920207.806190000,241,172.16.16.128,0
205.203.140.65,0,1,2021,Linux,20,1258920207.806192000,241,172.16.16.128,0
205.203.140.65,0,1,2022,Linux,20,1258920207.806194000,241,172.16.16.128,0
205.203.140.65,0,1,2023,Linux,20,1258920207.806197000,241,172.16.16.128,0
205.203.140.65,0,1,2024,Linux,20,1258920207.806199000,241,172.16.16.128,0
64.208.21.43,0,1,2025,Linux,20,1258920207.806201000,56,172.16.16.128,0
64.208.21.43,0,0,2026,Linux,20,1258920207.806203000,57,172.16.16.128,0
208.111.168.7,0,0,2027,Linux,20,1258920207.806206000,55,172.16.16.128,0
208.111.168.7,0,0,2028,Linux,20,1258920207.806207000,55,172.16.16.128,0
172.16.16.128,0,1,2029,Linux,20,1258920207.806341000,128,157.166.255.38,0
172.16.16.128,0,1,2030,Linux,20,1258920207.808451000,128,64.208.21.43,0
208.111.168.7,0,0,2031,Linux,20,1258920207.817066000,55,172.16.16.128,0
172.16.16.128,0,1,2032,Linux,20,1258920207.817172000,128,208.111.168.7,0
172.16.16.128,0,1,2033,Linux,20,1258920207.840915000,128,74.125.95.149,0
64.208.21.43,0,0,2034,Linux,20,1258920207.844921000,57,172.16.16.128,0
64.208.21.43,0,0,2035,Linux,20,1258920207.844925000,57,172.16.16.128,0
208.111.168.7,0,0,2036,Linux,20,1258920207.853970000,55,172.16.16.128,0
208.111.168.7,0,0,2037,Linux,20,1258920207.853978000,55,172.16.16.128,0
64.208.21.43,0,0,2038,Linux,20,1258920207.853981000,57,172.16.16.128,0
172.16.16.128,0,1,2039,Linux,20,1258920207.855111000,128,208.111.168.7,0
172.16.16.128,0,1,2040,Linux,20,1258920207.855513000,128,208.111.168.7,0
205.203.140.65,0,0,2041,Linux,20,1258920207.860996000,242,172.16.16.128,0
172.16.16.128,0,1,2042,Linux,20,1258920207.866107000,128,74.125.95.149,0
205.203.140.65,0,0,2043,Linux,20,1258920207.868579000,240,172.16.16.128,0
205.203.140.65,0,0,2044,Linux,20,1258920207.868586000,49,172.16.16.128,0
205.203.140.65,0,0,2045,Linux,20,1258920207.876968000,240,172.16.16.128,0
205.203.140.65,0,0,2046,Linux,20,1258920207.877104000,240,172.16.16.128,0
172.16.16.128,0,1,2047,Linux,20,1258920207.877157000,128,205.203.140.65,0
205.203.140.65,0,0,2048,Linux,20,1258920207.881114000,240,172.16.16.128,0
205.203.140.65,0,0,2049,Linux,20,1258920207.881122000,240,172.16.16.128,0
205.203.140.65,0,0,2050,Linux,20,1258920207.882960000,240,172.16.16.128,0
205.203.140.65,0,0,2051,Linux,20,1258920207.882964000,240,172.16.16.128,0
172.16.16.128,0,1,2052,Linux,20,1258920207.883058000,128,205.203.140.65,0
205.203.140.65,0,0,2053,Linux,20,1258920207.883108000,240,172.16.16.128,0
205.203.140.65,0,0,2054,Linux,20,1258920207.883111000,240,172.16.16.128,0
205.203.140.65,0,0,2055,Linux,20,1258920207.886410000,240,172.16.16.128,0
172.16.16.128,0,1,2056,Linux,20,1258920207.886471000,128,205.203.140.65,0
172.16.16.128,0,1,2057,Linux,20,1258920207.904926000,128,12.120.63.24,0
74.125.95.149,0,0,2058,Linux,20,1258920207.905455000,51,172.16.16.128,0
74.125.95.149,0,0,2059,Linux,20,1258920207.905458000,51,172.16.16.128,0
74.125.95.149,0,0,2060,Linux,20,1258920207.906941000,51,172.16.16.128,0
172.16.16.128,0,1,2061,Linux,20,1258920207.907002000,128,74.125.95.149,0
172.16.16.128,0,1,2062,Linux,20,1258920207.934924000,128,74.125.95.138,0
74.125.95.149,0,0,2063,Linux,20,1258920207.946139000,51,172.16.16.128,0
74.125.95.149,0,0,2064,Linux,20,1258920207.952348000,51,172.16.16.128,0
74.125.95.149,0,0,2065,Linux,20,1258920207.952356000,51,172.16.16.128,0
74.125.95.149,0,0,2066,Linux,20,1258920207.952359000,51,172.16.16.128,0
172.16.16.128,0,1,2067,Linux,20,1258920207.952469000,128,74.125.95.149,0
74.125.95.138,0,0,2068,Linux,20,1258920207.964511000,51,172.16.16.128,0
172.16.16.128,0,1,2069,Linux,20,1258920207.964616000,128,74.125.95.138,0
172.16.16.128,0,1,2070,Linux,20,1258920207.966507000,128,157.166.255.38,0
172.16.16.128,0,1,2071,Linux,20,1258920207.966614000,128,157.166.255.38,0
172.16.16.128,0,1,2072,Linux,20,1258920207.966676000,128,157.166.255.38,0
172.16.16.128,0,1,2073,Linux,20,1258920207.966735000,128,157.166.255.38,0
172.16.16.128,0,1,2074,Linux,20,1258920207.966860000,128,157.166.226.25,0
172.16.16.128,0,1,2075,Linux,20,1258920207.966926000,128,157.166.226.25,0
172.16.16.128,0,1,2076,Linux,20,1258920207.968342000,128,74.125.95.138,0
74.125.95.149,0,0,2077,Linux,20,1258920207.988673000,51,172.16.16.128,0
74.125.95.149,0,0,2078,Linux,20,1258920207.992166000,51,172.16.16.128,0
74.125.95.149,0,0,2079,Linux,20,1258920207.992171000,51,172.16.16.128,0
74.125.95.149,0,0,2080,Linux,20,1258920207.992174000,51,172.16.16.128,0
172.16.16.128,0,1,2081,Linux,20,1258920207.992247000,128,74.125.95.149,0
74.125.95.138,0,0,2082,Linux,20,1258920208.006713000,51,172.16.16.128,0
172.16.16.128,0,0,2083,Linux,20,1258920208.007428000,128,172.16.16.255,0
74.125.95.149,0,0,2084,Linux,20,1258920208.026214000,51,172.16.16.128,0
74.125.95.149,0,0,2085,Linux,20,1258920208.027420000,51,172.16.16.128,0
172.16.16.128,0,1,2086,Linux,20,1258920208.027471000,128,74.125.95.149,0
74.125.95.149,0,0,2087,Linux,20,1258920208.030160000,51,172.16.16.128,0
74.125.95.149,0,0,2088,Linux,20,1258920208.030466000,51,172.16.16.128,0
172.16.16.128,0,1,2089,Linux,20,1258920208.030506000,128,74.125.95.149,0
172.16.16.128,0,1,2090,Linux,20,1258920208.054945000,128,64.208.21.43,0
172.16.16.128,0,1,2091,Linux,20,1258920208.055021000,128,205.203.140.65,0
172.16.16.128,0,1,2092,Linux,20,1258920208.055056000,128,64.208.21.43,0
172.16.16.128,0,1,2093,Linux,20,1258920208.055088000,128,64.208.21.43,0
172.16.16.128,0,1,2094,Linux,20,1258920208.056916000,128,64.208.21.43,0
172.16.16.128,0,1,2095,Linux,20,1258920208.056955000,128,64.208.21.43,0
172.16.16.128,0,1,2096,Linux,20,1258920208.056988000,128,205.203.140.65,0
172.16.16.128,0,1,2097,Linux,20,1258920208.057021000,128,64.208.21.43,0
74.125.95.149,0,0,2098,Linux,20,1258920208.065693000,51,172.16.16.128,0
74.125.95.149,0,0,2099,Linux,20,1258920208.067796000,51,172.16.16.128,0
172.16.16.128,0,1,2100,Linux,20,1258920208.067865000,128,74.125.95.149,0
74.125.95.149,0,0,2101,Linux,20,1258920208.067982000,51,172.16.16.128,0
74.125.95.149,0,0,2102,Linux,20,1258920208.069292000,51,172.16.16.128,0
172.16.16.128,0,1,2103,Linux,20,1258920208.069332000,128,74.125.95.149,0
64.208.21.43,0,1,2104,Linux,20,1258920208.069482000,56,172.16.16.128,0
172.16.16.128,0,1,2105,Linux,20,1258920208.069505000,128,64.208.21.43,0
157.166.255.38,0,0,2106,Linux,20,1258920208.093070000,47,172.16.16.128,0
172.16.16.128,0,1,2107,Linux,20,1258920208.093191000,128,157.166.255.38,0
74.125.95.149,0,0,2108,Linux,20,1258920208.105890000,51,172.16.16.128,0
74.125.95.149,0,0,2109,Linux,20,1258920208.106296000,51,172.16.16.128,0
172.16.16.128,0,1,2110,Linux,20,1258920208.106342000,128,74.125.95.149,0
74.125.95.149,0,0,2111,Linux,20,1258920208.115765000,51,172.16.16.128,0
74.125.95.149,0,0,2112,Linux,20,1258920208.116401000,51,172.16.16.128,0
172.16.16.128,0,1,2113,Linux,20,1258920208.116448000,128,74.125.95.149,0
74.125.95.149,0,0,2114,Linux,20,1258920208.141701000,51,172.16.16.128,0
74.125.95.149,0,0,2115,Linux,20,1258920208.143804000,51,172.16.16.128,0
172.16.16.128,0,1,2116,Linux,20,1258920208.143857000,128,74.125.95.149,0
74.125.95.149,0,0,2117,Linux,20,1258920208.151224000,51,172.16.16.128,0
74.125.95.149,0,0,2118,Linux,20,1258920208.155008000,51,172.16.16.128,0
172.16.16.128,0,1,2119,Linux,20,1258920208.155052000,128,74.125.95.149,0
74.125.95.149,0,0,2120,Linux,20,1258920208.179077000,51,172.16.16.128,0
74.125.95.149,0,0,2121,Linux,20,1258920208.180245000,51,172.16.16.128,0
172.16.16.128,0,1,2122,Linux,20,1258920208.180290000,128,74.125.95.149,0
74.125.95.149,0,0,2123,Linux,20,1258920208.181567000,51,172.16.16.128,0
74.125.95.149,0,0,2124,Linux,20,1258920208.200975000,51,172.16.16.128,0
172.16.16.128,0,1,2125,Linux,20,1258920208.201065000,128,74.125.95.149,0
74.125.95.149,0,0,2126,Linux,20,1258920208.217969000,51,172.16.16.128,0
74.125.95.149,0,0,2127,Linux,20,1258920208.217976000,51,172.16.16.128,0
74.125.95.149,0,0,2128,Linux,20,1258920208.217979000,51,172.16.16.128,0
74.125.95.149,0,0,2129,Linux,20,1258920208.239181000,51,172.16.16.128,0
74.125.95.149,0,0,2130,Linux,20,1258920208.239187000,51,172.16.16.128,0
172.16.16.128,0,1,2131,Linux,20,1258920208.239288000,128,74.125.95.149,0
74.125.95.149,0,0,2132,Linux,20,1258920208.310509000,51,172.16.16.128,0
74.125.95.149,0,0,2133,Linux,20,1258920208.310517000,51,172.16.16.128,0
74.125.95.149,0,0,2134,Linux,20,1258920208.310520000,51,172.16.16.128,0
74.125.95.149,0,0,2135,Linux,20,1258920208.310523000,51,172.16.16.128,0
74.125.95.149,0,0,2136,Linux,20,1258920208.310528000,51,172.16.16.128,0
74.125.95.138,0,0,2137,Linux,20,1258920208.338527000,51,172.16.16.128,0
74.125.95.138,0,0,2138,Linux,20,1258920208.339811000,51,172.16.16.128,0
172.16.16.128,0,1,2139,Linux,20,1258920208.339866000,128,74.125.95.138,0
74.125.95.138,0,0,2140,Linux,20,1258920208.341707000,51,172.16.16.128,0
74.125.95.138,0,0,2141,Linux,20,1258920208.342295000,51,172.16.16.128,0
172.16.16.128,0,1,2142,Linux,20,1258920208.342340000,128,74.125.95.138,0
172.16.16.128,0,1,2143,Linux,20,1258920208.366012000,128,74.125.166.28,0
172.16.16.128,0,0,2144,Linux,20,1258920208.368826000,128,4.2.2.1,0
74.125.95.138,0,0,2145,Linux,20,1258920208.377066000,51,172.16.16.128,0
74.125.95.138,0,0,2146,Linux,20,1258920208.381333000,51,172.16.16.128,0
74.125.95.138,0,0,2147,Linux,20,1258920208.381338000,51,172.16.16.128,0
157.166.255.38,0,0,2148,Linux,20,1258920208.381341000,47,172.16.16.128,0
172.16.16.128,0,1,2149,Linux,20,1258920208.381442000,128,74.125.95.138,0
172.16.16.128,0,1,2150,Linux,20,1258920208.381569000,128,157.166.255.38,0
74.125.95.138,0,0,2151,Linux,20,1258920208.414550000,51,172.16.16.128,0
74.125.95.138,0,0,2152,Linux,20,1258920208.417495000,51,172.16.16.128,0
74.125.95.138,0,0,2153,Linux,20,1258920208.417500000,51,172.16.16.128,0
172.16.16.128,0,1,2154,Linux,20,1258920208.417575000,128,74.125.95.138,0
74.125.95.138,0,0,2155,Linux,20,1258920208.418605000,51,172.16.16.128,0
74.125.95.138,0,0,2156,Linux,20,1258920208.419572000,51,172.16.16.128,0
172.16.16.128,0,1,2157,Linux,20,1258920208.419614000,128,74.125.95.138,0
74.125.95.138,0,0,2158,Linux,20,1258920208.420818000,51,172.16.16.128,0
74.125.95.138,0,0,2159,Linux,20,1258920208.422081000,51,172.16.16.128,0
172.16.16.128,0,1,2160,Linux,20,1258920208.422119000,128,74.125.95.138,0
4.2.2.1,0,0,2161,Linux,20,1258920208.426879000,56,172.16.16.128,0
172.16.16.128,0,1,2162,Linux,20,1258920208.427357000,128,74.125.103.147,0
74.125.166.28,0,0,2163,Linux,20,1258920208.445243000,52,172.16.16.128,0
172.16.16.128,0,1,2164,Linux,20,1258920208.445335000,128,74.125.166.28,0
172.16.16.128,0,1,2165,Linux,20,1258920208.445659000,128,74.125.166.28,0
74.125.95.138,0,0,2166,Linux,20,1258920208.453789000,51,172.16.16.128,0
74.125.95.138,0,0,2167,Linux,20,1258920208.454985000,51,172.16.16.128,0
172.16.16.128,0,1,2168,Linux,20,1258920208.455029000,128,74.125.95.138,0
74.125.95.138,0,0,2169,Linux,20,1258920208.457853000,51,172.16.16.128,0
74.125.95.138,0,0,2170,Linux,20,1258920208.461255000,51,172.16.16.128,0
172.16.16.128,0,1,2171,Linux,20,1258920208.461294000,128,74.125.95.138,0
74.125.95.138,0,0,2172,Linux,20,1258920208.461505000,51,172.16.16.128,0
172.16.16.128,0,1,2173,Linux,20,1258920208.505002000,128,74.125.95.149,0
74.125.103.147,0,0,2174,Linux,20,1258920208.507021000,53,172.16.16.128,0
172.16.16.128,0,1,2175,Linux,20,1258920208.507081000,128,74.125.103.147,0
172.16.16.128,0,1,2176,Linux,20,1258920208.507359000,128,74.125.103.147,0
74.125.95.149,0,0,2177,Linux,20,1258920208.526830000,51,172.16.16.128,0
172.16.16.128,0,1,2178,Linux,20,1258920208.526873000,128,74.125.95.149,0
74.125.166.28,0,0,2179,Linux,20,1258920208.530098000,52,172.16.16.128,0
74.125.166.28,0,0,2180,Linux,20,1258920208.534615000,52,172.16.16.128,0
74.125.166.28,0,0,2181,Linux,20,1258920208.536235000,52,172.16.16.128,0
172.16.16.128,0,1,2182,Linux,20,1258920208.536278000,128,74.125.166.28,0
74.125.95.149,0,0,2183,Linux,20,1258920208.542460000,51,172.16.16.128,0
74.125.95.149,0,0,2184,Linux,20,1258920208.543444000,51,172.16.16.128,0
172.16.16.128,0,1,2185,Linux,20,1258920208.543502000,128,74.125.95.149,0
172.16.16.128,0,1,2186,Linux,20,1258920208.572705000,128,74.125.166.28,0
172.16.16.128,0,1,2187,Linux,20,1258920208.574822000,128,209.85.225.133,0
74.125.95.149,0,0,2188,Linux,20,1258920208.581866000,51,172.16.16.128,0
74.125.95.149,0,0,2189,Linux,20,1258920208.581872000,51,172.16.16.128,0
74.125.103.147,0,0,2190,Linux,20,1258920208.596155000,53,172.16.16.128,0
74.125.103.147,0,0,2191,Linux,20,1258920208.596162000,53,172.16.16.128,0
209.85.225.133,0,0,2192,Linux,20,1258920208.610401000,51,172.16.16.128,0
172.16.16.128,0,1,2193,Linux,20,1258920208.610488000,128,209.85.225.133,0
172.16.16.128,0,1,2194,Linux,20,1258920208.610858000,128,209.85.225.133,0
172.16.16.128,0,1,2195,Linux,20,1258920208.650550000,128,74.125.166.28,0
74.125.166.28,0,0,2196,Linux,20,1258920208.659688000,52,172.16.16.128,0
172.16.16.128,0,1,2197,Linux,20,1258920208.665002000,128,74.125.95.138,0
74.125.166.28,0,0,2198,Linux,20,1258920208.665479000,52,172.16.16.128,0
74.125.166.28,0,0,2199,Linux,20,1258920208.665482000,52,172.16.16.128,0
172.16.16.128,0,1,2200,Linux,20,1258920208.665539000,128,74.125.166.28,0
209.85.225.133,0,0,2201,Linux,20,1258920208.666500000,51,172.16.16.128,0
209.85.225.133,0,0,2202,Linux,20,1258920208.666503000,51,172.16.16.128,0
209.85.225.133,0,0,2203,Linux,20,1258920208.670424000,51,172.16.16.128,0
172.16.16.128,0,1,2204,Linux,20,1258920208.670476000,128,209.85.225.133,0
209.85.225.133,0,0,2205,Linux,20,1258920208.675712000,51,172.16.16.128,0
209.85.225.133,0,0,2206,Linux,20,1258920208.675725000,51,172.16.16.128,0
172.16.16.128,0,0,2207,Linux,20,1258920208.757536000,128,172.16.16.255,0
172.16.16.136,0,1,2208,Linux,20,1258920208.767555000,64,66.35.45.201,0
