TCP_WINDOW_SIZE,TCP_OPTIONS,DST_IP,TIMESTAMP,DST_PORT,TCP_HDR_LEN,TCP_FLAGS,TCP_ACK,MF_FLAG,TTL,PROTOCOL,TCP_SEQ,PACKET_NO,TCP_URP,DF_FLAG,PACKET_SIZE,SRC_PORT,KNOWN_HOST_DEVICE,IP_FRAG_OFF,SRC_IP 
1747,N/A,172.16.16.136,1258920258.208848000,46907,20,·······AP···,574,0,115,tcp,2850189144,9418,0,0,20,80,Linux,0,65.173.218.96
245,N/A,65.173.218.96,1258920258.208895000,80,20,·······A····,4583,0,64,tcp,3095465752,9419,0,1,20,46907,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.215292000,46907,20,·······A····,574,0,115,tcp,2850190550,9420,0,0,20,80,Linux,0,65.173.218.96
291,N/A,65.173.218.96,1258920258.215347000,80,20,·······A····,5989,0,64,tcp,3095465752,9421,0,1,20,46907,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.215590000,46907,20,·······A····,574,0,115,tcp,2850191956,9422,0,0,20,80,Linux,0,65.173.218.96
337,N/A,65.173.218.96,1258920258.215632000,80,20,·······A····,7395,0,64,tcp,3095465752,9423,0,1,20,46907,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.228494000,46910,20,·······A····,577,0,115,tcp,2857477273,9424,0,0,20,80,Linux,0,65.173.218.96
200,N/A,65.173.218.96,1258920258.228564000,80,20,·······A····,3177,0,64,tcp,3106138636,9425,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.229675000,46910,20,·······AP···,577,0,115,tcp,2857478679,9426,0,0,20,80,Linux,0,65.173.218.96
245,N/A,65.173.218.96,1258920258.229738000,80,20,·······A····,4583,0,64,tcp,3106138636,9427,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.230924000,46910,20,·······A····,577,0,115,tcp,2857480085,9428,0,0,20,80,Linux,0,65.173.218.96
291,N/A,65.173.218.96,1258920258.230964000,80,20,·······A····,5989,0,64,tcp,3106138636,9429,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.232290000,46910,20,·······A····,577,0,115,tcp,2857481491,9430,0,0,20,80,Linux,0,65.173.218.96
337,N/A,65.173.218.96,1258920258.232484000,80,20,·······A····,7395,0,64,tcp,3106138636,9431,0,1,20,46910,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.255051000,46907,20,·······A····,574,0,115,tcp,2850193362,9432,0,0,20,80,Linux,0,65.173.218.96
382,N/A,65.173.218.96,1258920258.255154000,80,20,·······A····,8801,0,64,tcp,3095465752,9433,0,1,20,46907,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.256221000,46907,20,·······A····,574,0,115,tcp,2850194768,9434,0,0,20,80,Linux,0,65.173.218.96
428,N/A,65.173.218.96,1258920258.256270000,80,20,·······A····,10207,0,64,tcp,3095465752,9435,0,1,20,46907,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.261008000,46907,20,·······AP···,574,0,115,tcp,2850196174,9436,0,0,20,80,Linux,0,65.173.218.96
473,N/A,65.173.218.96,1258920258.261057000,80,20,·······A····,11613,0,64,tcp,3095465752,9437,0,1,20,46907,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.261848000,46907,20,·······A····,574,0,115,tcp,2850197580,9438,0,0,20,80,Linux,0,65.173.218.96
519,N/A,65.173.218.96,1258920258.261888000,80,20,·······A····,13019,0,64,tcp,3095465752,9439,0,1,20,46907,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.263906000,46907,20,·······A····,574,0,115,tcp,2850198986,9440,0,0,20,80,Linux,0,65.173.218.96
565,N/A,65.173.218.96,1258920258.263955000,80,20,·······A····,14425,0,64,tcp,3095465752,9441,0,1,20,46907,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.265158000,46907,20,·······A····,574,0,115,tcp,2850200392,9442,0,0,20,80,Linux,0,65.173.218.96
610,N/A,65.173.218.96,1258920258.265204000,80,20,·······A····,15831,0,64,tcp,3095465752,9443,0,1,20,46907,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.271228000,46907,20,·······A····,574,0,115,tcp,2850201798,9444,0,0,20,80,Linux,0,65.173.218.96
1747,N/A,172.16.16.136,1258920258.271237000,46907,20,·······A····,574,0,115,tcp,2850203204,9445,0,0,20,80,Linux,0,65.173.218.96
656,N/A,65.173.218.96,1258920258.271366000,80,20,·······A····,17237,0,64,tcp,3095465752,9446,0,1,20,46907,Linux,0,172.16.16.136
702,N/A,65.173.218.96,1258920258.271455000,80,20,·······A····,18643,0,64,tcp,3095465752,9447,0,1,20,46907,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.276352000,46910,20,·······A····,577,0,115,tcp,2857482897,9448,0,0,20,80,Linux,0,65.173.218.96
382,N/A,65.173.218.96,1258920258.276451000,80,20,·······A····,8801,0,64,tcp,3106138636,9449,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.277826000,46910,20,·······A····,577,0,115,tcp,2857484303,9450,0,0,20,80,Linux,0,65.173.218.96
428,N/A,65.173.218.96,1258920258.277868000,80,20,·······A····,10207,0,64,tcp,3106138636,9451,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.279064000,46910,20,·······AP···,577,0,115,tcp,2857485709,9452,0,0,20,80,Linux,0,65.173.218.96
473,N/A,65.173.218.96,1258920258.279118000,80,20,·······A····,11613,0,64,tcp,3106138636,9453,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.280315000,46910,20,·······A····,577,0,115,tcp,2857487115,9454,0,0,20,80,Linux,0,65.173.218.96
519,N/A,65.173.218.96,1258920258.280368000,80,20,·······A····,13019,0,64,tcp,3106138636,9455,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.281562000,46910,20,·······A····,577,0,115,tcp,2857488521,9456,0,0,20,80,Linux,0,65.173.218.96
565,N/A,65.173.218.96,1258920258.281609000,80,20,·······A····,14425,0,64,tcp,3106138636,9457,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.286536000,46910,20,·······A····,577,0,115,tcp,2857489927,9458,0,0,20,80,Linux,0,65.173.218.96
610,N/A,65.173.218.96,1258920258.286592000,80,20,·······A····,15831,0,64,tcp,3106138636,9459,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.287708000,46910,20,·······A····,577,0,115,tcp,2857491333,9460,0,0,20,80,Linux,0,65.173.218.96
656,N/A,65.173.218.96,1258920258.287749000,80,20,·······A····,17237,0,64,tcp,3106138636,9461,0,1,20,46910,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.310681000,46907,20,·······A····,574,0,115,tcp,2850204610,9462,0,0,20,80,Linux,0,65.173.218.96
747,N/A,65.173.218.96,1258920258.310836000,80,20,·······A····,20049,0,64,tcp,3095465752,9463,0,1,20,46907,Linux,0,172.16.16.136
1747,N/A,172.16.16.136,1258920258.311113000,46907,20,·······AP···,574,0,115,tcp,2850206016,9464,0,0,20,80,Linux,0,65.173.218.96
791,N/A,65.173.218.96,1258920258.311157000,80,20,·······A····,20378,0,64,tcp,3095465752,9465,0,1,20,46907,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.333060000,46910,20,·······A····,577,0,115,tcp,2857492739,9466,0,0,20,80,Linux,0,65.173.218.96
702,N/A,65.173.218.96,1258920258.333277000,80,20,·······A····,18643,0,64,tcp,3106138636,9467,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.334136000,46910,20,·······A····,577,0,115,tcp,2857494145,9468,0,0,20,80,Linux,0,65.173.218.96
747,N/A,65.173.218.96,1258920258.334200000,80,20,·······A····,20049,0,64,tcp,3106138636,9469,0,1,20,46910,Linux,0,172.16.16.136
1748,N/A,172.16.16.136,1258920258.334369000,46910,20,·······AP···,577,0,115,tcp,2857495551,9470,0,0,20,80,Linux,0,65.173.218.96
791,N/A,65.173.218.96,1258920258.334428000,80,20,·······A····,20267,0,64,tcp,3106138636,9471,0,1,20,46910,Linux,0,172.16.16.136
125,N/A,65.173.218.96,1258920258.340349000,80,20,·······AP···,684,0,64,tcp,3101684023,9472,0,1,20,46906,Linux,0,172.16.16.136
126,N/A,65.173.218.96,1258920258.345428000,80,20,·······AP···,934,0,64,tcp,3101521452,9473,0,1,20,46908,Linux,0,172.16.16.136
133,N/A,65.173.218.96,1258920258.345551000,80,20,·······AP···,1158,0,64,tcp,3094002673,9474,0,1,20,46909,Linux,0,172.16.16.136
773,N/A,65.173.218.96,1258920258.345792000,80,20,·······AP···,19728,0,64,tcp,3104839831,9475,0,1,20,46905,Linux,0,172.16.16.136
791,N/A,65.173.218.96,1258920258.385490000,80,20,·······AP···,20378,0,64,tcp,3095465752,9476,0,1,20,46907,Linux,0,172.16.16.136
2047,N/A,172.16.16.136,1258920258.391796000,46906,20,·······AP···,1175,0,115,tcp,2852274533,9477,0,0,20,80,Linux,0,65.173.218.96
142,N/A,65.173.218.96,1258920258.391883000,80,20,·······A····,1047,0,64,tcp,3101684637,9478,0,1,20,46906,Linux,0,172.16.16.136
2047,N/A,172.16.16.136,1258920258.396696000,46906,20,·······A····,1175,0,115,tcp,2852274896,9479,0,0,20,80,Linux,0,65.173.218.96
188,N/A,65.173.218.96,1258920258.396741000,80,20,·······A····,2453,0,64,tcp,3101684637,9480,0,1,20,46906,Linux,0,172.16.16.136
2047,N/A,172.16.16.136,1258920258.397884000,46906,20,·······A····,1175,0,115,tcp,2852276302,9481,0,0,20,80,Linux,0,65.173.218.96
233,N/A,65.173.218.96,1258920258.397935000,80,20,·······A····,3859,0,64,tcp,3101684637,9482,0,1,20,46906,Linux,0,172.16.16.136
2052,N/A,172.16.16.136,1258920258.399934000,46908,20,·······AP···,1185,0,115,tcp,2858541719,9483,0,0,20,80,Linux,0,65.173.218.96
144,N/A,65.173.218.96,1258920258.399994000,80,20,·······A····,1372,0,64,tcp,3101522061,9484,0,1,20,46908,Linux,0,172.16.16.136
2414,N/A,172.16.16.136,1258920258.400425000,46905,20,·······AP···,1849,0,115,tcp,2851936203,9485,0,0,20,80,Linux,0,65.173.218.96
2048,N/A,172.16.16.136,1258920258.402465000,46909,20,·······AP···,1176,0,115,tcp,2853155826,9486,0,0,20,80,Linux,0,65.173.218.96
2048,N/A,172.16.16.136,1258920258.402469000,46909,20,·······AP···,1176,0,115,tcp,2853156187,9487,0,0,20,80,Linux,0,65.173.218.96
158,N/A,65.173.218.96,1258920258.403432000,80,20,·······A····,1519,0,64,tcp,3094003274,9488,0,1,20,46909,Linux,0,172.16.16.136
183,N/A,65.173.218.96,1258920258.403488000,80,20,·······A····,1842,0,64,tcp,3094003274,9489,0,1,20,46909,Linux,0,172.16.16.136
2033,N/A,172.16.16.136,1258920258.435824000,46907,20,·······AP···,1135,0,115,tcp,2850206345,9490,0,0,20,80,Linux,0,65.173.218.96
835,N/A,65.173.218.96,1258920258.435937000,80,20,·······A····,20756,0,64,tcp,3095466313,9491,0,1,20,46907,Linux,0,172.16.16.136
2033,N/A,172.16.16.136,1258920258.436639000,46907,20,·······A····,1135,0,115,tcp,2850206723,9492,0,0,20,80,Linux,0,65.173.218.96
881,N/A,65.173.218.96,1258920258.436837000,80,20,·······A····,22162,0,64,tcp,3095466313,9493,0,1,20,46907,Linux,0,172.16.16.136
2033,N/A,172.16.16.136,1258920258.443140000,46907,20,·······A····,1135,0,115,tcp,2850208129,9494,0,0,20,80,Linux,0,65.173.218.96
2033,N/A,172.16.16.136,1258920258.443148000,46907,20,·······A····,1135,0,115,tcp,2850209535,9495,0,0,20,80,Linux,0,65.173.218.96
2033,N/A,172.16.16.136,1258920258.443151000,46907,20,·······A····,1135,0,115,tcp,2850210941,9496,0,0,20,80,Linux,0,65.173.218.96
2033,N/A,172.16.16.136,1258920258.443155000,46907,20,·······AP···,1135,0,115,tcp,2850212347,9497,0,0,20,80,Linux,0,65.173.218.96
2047,N/A,172.16.16.136,1258920258.443157000,46906,20,·······AP···,1175,0,115,tcp,2852277708,9498,0,0,20,80,Linux,0,65.173.218.96
926,N/A,65.173.218.96,1258920258.443251000,80,20,·······A····,23568,0,64,tcp,3095466313,9499,0,1,20,46907,Linux,0,172.16.16.136
972,N/A,65.173.218.96,1258920258.443345000,80,20,·······A····,24974,0,64,tcp,3095466313,9500,0,1,20,46907,Linux,0,172.16.16.136
960,N/A,65.173.218.96,1258920258.443416000,80,20,·······A····,26380,0,64,tcp,3095466313,9501,0,1,20,46907,Linux,0,172.16.16.136
958,N/A,65.173.218.96,1258920258.443472000,80,20,·······A····,26493,0,64,tcp,3095466313,9502,0,1,20,46907,Linux,0,172.16.16.136
279,N/A,65.173.218.96,1258920258.443527000,80,20,·······A····,5265,0,64,tcp,3101684637,9503,0,1,20,46906,Linux,0,172.16.16.136
2047,N/A,172.16.16.136,1258920258.443862000,46906,20,·······A····,1175,0,115,tcp,2852279114,9504,0,0,20,80,Linux,0,65.173.218.96
324,N/A,65.173.218.96,1258920258.445017000,80,20,·······A····,6671,0,64,tcp,3101684637,9505,0,1,20,46906,Linux,0,172.16.16.136
817,N/A,65.173.218.96,1258920258.452953000,80,20,·······A····,20254,0,64,tcp,3104840438,9506,0,1,20,46905,Linux,0,172.16.16.136
2047,N/A,172.16.16.136,1258920258.453084000,46906,20,·······A····,1175,0,115,tcp,2852280520,9507,0,0,20,80,Linux,0,65.173.218.96
2047,N/A,172.16.16.136,1258920258.453091000,46906,20,·······AP···,1175,0,115,tcp,2852281926,9508,0,0,20,80,Linux,0,65.173.218.96
370,N/A,65.173.218.96,1258920258.453494000,80,20,·······A····,8077,0,64,tcp,3101684637,9509,0,1,20,46906,Linux,0,172.16.16.136
414,N/A,65.173.218.96,1258920258.453558000,80,20,·······A····,8422,0,64,tcp,3101684637,9510,0,1,20,46906,Linux,0,172.16.16.136
268,01:01:08:0a:ff:ff:0d:28:54:ac:40:f8,216.137.43.107,1258920258.459158000,80,32,·······A···F,1369,0,64,tcp,3012622042,9511,0,1,20,58254,Linux,0,172.16.16.136
791,N/A,65.173.218.96,1258920258.461980000,80,20,·······AP···,20267,0,64,tcp,3106138636,9512,0,1,20,46910,Linux,0,172.16.16.136
144,N/A,65.173.218.96,1258920258.467408000,80,20,·······AP···,1372,0,64,tcp,3101522061,9513,0,1,20,46908,Linux,0,172.16.16.136
817,N/A,65.173.218.96,1258920258.489406000,80,20,·······AP···,20254,0,64,tcp,3104840438,9514,0,1,20,46905,Linux,0,172.16.16.136
1002,01:01:08:0a:ff:ff:0d:4b:9e:a8:6f:09,66.35.45.201,1258920258.501660000,80,32,·······AP···,56839,0,64,tcp,3087149517,9515,0,1,20,60706,Linux,0,172.16.16.136
183,N/A,65.173.218.96,1258920258.501806000,80,20,·······AP···,1842,0,64,tcp,3094003274,9516,0,1,20,46909,Linux,0,172.16.16.136
972,N/A,65.173.218.96,1258920258.501891000,80,20,·······AP···,26493,0,64,tcp,3095466313,9517,0,1,20,46907,Linux,0,172.16.16.136
414,N/A,65.173.218.96,1258920258.501971000,80,20,·······AP···,8422,0,64,tcp,3101684637,9518,0,1,20,46906,Linux,0,172.16.16.136
175,01:01:08:0a:ff:ff:0d:4b:73:e2:4d:94,74.125.95.102,1258920258.502070000,80,32,·······AP···,1397,0,64,tcp,3006498784,9519,0,1,20,51322,Linux,0,172.16.16.136
2046,N/A,172.16.16.136,1258920258.513304000,46910,20,·······AP···,1173,0,115,tcp,2857495769,9520,0,0,20,80,Linux,0,65.173.218.96
835,N/A,65.173.218.96,1258920258.514321000,80,20,·······A····,20629,0,64,tcp,3106139232,9521,0,1,20,46910,Linux,0,172.16.16.136
2046,N/A,172.16.16.136,1258920258.515189000,46910,20,·······A····,1173,0,115,tcp,2857496131,9522,0,0,20,80,Linux,0,65.173.218.96
881,N/A,65.173.218.96,1258920258.515380000,80,20,·······A····,22035,0,64,tcp,3106139232,9523,0,1,20,46910,Linux,0,172.16.16.136
2046,N/A,172.16.16.136,1258920258.517834000,46910,20,·······AP···,1173,0,115,tcp,2857497537,9524,0,0,20,80,Linux,0,65.173.218.96
41,01:01:08:0a:54:ac:52:aa:ff:ff:0d:28,172.16.16.136,1258920258.517838000,58254,32,·······A···F,1786,0,54,tcp,2658269577,9525,0,0,20,80,Linux,0,216.137.43.107
2357,N/A,172.16.16.136,1258920258.517840000,46908,20,·······AP···,1780,0,115,tcp,2858542157,9526,0,0,20,80,Linux,0,65.173.218.96
2357,N/A,172.16.16.136,1258920258.517842000,46908,20,·······AP···,1780,0,115,tcp,2858542518,9527,0,0,20,80,Linux,0,65.173.218.96
925,N/A,65.173.218.96,1258920258.517917000,80,20,·······A····,22328,0,64,tcp,3106139232,9528,0,1,20,46910,Linux,0,172.16.16.136
268,01:01:08:0a:ff:ff:0d:57:54:ac:52:aa,216.137.43.107,1258920258.517956000,80,32,·······A····,1370,0,64,tcp,3012622043,9529,0,1,20,58254,Linux,0,172.16.16.136
162,N/A,65.173.218.96,1258920258.518124000,80,20,·······A····,1733,0,64,tcp,3101522656,9530,0,1,20,46908,Linux,0,172.16.16.136
185,N/A,65.173.218.96,1258920258.518159000,80,20,·······A····,2457,0,64,tcp,3101522656,9531,0,1,20,46908,Linux,0,172.16.16.136
925,N/A,65.173.218.96,1258920258.518192000,80,20,·······AP···,22328,0,64,tcp,3106139232,9532,0,1,20,46910,Linux,0,172.16.16.136
185,N/A,65.173.218.96,1258920258.518314000,80,20,·······AP···,2457,0,64,tcp,3101522656,9533,0,1,20,46908,Linux,0,172.16.16.136
N/A,N/A,4.2.2.1,1258920258.544284000,N/A,N/A,N/A,N/A,0,64,N/A,N/A,9534,N/A,1,20,N/A,Linux,0,172.16.16.136
2732,N/A,172.16.16.136,1258920258.552622000,46905,20,·······AP···,2457,0,115,tcp,2851936729,9535,0,0,20,80,Linux,0,65.173.218.96
2732,N/A,172.16.16.136,1258920258.552631000,46905,20,·······A····,2457,0,115,tcp,2851937094,9536,0,0,20,80,Linux,0,65.173.218.96
2732,N/A,172.16.16.136,1258920258.552634000,46905,20,·······A····,2457,0,115,tcp,2851938500,9537,0,0,20,80,Linux,0,65.173.218.96
2732,N/A,172.16.16.136,1258920258.552638000,46905,20,·······A····,2457,0,115,tcp,2851939906,9538,0,0,20,80,Linux,0,65.173.218.96
2732,N/A,172.16.16.136,1258920258.552641000,46905,20,·······A····,2457,0,115,tcp,2851941312,9539,0,0,20,80,Linux,0,65.173.218.96
2732,N/A,172.16.16.136,1258920258.552645000,46905,20,·······A····,2457,0,115,tcp,2851942718,9540,0,0,20,80,Linux,0,65.173.218.96
168,N/A,172.16.16.128,1258920258.552649000,3000,20,·······A····,2440,0,52,tcp,486373524,9541,0,1,20,80,Linux,0,74.125.103.163
168,N/A,172.16.16.128,1258920258.552653000,3000,20,·······A····,2440,0,52,tcp,486374930,9542,0,1,20,80,Linux,0,74.125.103.163
168,N/A,172.16.16.128,1258920258.552656000,3000,20,·······A····,2440,0,52,tcp,486376336,9543,0,1,20,80,Linux,0,74.125.103.163
168,N/A,172.16.16.128,1258920258.552659000,3000,20,·······A····,2440,0,52,tcp,486377742,9544,0,1,20,80,Linux,0,74.125.103.163
861,N/A,65.173.218.96,1258920258.553231000,80,20,·······A····,20619,0,64,tcp,3104841046,9545,0,1,20,46905,Linux,0,172.16.16.136
906,N/A,65.173.218.96,1258920258.553371000,80,20,·······A····,22025,0,64,tcp,3104841046,9546,0,1,20,46905,Linux,0,172.16.16.136
952,N/A,65.173.218.96,1258920258.553451000,80,20,·······A····,23431,0,64,tcp,3104841046,9547,0,1,20,46905,Linux,0,172.16.16.136
952,N/A,65.173.218.96,1258920258.553585000,80,20,·······A····,27649,0,64,tcp,3104841046,9548,0,1,20,46905,Linux,0,172.16.16.136
168,N/A,172.16.16.128,1258920258.558557000,3000,20,·······A····,2440,0,52,tcp,486379148,9549,0,1,20,80,Linux,0,74.125.103.163
168,N/A,172.16.16.128,1258920258.558564000,3000,20,·······A····,2440,0,52,tcp,486380554,9550,0,1,20,80,Linux,0,74.125.103.163
168,N/A,172.16.16.128,1258920258.558567000,3000,20,·······A····,2440,0,52,tcp,486381960,9551,0,1,20,80,Linux,0,74.125.103.163
168,N/A,172.16.16.128,1258920258.558570000,3000,20,·······A····,2440,0,52,tcp,486383366,9552,0,1,20,80,Linux,0,74.125.103.163
168,N/A,172.16.16.128,1258920258.558573000,3000,20,·······A····,2440,0,52,tcp,486384772,9553,0,1,20,80,Linux,0,74.125.103.163
65379,N/A,74.125.103.163,1258920258.558711000,80,20,·······A····,2259461,0,128,tcp,1847863802,9554,0,1,20,3000,Linux,0,172.16.16.128
168,N/A,172.16.16.128,1258920258.566314000,3000,20,·······A····,2440,0,52,tcp,486386178,9555,0,1,20,80,Linux,0,74.125.103.163
168,N/A,172.16.16.128,1258920258.566320000,3000,20,·······A····,2440,0,52,tcp,486387584,9556,0,1,20,80,Linux,0,74.125.103.163
168,N/A,172.16.16.128,1258920258.566681000,3000,20,·······A····,2440,0,52,tcp,486388990,9557,0,1,20,80,Linux,0,74.125.103.163
