DF_FLAG,IP_FRAG_OFF,KNOWN_HOST_DEVICE,PACKET_SIZE,TIMESTAMP,TTL,PACKET_NO,PROTOCOL,SRC_PORT,DST_IP,MF_FLAG,DST_PORT,SRC_IP 
1,0,MacOS,20,1666897883.667933000,58,6376,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897883.667935000,58,6377,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897883.668393000,64,6378,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897883.694138000,64,6379,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897883.701102000,58,6380,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897884.174472000,64,6381,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897884.187661000,58,6382,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897884.213017000,64,6383,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897884.222144000,58,6384,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897884.222145000,58,6385,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897884.222589000,64,6386,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897884.232191000,58,6387,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897884.248859000,64,6388,udp,52773,142.251.116.102,0,443,192.168.86.21
0,0,MacOS,20,1666897885.140468000,64,6389,udp,48786,192.168.86.1,0,53,192.168.86.21
0,0,MacOS,20,1666897885.140590000,64,6390,udp,25612,192.168.86.1,0,53,192.168.86.21
1,0,MacOS,20,1666897885.163854000,64,6391,udp,53,192.168.86.21,0,48786,192.168.86.1
1,0,MacOS,20,1666897885.164779000,64,6392,udp,53,192.168.86.21,0,25612,192.168.86.1
1,0,MacOS,20,1666897885.165537000,64,6393,udp,57139,142.251.35.206,0,443,192.168.86.21
1,0,MacOS,20,1666897885.165859000,64,6394,udp,57139,142.251.35.206,0,443,192.168.86.21
1,0,MacOS,20,1666897885.179669000,58,6395,udp,443,192.168.86.21,0,57139,142.251.35.206
1,0,MacOS,20,1666897885.179670000,58,6396,udp,443,192.168.86.21,0,57139,142.251.35.206
1,0,MacOS,20,1666897885.179670000,58,6397,udp,443,192.168.86.21,0,57139,142.251.35.206
1,0,MacOS,20,1666897885.180245000,64,6398,udp,57139,142.251.35.206,0,443,192.168.86.21
1,0,MacOS,20,1666897885.180330000,64,6399,udp,57139,142.251.35.206,0,443,192.168.86.21
1,0,MacOS,20,1666897885.180569000,64,6400,udp,57139,142.251.35.206,0,443,192.168.86.21
1,0,MacOS,20,1666897885.180582000,64,6401,udp,57139,142.251.35.206,0,443,192.168.86.21
1,0,MacOS,20,1666897885.187359000,58,6402,udp,443,192.168.86.21,0,57139,142.251.35.206
1,0,MacOS,20,1666897885.187360000,56,6403,udp,443,192.168.86.21,0,57139,142.251.35.206
1,0,MacOS,20,1666897885.187360000,56,6404,udp,443,192.168.86.21,0,57139,142.251.35.206
1,0,MacOS,20,1666897885.187599000,64,6405,udp,57139,142.251.35.206,0,443,192.168.86.21
1,0,MacOS,20,1666897885.203567000,56,6406,udp,443,192.168.86.21,0,57139,142.251.35.206
1,0,MacOS,20,1666897885.203567000,56,6407,udp,443,192.168.86.21,0,57139,142.251.35.206
1,0,MacOS,20,1666897885.203568000,56,6408,udp,443,192.168.86.21,0,57139,142.251.35.206
1,0,MacOS,20,1666897885.203880000,64,6409,udp,57139,142.251.35.206,0,443,192.168.86.21
1,0,MacOS,20,1666897885.203951000,64,6410,udp,57139,142.251.35.206,0,443,192.168.86.21
1,0,MacOS,20,1666897885.234506000,56,6411,udp,443,192.168.86.21,0,57139,142.251.35.206
1,0,MacOS,20,1666897885.285324000,64,6412,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897885.286469000,64,6413,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897885.291574000,59,6414,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.291575000,59,6415,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.291576000,59,6416,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.291807000,64,6417,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897885.291888000,59,6418,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.291888000,59,6419,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.291888000,59,6420,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.291889000,59,6421,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.291889000,59,6422,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.292010000,64,6423,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897885.292129000,64,6424,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897885.292162000,64,6425,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897885.292187000,64,6426,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897885.292213000,64,6427,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897885.295700000,59,6428,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.295700000,59,6429,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.295701000,59,6430,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.295848000,64,6431,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897885.321293000,64,6432,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897885.321923000,59,6433,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897885.832943000,64,6434,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897885.845692000,57,6435,udp,443,192.168.86.21,0,56692,142.251.35.202
0,0,MacOS,20,1666897886.193063000,119,6436,N/A,N/A,192.168.86.21,0,N/A,142.250.115.188
1,0,MacOS,20,1666897886.193063000,57,6437,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897886.193064000,57,6438,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897886.193139000,64,6439,N/A,N/A,142.250.115.188,0,N/A,192.168.86.21
1,0,MacOS,20,1666897886.194674000,64,6440,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897886.214412000,64,6441,udp,56406,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897886.214630000,64,6442,udp,56406,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897886.214797000,64,6443,udp,56406,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897886.224148000,56,6444,udp,443,192.168.86.21,0,56406,142.250.68.138
1,0,MacOS,20,1666897886.224149000,56,6445,udp,443,192.168.86.21,0,56406,142.250.68.138
1,0,MacOS,20,1666897886.224149000,57,6446,udp,443,192.168.86.21,0,56406,142.250.68.138
1,0,MacOS,20,1666897886.224150000,57,6447,udp,443,192.168.86.21,0,56406,142.250.68.138
1,0,MacOS,20,1666897886.224613000,64,6448,udp,56406,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897886.224672000,64,6449,udp,56406,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897886.231040000,57,6450,udp,443,192.168.86.21,0,56406,142.250.68.138
1,0,MacOS,20,1666897886.231040000,57,6451,udp,443,192.168.86.21,0,56406,142.250.68.138
1,0,MacOS,20,1666897886.231223000,64,6452,udp,56406,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897886.250436000,57,6453,udp,443,192.168.86.21,0,56406,142.250.68.138
1,0,MacOS,20,1666897886.250437000,57,6454,udp,443,192.168.86.21,0,56406,142.250.68.138
1,0,MacOS,20,1666897886.250699000,64,6455,udp,56406,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897886.251801000,64,6456,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897886.255996000,57,6457,udp,443,192.168.86.21,0,56406,142.250.68.138
1,0,MacOS,20,1666897886.258101000,57,6458,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897886.259743000,64,6459,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897886.275810000,64,6460,udp,56406,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897886.284315000,57,6461,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897886.284573000,64,6462,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897886.294007000,57,6463,udp,443,192.168.86.21,0,56692,142.251.35.202
0,0,MacOS,20,1666897886.391829000,255,6464,udp,5353,224.0.0.251,0,5353,192.168.86.34
1,0,MacOS,20,1666897886.529208000,64,6466,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897886.529215000,64,6467,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897886.542925000,58,6468,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897886.545165000,58,6469,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897886.568760000,64,6470,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897886.577217000,58,6471,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897886.577218000,58,6472,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897886.577853000,64,6473,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897886.586931000,58,6474,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897886.603631000,64,6475,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897887.092612000,64,6476,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897887.104003000,59,6477,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897887.104004000,59,6478,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897887.104004000,59,6479,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897887.104318000,64,6480,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897887.133317000,59,6481,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897887.134600000,64,6482,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897887.135654000,64,6483,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897887.143742000,57,6484,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897887.169984000,64,6485,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897887.344898000,64,6486,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897887.376808000,57,6487,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897887.406772000,57,6488,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897887.406773000,57,6489,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897887.407416000,64,6490,udp,64961,142.250.138.95,0,443,192.168.86.21
0,0,MacOS,20,1666897887.415924000,255,6491,udp,5353,224.0.0.251,0,5353,192.168.86.34
1,0,MacOS,20,1666897887.433820000,64,6493,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897887.439731000,57,6494,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897887.454641000,64,6495,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897887.462517000,57,6496,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897887.488880000,64,6497,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897887.531394000,57,6498,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897887.531395000,57,6499,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897887.531662000,64,6500,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897887.557681000,64,6501,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897887.564922000,57,6502,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897887.918105000,64,6503,udp,55047,216.58.193.131,0,443,192.168.86.21
1,0,MacOS,20,1666897887.918474000,64,6504,udp,55047,216.58.193.131,0,443,192.168.86.21
1,0,MacOS,20,1666897887.919139000,64,6505,udp,55047,216.58.193.131,0,443,192.168.86.21
1,0,MacOS,20,1666897887.937752000,57,6506,udp,443,192.168.86.21,0,55047,216.58.193.131
1,0,MacOS,20,1666897887.937753000,57,6507,udp,443,192.168.86.21,0,55047,216.58.193.131
1,0,MacOS,20,1666897887.937754000,56,6508,udp,443,192.168.86.21,0,55047,216.58.193.131
1,0,MacOS,20,1666897887.937754000,56,6509,udp,443,192.168.86.21,0,55047,216.58.193.131
1,0,MacOS,20,1666897887.937754000,56,6510,udp,443,192.168.86.21,0,55047,216.58.193.131
1,0,MacOS,20,1666897887.938768000,64,6511,udp,55047,216.58.193.131,0,443,192.168.86.21
1,0,MacOS,20,1666897887.939030000,64,6512,udp,55047,216.58.193.131,0,443,192.168.86.21
1,0,MacOS,20,1666897887.939430000,64,6513,udp,55047,216.58.193.131,0,443,192.168.86.21
1,0,MacOS,20,1666897887.945415000,56,6514,udp,443,192.168.86.21,0,55047,216.58.193.131
1,0,MacOS,20,1666897887.952981000,56,6515,udp,443,192.168.86.21,0,55047,216.58.193.131
1,0,MacOS,20,1666897887.953356000,64,6516,udp,55047,216.58.193.131,0,443,192.168.86.21
1,0,MacOS,20,1666897887.959536000,56,6517,udp,443,192.168.86.21,0,55047,216.58.193.131
1,0,MacOS,20,1666897889.393551000,64,6518,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897889.406067000,59,6519,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897889.425623000,59,6520,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897889.425877000,64,6521,udp,49621,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897889.437543000,64,6522,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897889.444012000,57,6523,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897889.456597000,59,6524,udp,443,192.168.86.21,0,49621,142.251.32.142
1,0,MacOS,20,1666897889.470220000,64,6525,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897889.645441000,64,6526,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897889.678162000,57,6527,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897889.706644000,57,6528,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897889.706645000,57,6529,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897889.707120000,64,6530,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897889.712840000,64,6531,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897889.720111000,57,6532,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897889.723832000,64,6533,udp,52419,52.96.57.34,0,443,192.168.86.21
1,0,MacOS,20,1666897889.745468000,64,6534,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897889.766321000,241,6535,udp,443,192.168.86.21,0,52419,52.96.57.34
1,0,MacOS,20,1666897889.792409000,57,6536,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897889.792411000,57,6537,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897889.792873000,64,6538,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897889.818113000,64,6539,udp,64961,142.250.138.95,0,443,192.168.86.21
1,0,MacOS,20,1666897889.825039000,57,6540,udp,443,192.168.86.21,0,64961,142.250.138.95
1,0,MacOS,20,1666897889.888205000,64,6541,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888251000,64,6542,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888253000,64,6543,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888255000,64,6544,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888316000,64,6545,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888430000,64,6546,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888433000,64,6547,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888435000,64,6548,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888437000,64,6549,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888461000,64,6550,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888462000,64,6551,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888464000,64,6552,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888475000,64,6553,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888477000,64,6554,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888486000,64,6555,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888499000,64,6556,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888518000,64,6557,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888520000,64,6558,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888536000,64,6559,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888540000,64,6560,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888552000,64,6561,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.888567000,64,6562,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.889924000,64,6563,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890059000,64,6564,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890153000,64,6565,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890264000,64,6566,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890501000,64,6567,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890508000,64,6568,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890683000,64,6569,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890688000,64,6570,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890689000,64,6571,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890691000,64,6572,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890692000,64,6573,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890694000,64,6574,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890696000,64,6575,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890697000,64,6576,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890698000,64,6577,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890700000,64,6578,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890701000,64,6579,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890750000,64,6580,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890751000,64,6581,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890753000,64,6582,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890755000,64,6583,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890756000,64,6584,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890783000,64,6585,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.890788000,64,6586,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.892034000,64,6587,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.892038000,64,6588,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.892040000,64,6589,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.892073000,64,6590,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.896505000,58,6591,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897889.896506000,58,6592,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897889.896819000,64,6593,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.898896000,58,6594,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897889.898896000,58,6595,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897889.901840000,58,6596,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897889.901841000,58,6597,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897889.956954000,58,6598,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897889.956955000,58,6599,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897889.957402000,64,6600,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897889.966441000,58,6601,udp,443,192.168.86.21,0,52773,142.251.116.102
1,0,MacOS,20,1666897889.982496000,64,6602,udp,52773,142.251.116.102,0,443,192.168.86.21
0,0,MacOS,20,1666897890.488197000,255,6603,udp,5353,224.0.0.251,0,5353,192.168.86.34
0,0,MacOS,20,1666897890.799347000,119,6605,N/A,N/A,192.168.86.21,0,N/A,142.250.115.188
1,0,MacOS,20,1666897890.799436000,64,6606,N/A,N/A,142.250.115.188,0,N/A,192.168.86.21
1,0,MacOS,20,1666897891.556798000,64,6607,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.556878000,64,6608,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.556880000,64,6609,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.556894000,64,6610,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.556916000,64,6611,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.556985000,64,6612,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.557075000,64,6613,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.557157000,64,6614,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.557160000,64,6615,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.557161000,64,6616,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.557183000,64,6617,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.557184000,64,6618,udp,52773,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897891.557186000,64,6619,udp,52773,142.251.116.102,0,443,192.168.86.21
