PACKET_SIZE,SRC_IP,TTL,DST_IP,KNOWN_HOST_DEVICE,IP_FRAG_OFF,PACKET_NO,MF_FLAG,TIMESTAMP,DF_FLAG 
20,142.251.45.33,58,192.168.86.21,MacOS,0,3967,0,1666897779.461051000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3968,0,1666897779.461051000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3969,0,1666897779.461052000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3970,0,1666897779.461052000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3971,0,1666897779.461053000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3972,0,1666897779.461053000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3973,0,1666897779.461054000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3974,0,1666897779.461054000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3975,0,1666897779.461055000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3976,0,1666897779.461055000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3977,0,1666897779.461055000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3978,0,1666897779.461056000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3979,0,1666897779.461056000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3980,0,1666897779.461057000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3981,0,1666897779.461057000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3982,0,1666897779.461057000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3983,0,1666897779.461058000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3984,0,1666897779.461058000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3985,0,1666897779.461059000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3986,0,1666897779.461059000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3987,0,1666897779.461060000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3988,0,1666897779.461060000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3989,0,1666897779.461061000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3990,0,1666897779.461061000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3991,0,1666897779.461061000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3992,0,1666897779.461062000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3993,0,1666897779.461062000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3994,0,1666897779.461063000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3995,0,1666897779.461063000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3996,0,1666897779.461064000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3997,0,1666897779.461064000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,3998,0,1666897779.461064000,1
20,192.168.86.21,64,142.251.45.33,MacOS,0,3999,0,1666897779.461334000,1
20,192.168.86.21,64,142.251.45.33,MacOS,0,4000,0,1666897779.461497000,1
20,192.168.86.21,64,142.251.45.33,MacOS,0,4001,0,1666897779.461725000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4002,0,1666897779.461926000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4003,0,1666897779.461927000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4004,0,1666897779.461927000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4005,0,1666897779.461928000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4006,0,1666897779.461928000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4007,0,1666897779.461929000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4008,0,1666897779.461929000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4009,0,1666897779.461930000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4010,0,1666897779.461930000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4011,0,1666897779.461931000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4012,0,1666897779.461931000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4013,0,1666897779.461931000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4014,0,1666897779.461932000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4015,0,1666897779.461933000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4016,0,1666897779.461933000,1
20,192.168.86.21,64,142.251.45.33,MacOS,0,4017,0,1666897779.462034000,1
20,192.168.86.21,64,142.251.45.33,MacOS,0,4018,0,1666897779.462153000,1
20,192.168.86.21,64,142.251.45.33,MacOS,0,4019,0,1666897779.464237000,1
20,142.251.45.33,58,192.168.86.21,MacOS,0,4020,0,1666897779.468158000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4021,0,1666897779.542275000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4022,0,1666897779.542276000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,4023,0,1666897779.542372000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4024,0,1666897779.551986000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4025,0,1666897779.551987000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,4026,0,1666897779.552069000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4027,0,1666897779.552430000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4028,0,1666897779.561004000,0
20,192.168.86.21,64,108.138.156.125,MacOS,0,4029,0,1666897779.711001000,1
20,192.168.86.21,64,108.138.156.125,MacOS,0,4030,0,1666897779.711153000,1
20,108.138.156.125,248,192.168.86.21,MacOS,0,4031,0,1666897779.719009000,0
20,108.138.156.125,248,192.168.86.21,MacOS,0,4032,0,1666897779.719009000,0
20,108.138.156.125,248,192.168.86.21,MacOS,0,4033,0,1666897779.719009000,0
20,108.138.156.125,248,192.168.86.21,MacOS,0,4034,0,1666897779.719010000,0
20,192.168.86.21,64,108.138.156.125,MacOS,0,4035,0,1666897779.719077000,1
20,192.168.86.21,64,108.138.156.125,MacOS,0,4036,0,1666897779.719334000,1
20,108.138.156.125,248,192.168.86.21,MacOS,0,4037,0,1666897779.725284000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,4038,0,1666897779.766718000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,4039,0,1666897779.766925000,0
20,192.168.86.1,64,192.168.86.21,MacOS,0,4040,0,1666897779.783213000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,4041,0,1666897779.784238000,1
20,192.168.86.21,64,142.251.40.74,MacOS,0,4042,0,1666897779.784651000,1
20,142.251.40.74,58,192.168.86.21,MacOS,0,4043,0,1666897779.789915000,1
20,142.251.40.74,58,192.168.86.21,MacOS,0,4044,0,1666897779.799731000,1
20,142.251.40.74,58,192.168.86.21,MacOS,0,4045,0,1666897779.799732000,1
20,192.168.86.21,64,142.251.40.74,MacOS,0,4046,0,1666897779.800181000,1
20,192.168.86.21,64,142.251.40.74,MacOS,0,4047,0,1666897779.825908000,1
20,142.251.40.74,58,192.168.86.21,MacOS,0,4048,0,1666897779.829820000,1
20,192.168.86.21,64,216.58.193.131,MacOS,0,4049,0,1666897780.513055000,1
20,192.168.86.21,64,142.251.40.67,MacOS,0,4050,0,1666897780.513689000,1
20,192.168.86.30,255,224.0.0.251,MacOS,0,4051,0,1666897780.514415000,0
20,216.58.193.131,57,192.168.86.21,MacOS,0,4053,0,1666897780.520857000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,4054,0,1666897780.520858000,1
20,192.168.86.21,64,216.58.193.131,MacOS,0,4055,0,1666897780.521179000,1
20,142.251.40.67,57,192.168.86.21,MacOS,0,4056,0,1666897780.522366000,1
20,142.251.40.67,57,192.168.86.21,MacOS,0,4057,0,1666897780.522367000,1
20,192.168.86.21,64,142.251.40.67,MacOS,0,4058,0,1666897780.522609000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,4059,0,1666897780.553045000,1
20,142.251.40.67,57,192.168.86.21,MacOS,0,4060,0,1666897780.554543000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4061,0,1666897780.605333000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4062,0,1666897780.605400000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4063,0,1666897780.605458000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4064,0,1666897780.613753000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4065,0,1666897780.613754000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4066,0,1666897780.613754000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,4067,0,1666897780.621439000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4068,0,1666897780.621444000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4069,0,1666897780.621495000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4070,0,1666897780.631719000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4071,0,1666897780.631719000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4072,0,1666897780.631719000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,4073,0,1666897780.639734000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,4074,0,1666897780.639828000,0
20,192.168.86.1,64,192.168.86.21,MacOS,0,4075,0,1666897780.658740000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,4076,0,1666897780.658740000,1
20,192.168.86.21,64,142.251.32.206,MacOS,0,4077,0,1666897780.659575000,1
20,192.168.86.21,64,142.251.32.206,MacOS,0,4078,0,1666897780.659889000,1
20,142.251.32.206,58,192.168.86.21,MacOS,0,4079,0,1666897780.675024000,1
20,142.251.32.206,58,192.168.86.21,MacOS,0,4080,0,1666897780.675025000,1
20,142.251.32.206,58,192.168.86.21,MacOS,0,4081,0,1666897780.675025000,1
20,192.168.86.21,64,142.251.32.206,MacOS,0,4082,0,1666897780.675461000,1
20,192.168.86.21,64,142.251.32.206,MacOS,0,4083,0,1666897780.675486000,1
20,192.168.86.21,64,142.251.32.206,MacOS,0,4084,0,1666897780.675778000,1
20,192.168.86.21,64,142.251.32.206,MacOS,0,4085,0,1666897780.675781000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4086,0,1666897780.676466000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,4087,0,1666897780.676504000,1
20,142.251.32.206,58,192.168.86.21,MacOS,0,4088,0,1666897780.681574000,1
20,142.251.32.206,58,192.168.86.21,MacOS,0,4089,0,1666897780.681575000,1
20,142.251.32.206,58,192.168.86.21,MacOS,0,4090,0,1666897780.681575000,1
20,192.168.86.21,64,142.251.32.206,MacOS,0,4091,0,1666897780.681805000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4092,0,1666897780.682395000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4093,0,1666897780.682396000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,4094,0,1666897780.682448000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4095,0,1666897780.682903000,1
20,192.168.86.21,64,142.251.32.206,MacOS,0,4096,0,1666897780.691356000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4097,0,1666897780.691458000,0
20,192.168.86.21,64,142.251.32.206,MacOS,0,4098,0,1666897780.691459000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4099,0,1666897780.691681000,1
20,142.251.32.206,58,192.168.86.21,MacOS,0,4100,0,1666897780.696830000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4101,0,1666897780.700127000,0
20,192.168.86.30,255,224.0.0.251,MacOS,0,4102,0,1666897780.718316000,0
20,192.168.86.21,64,142.251.32.206,MacOS,0,4104,0,1666897780.722033000,1
20,192.168.86.21,255,192.168.86.30,MacOS,0,4105,0,1666897780.807403000,0
20,192.168.86.30,255,224.0.0.251,MacOS,0,4106,0,1666897781.128417000,0
20,192.168.86.30,255,224.0.0.251,MacOS,0,4108,0,1666897781.333133000,0
20,192.168.86.30,255,224.0.0.251,MacOS,0,4110,0,1666897781.538998000,0
20,192.168.86.30,255,224.0.0.251,MacOS,0,4112,0,1666897781.742982000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,4114,0,1666897781.910453000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,4115,0,1666897781.910625000,0
20,192.168.86.1,64,192.168.86.21,MacOS,0,4116,0,1666897781.935178000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,4117,0,1666897781.935179000,1
20,192.168.86.21,64,142.251.45.42,MacOS,0,4118,0,1666897781.935908000,1
20,192.168.86.21,64,142.251.45.42,MacOS,0,4119,0,1666897781.936240000,1
20,192.168.86.30,255,224.0.0.251,MacOS,0,4121,0,1666897781.947814000,0
20,142.251.45.42,57,192.168.86.21,MacOS,0,4123,0,1666897781.950638000,1
20,142.251.45.42,57,192.168.86.21,MacOS,0,4124,0,1666897781.950639000,1
20,142.251.45.42,57,192.168.86.21,MacOS,0,4125,0,1666897781.950639000,1
20,192.168.86.21,64,142.251.45.42,MacOS,0,4126,0,1666897781.951319000,1
20,192.168.86.21,64,142.251.45.42,MacOS,0,4127,0,1666897781.951405000,1
20,192.168.86.21,64,142.251.45.42,MacOS,0,4128,0,1666897781.951756000,1
20,192.168.86.21,64,142.251.45.42,MacOS,0,4129,0,1666897781.951802000,1
20,142.251.45.42,57,192.168.86.21,MacOS,0,4130,0,1666897781.958180000,1
20,142.251.45.42,57,192.168.86.21,MacOS,0,4131,0,1666897781.958181000,1
20,142.251.45.42,57,192.168.86.21,MacOS,0,4132,0,1666897781.958999000,1
20,192.168.86.21,64,142.251.45.42,MacOS,0,4133,0,1666897781.959141000,1
20,142.251.45.42,57,192.168.86.21,MacOS,0,4134,0,1666897782.015988000,1
20,142.251.45.42,57,192.168.86.21,MacOS,0,4135,0,1666897782.015989000,1
20,192.168.86.21,64,142.251.45.42,MacOS,0,4136,0,1666897782.016301000,1
20,192.168.86.21,64,142.251.45.42,MacOS,0,4137,0,1666897782.042439000,1
20,142.251.45.42,57,192.168.86.21,MacOS,0,4138,0,1666897782.046727000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,4139,0,1666897782.453831000,1
20,142.251.116.102,57,192.168.86.21,MacOS,0,4140,0,1666897782.465575000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,4141,0,1666897782.491181000,1
20,142.251.116.102,57,192.168.86.21,MacOS,0,4142,0,1666897782.529176000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,4143,0,1666897782.529519000,1
20,142.251.116.102,57,192.168.86.21,MacOS,0,4144,0,1666897782.541756000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,4145,0,1666897782.542079000,1
20,192.168.86.30,255,224.0.0.251,MacOS,0,4146,0,1666897782.561757000,0
20,142.251.116.102,57,192.168.86.21,MacOS,0,4148,0,1666897782.574048000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,4149,0,1666897782.821939000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,4150,0,1666897782.836300000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4151,0,1666897783.275495000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4152,0,1666897783.275576000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4153,0,1666897783.285381000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4154,0,1666897783.285382000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4155,0,1666897783.333581000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4156,0,1666897783.333585000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,4157,0,1666897783.333680000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4158,0,1666897783.336866000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4159,0,1666897783.336867000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,4160,0,1666897783.336967000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4161,0,1666897783.337751000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4162,0,1666897783.346599000,0
20,192.168.86.23,255,224.0.0.251,MacOS,0,4163,0,1666897783.380803000,0
20,192.168.86.23,255,224.0.0.251,MacOS,0,4165,0,1666897783.381959000,0
20,192.168.86.21,255,192.168.86.23,MacOS,0,4166,0,1666897783.561287000,0
20,192.168.86.30,255,224.0.0.251,MacOS,0,4167,0,1666897783.586299000,0
20,192.168.86.23,255,224.0.0.251,MacOS,0,4169,0,1666897783.995555000,0
20,192.168.86.23,255,224.0.0.251,MacOS,0,4171,0,1666897783.995800000,0
20,17.57.144.89,52,192.168.86.21,MacOS,0,4173,0,1666897783.997279000,1
20,192.168.86.21,64,17.57.144.89,MacOS,0,4174,0,1666897783.997519000,1
20,192.168.86.21,64,17.57.144.89,MacOS,0,4175,0,1666897783.999757000,1
20,17.57.144.89,52,192.168.86.21,MacOS,0,4176,0,1666897784.046337000,1
20,192.168.86.23,255,224.0.0.251,MacOS,0,4177,0,1666897784.073493000,0
20,192.168.86.21,64,17.57.144.89,MacOS,0,4179,0,1666897784.089581000,1
20,17.57.144.89,52,192.168.86.21,MacOS,0,4180,0,1666897784.096160000,1
20,17.57.144.89,52,192.168.86.21,MacOS,0,4181,0,1666897784.096160000,1
20,192.168.86.21,64,17.57.144.89,MacOS,0,4182,0,1666897784.096294000,1
20,192.168.86.21,64,17.57.144.89,MacOS,0,4183,0,1666897784.112261000,1
20,17.57.144.89,52,192.168.86.21,MacOS,0,4184,0,1666897784.118313000,1
20,192.168.86.21,64,17.57.144.89,MacOS,0,4185,0,1666897784.118458000,1
20,192.168.86.23,255,224.0.0.251,MacOS,0,4186,0,1666897784.200088000,0
20,192.168.86.23,255,224.0.0.251,MacOS,0,4188,0,1666897784.405419000,0
20,192.168.86.23,255,224.0.0.251,MacOS,0,4190,0,1666897784.406283000,0
20,192.168.86.21,64,216.58.193.131,MacOS,0,4191,0,1666897784.566032000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,4192,0,1666897784.578752000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,4193,0,1666897784.603298000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,4194,0,1666897784.603298000,1
20,192.168.86.21,64,216.58.193.131,MacOS,0,4195,0,1666897784.603571000,1
20,192.168.86.23,255,224.0.0.251,MacOS,0,4196,0,1666897784.609420000,0
20,192.168.86.23,255,224.0.0.251,MacOS,0,4198,0,1666897784.610510000,0
20,192.168.86.21,64,216.58.193.131,MacOS,0,4199,0,1666897784.629606000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,4200,0,1666897784.635665000,1
20,192.168.86.21,64,192.168.86.1,MacOS,0,4201,0,1666897784.645374000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,4202,0,1666897784.645488000,0
20,192.168.86.1,64,192.168.86.21,MacOS,0,4203,0,1666897784.661060000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,4204,0,1666897784.661917000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4205,0,1666897784.662595000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4206,0,1666897784.671161000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4207,0,1666897784.671378000,1
20,142.250.138.95,58,192.168.86.21,MacOS,0,4208,0,1666897784.672961000,1
20,142.250.138.95,58,192.168.86.21,MacOS,0,4209,0,1666897784.672962000,1
20,142.250.138.95,58,192.168.86.21,MacOS,0,4210,0,1666897784.672962000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4211,0,1666897784.673380000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4212,0,1666897784.673478000,1
20,142.250.138.95,58,192.168.86.21,MacOS,0,4213,0,1666897784.679366000,1
20,142.250.138.95,58,192.168.86.21,MacOS,0,4214,0,1666897784.679366000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4215,0,1666897784.679778000,1
20,142.250.138.95,58,192.168.86.21,MacOS,0,4216,0,1666897784.691463000,1
20,142.250.138.95,58,192.168.86.21,MacOS,0,4217,0,1666897784.691464000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4218,0,1666897784.691784000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4219,0,1666897784.693418000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4220,0,1666897784.693835000,1
20,142.250.138.95,58,192.168.86.21,MacOS,0,4221,0,1666897784.698755000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4222,0,1666897784.704079000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4223,0,1666897784.704080000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4224,0,1666897784.704081000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4225,0,1666897784.704627000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4226,0,1666897784.704660000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4227,0,1666897784.705021000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4228,0,1666897784.705024000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4229,0,1666897784.713810000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4230,0,1666897784.713810000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4231,0,1666897784.713811000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4232,0,1666897784.714052000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4233,0,1666897784.717057000,1
20,192.168.86.21,64,216.58.193.131,MacOS,0,4234,0,1666897784.736356000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,4235,0,1666897784.743018000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,4236,0,1666897784.759197000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,4237,0,1666897784.759198000,1
20,192.168.86.21,64,216.58.193.131,MacOS,0,4238,0,1666897784.759459000,1
20,192.168.86.21,64,216.58.193.131,MacOS,0,4239,0,1666897784.785215000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,4240,0,1666897784.789778000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,4241,0,1666897784.799064000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,4242,0,1666897784.800554000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,4244,0,1666897784.915282000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4245,0,1666897784.949285000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4246,0,1666897785.025430000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4247,0,1666897785.025436000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4248,0,1666897785.025510000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,4249,0,1666897785.025572000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,4250,0,1666897785.035811000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4251,0,1666897785.035812000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4252,0,1666897785.035812000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,4253,0,1666897785.035812000,0
20,192.168.86.21,64,142.250.138.95,MacOS,0,4254,0,1666897785.150793000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4255,0,1666897785.167893000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4256,0,1666897785.167895000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4257,0,1666897785.167896000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4258,0,1666897785.167897000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4259,0,1666897785.167898000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4260,0,1666897785.167899000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4261,0,1666897785.167900000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4262,0,1666897785.167901000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4263,0,1666897785.167902000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4264,0,1666897785.167903000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4265,0,1666897785.167904000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4266,0,1666897785.167906000,1
20,142.250.138.95,57,192.168.86.21,MacOS,0,4267,0,1666897785.167907000,1
