PROTOCOL,MF_FLAG,PACKET_NO,IP_FRAG_OFF,SRC_PORT,DST_IP,TTL,PACKET_SIZE,KNOWN_HOST_DEVICE,TIMESTAMP,DST_PORT,DF_FLAG,SRC_IP
N/A,0,257,0,N/A,172.16.16.128,56,20,Linux,1258920202.292892000,N/A,0,199.93.63.126
N/A,0,258,0,N/A,172.16.16.128,56,20,Linux,1258920202.292894000,N/A,0,199.93.63.126
N/A,0,259,0,N/A,172.16.16.128,46,20,Linux,1258920202.292896000,N/A,0,157.166.255.38
N/A,0,260,0,N/A,172.16.16.128,46,20,Linux,1258920202.292898000,N/A,0,157.166.255.38
N/A,0,261,0,N/A,172.16.16.128,46,20,Linux,1258920202.292901000,N/A,0,157.166.255.38
N/A,0,262,0,N/A,172.16.16.128,56,20,Linux,1258920202.292903000,N/A,0,204.160.104.126
N/A,0,263,0,N/A,172.16.16.128,51,20,Linux,1258920202.292906000,N/A,0,157.166.226.25
N/A,0,264,0,N/A,172.16.16.128,56,20,Linux,1258920202.292908000,N/A,0,204.160.104.126
N/A,0,265,0,N/A,172.16.16.128,56,20,Linux,1258920202.292910000,N/A,0,204.160.104.126
N/A,0,266,0,N/A,204.160.104.126,128,20,Linux,1258920202.294932000,N/A,1,172.16.16.128
N/A,0,267,0,N/A,204.160.104.126,128,20,Linux,1258920202.297430000,N/A,1,172.16.16.128
N/A,0,268,0,N/A,204.160.104.126,128,20,Linux,1258920202.297525000,N/A,1,172.16.16.128
N/A,0,269,0,N/A,74.125.95.149,128,20,Linux,1258920202.303496000,N/A,1,172.16.16.128
N/A,0,270,0,N/A,172.16.16.128,51,20,Linux,1258920202.313422000,N/A,0,74.125.95.149
N/A,0,271,0,N/A,172.16.16.128,47,20,Linux,1258920202.313428000,N/A,0,157.166.255.38
N/A,0,272,0,N/A,74.125.95.149,128,20,Linux,1258920202.313530000,N/A,1,172.16.16.128
N/A,0,273,0,N/A,74.125.95.149,128,20,Linux,1258920202.314306000,N/A,1,172.16.16.128
N/A,0,274,0,N/A,74.125.95.149,128,20,Linux,1258920202.314314000,N/A,1,172.16.16.128
N/A,0,275,0,N/A,172.16.16.128,56,20,Linux,1258920202.317909000,N/A,0,204.160.104.126
N/A,0,276,0,N/A,204.160.104.126,128,20,Linux,1258920202.318517000,N/A,1,172.16.16.128
N/A,0,277,0,N/A,172.16.16.128,47,20,Linux,1258920202.321712000,N/A,0,157.166.255.38
N/A,0,278,0,N/A,172.16.16.128,47,20,Linux,1258920202.321717000,N/A,0,157.166.255.38
N/A,0,279,0,N/A,172.16.16.128,47,20,Linux,1258920202.324448000,N/A,0,157.166.255.38
N/A,0,280,0,N/A,172.16.16.128,56,20,Linux,1258920202.324453000,N/A,0,204.160.104.126
N/A,0,281,0,N/A,172.16.16.128,47,20,Linux,1258920202.326101000,N/A,0,157.166.255.38
N/A,0,282,0,N/A,172.16.16.128,47,20,Linux,1258920202.326106000,N/A,0,157.166.255.38
N/A,0,283,0,N/A,172.16.16.128,56,20,Linux,1258920202.326109000,N/A,0,204.160.104.126
N/A,0,284,0,N/A,172.16.16.128,47,20,Linux,1258920202.326111000,N/A,0,157.166.255.38
N/A,0,285,0,N/A,204.160.104.126,128,20,Linux,1258920202.330425000,N/A,1,172.16.16.128
N/A,0,286,0,N/A,204.160.104.126,128,20,Linux,1258920202.330533000,N/A,1,172.16.16.128
N/A,0,287,0,N/A,172.16.16.128,47,20,Linux,1258920202.331432000,N/A,0,157.166.255.38
N/A,0,288,0,N/A,172.16.16.128,47,20,Linux,1258920202.331437000,N/A,0,157.166.255.38
N/A,0,289,0,N/A,172.16.16.128,51,20,Linux,1258920202.339608000,N/A,0,74.125.95.149
N/A,0,290,0,N/A,74.125.95.149,128,20,Linux,1258920202.339718000,N/A,1,172.16.16.128
N/A,0,291,0,N/A,74.125.95.149,128,20,Linux,1258920202.341126000,N/A,1,172.16.16.128
N/A,0,292,0,N/A,172.16.16.128,56,20,Linux,1258920202.341672000,N/A,0,204.160.104.126
N/A,0,293,0,N/A,204.160.104.126,128,20,Linux,1258920202.342217000,N/A,1,172.16.16.128
N/A,0,294,0,N/A,172.16.16.128,56,20,Linux,1258920202.348360000,N/A,0,204.160.104.126
N/A,0,295,0,N/A,172.16.16.128,47,20,Linux,1258920202.348366000,N/A,0,157.166.255.38
N/A,0,296,0,N/A,157.166.255.38,128,20,Linux,1258920202.348601000,N/A,1,172.16.16.128
N/A,0,297,0,N/A,157.166.255.38,128,20,Linux,1258920202.349074000,N/A,1,172.16.16.128
N/A,0,298,0,N/A,157.166.255.38,128,20,Linux,1258920202.349081000,N/A,1,172.16.16.128
N/A,0,299,0,N/A,204.160.104.126,128,20,Linux,1258920202.349528000,N/A,1,172.16.16.128
N/A,0,300,0,N/A,172.16.16.128,46,20,Linux,1258920202.351110000,N/A,0,157.166.255.38
N/A,0,301,0,N/A,157.166.226.25,128,20,Linux,1258920202.356209000,N/A,1,172.16.16.128
N/A,0,302,0,N/A,172.16.16.128,46,20,Linux,1258920202.356903000,N/A,0,157.166.255.38
N/A,0,303,0,N/A,172.16.16.128,46,20,Linux,1258920202.356907000,N/A,0,157.166.255.38
N/A,0,304,0,N/A,172.16.16.128,56,20,Linux,1258920202.356910000,N/A,0,204.160.104.126
N/A,0,305,0,N/A,157.166.255.38,128,20,Linux,1258920202.357027000,N/A,1,172.16.16.128
N/A,0,306,0,N/A,204.160.104.126,128,20,Linux,1258920202.357649000,N/A,1,172.16.16.128
N/A,0,307,0,N/A,172.16.16.128,51,20,Linux,1258920202.361548000,N/A,0,74.125.95.149
N/A,0,308,0,N/A,172.16.16.128,51,20,Linux,1258920202.378866000,N/A,0,74.125.95.149
N/A,0,309,0,N/A,172.16.16.128,56,20,Linux,1258920202.378915000,N/A,0,204.160.104.126
N/A,0,310,0,N/A,204.160.104.126,128,20,Linux,1258920202.379581000,N/A,1,172.16.16.128
N/A,0,311,0,N/A,172.16.16.128,56,20,Linux,1258920202.379702000,N/A,0,204.160.104.126
N/A,0,312,0,N/A,172.16.16.128,56,20,Linux,1258920202.379705000,N/A,0,204.160.104.126
N/A,0,313,0,N/A,172.16.16.128,51,20,Linux,1258920202.380057000,N/A,0,74.125.95.149
N/A,0,314,0,N/A,204.160.104.126,128,20,Linux,1258920202.395017000,N/A,1,172.16.16.128
N/A,0,315,0,N/A,204.160.104.126,128,20,Linux,1258920202.395143000,N/A,1,172.16.16.128
N/A,0,316,0,N/A,172.16.16.128,56,20,Linux,1258920202.401209000,N/A,0,204.160.104.126
N/A,0,317,0,N/A,204.160.104.126,128,20,Linux,1258920202.401835000,N/A,1,172.16.16.128
N/A,0,318,0,N/A,172.16.16.128,51,20,Linux,1258920202.405970000,N/A,0,74.125.95.149
N/A,0,319,0,N/A,172.16.16.128,51,20,Linux,1258920202.411329000,N/A,0,74.125.95.149
N/A,0,320,0,N/A,172.16.16.128,51,20,Linux,1258920202.411335000,N/A,0,74.125.95.149
N/A,0,321,0,N/A,172.16.16.128,51,20,Linux,1258920202.411337000,N/A,0,74.125.95.149
N/A,0,322,0,N/A,172.16.16.128,47,20,Linux,1258920202.411339000,N/A,0,157.166.255.38
N/A,0,323,0,N/A,172.16.16.128,56,20,Linux,1258920202.411341000,N/A,0,204.160.104.126
N/A,0,324,0,N/A,172.16.16.128,51,20,Linux,1258920202.411344000,N/A,0,74.125.95.149
N/A,0,325,0,N/A,74.125.95.149,128,20,Linux,1258920202.411479000,N/A,1,172.16.16.128
N/A,0,326,0,N/A,74.125.95.149,128,20,Linux,1258920202.412913000,N/A,1,172.16.16.128
N/A,0,327,0,N/A,204.160.104.126,128,20,Linux,1258920202.413410000,N/A,1,172.16.16.128
N/A,0,328,0,N/A,172.16.16.128,47,20,Linux,1258920202.414571000,N/A,0,157.166.255.38
N/A,0,329,0,N/A,172.16.16.128,56,20,Linux,1258920202.420059000,N/A,0,204.160.104.126
N/A,0,330,0,N/A,172.16.16.128,47,20,Linux,1258920202.420064000,N/A,0,157.166.255.38
N/A,0,331,0,N/A,204.160.104.126,128,20,Linux,1258920202.420790000,N/A,1,172.16.16.128
N/A,0,332,0,N/A,157.166.255.38,128,20,Linux,1258920202.421036000,N/A,1,172.16.16.128
N/A,0,333,0,N/A,172.16.16.128,46,20,Linux,1258920202.421795000,N/A,0,157.166.255.38
N/A,0,334,0,N/A,172.16.16.128,46,20,Linux,1258920202.423783000,N/A,0,157.166.255.38
N/A,0,335,0,N/A,157.166.255.38,128,20,Linux,1258920202.423826000,N/A,1,172.16.16.128
N/A,0,336,0,N/A,172.16.16.128,46,20,Linux,1258920202.424953000,N/A,0,157.166.255.38
N/A,0,337,0,N/A,172.16.16.128,56,20,Linux,1258920202.428058000,N/A,0,204.160.104.126
N/A,0,338,0,N/A,204.160.104.126,128,20,Linux,1258920202.428519000,N/A,1,172.16.16.128
N/A,0,339,0,N/A,172.16.16.128,56,20,Linux,1258920202.438257000,N/A,0,204.160.104.126
N/A,0,340,0,N/A,204.160.104.126,128,20,Linux,1258920202.438550000,N/A,1,172.16.16.128
N/A,0,341,0,N/A,172.16.16.128,51,20,Linux,1258920202.446603000,N/A,0,74.125.95.149
N/A,0,342,0,N/A,172.16.16.128,51,20,Linux,1258920202.447326000,N/A,0,74.125.95.149
N/A,0,343,0,N/A,74.125.95.149,128,20,Linux,1258920202.447369000,N/A,1,172.16.16.128
N/A,0,344,0,N/A,172.16.16.128,51,20,Linux,1258920202.447580000,N/A,0,74.125.95.149
N/A,0,345,0,N/A,74.125.95.149,128,20,Linux,1258920202.448687000,N/A,1,172.16.16.128
N/A,0,346,0,N/A,172.16.16.128,56,20,Linux,1258920202.451789000,N/A,0,204.160.104.126
N/A,0,347,0,N/A,172.16.16.128,51,20,Linux,1258920202.451793000,N/A,0,74.125.95.149
N/A,0,348,0,N/A,172.16.16.128,56,20,Linux,1258920202.451796000,N/A,0,204.160.104.126
N/A,0,349,0,N/A,74.125.95.149,128,20,Linux,1258920202.451909000,N/A,1,172.16.16.128
N/A,0,350,0,N/A,172.16.16.128,56,20,Linux,1258920202.463006000,N/A,0,204.160.104.126
N/A,0,351,0,N/A,74.125.95.149,128,20,Linux,1258920202.463248000,N/A,1,172.16.16.128
N/A,0,352,0,N/A,204.160.104.126,128,20,Linux,1258920202.463422000,N/A,1,172.16.16.128
N/A,0,353,0,N/A,204.160.104.126,128,20,Linux,1258920202.463620000,N/A,1,172.16.16.128
N/A,0,354,0,N/A,204.160.104.126,128,20,Linux,1258920202.463915000,N/A,1,172.16.16.128
N/A,0,355,0,N/A,172.16.16.128,56,20,Linux,1258920202.476225000,N/A,0,204.160.104.126
N/A,0,356,0,N/A,172.16.16.128,56,20,Linux,1258920202.478572000,N/A,0,204.160.104.126
N/A,0,357,0,N/A,204.160.104.126,128,20,Linux,1258920202.479532000,N/A,1,172.16.16.128
N/A,0,358,0,N/A,204.160.104.126,128,20,Linux,1258920202.479648000,N/A,1,172.16.16.128
N/A,0,359,0,N/A,172.16.16.128,56,20,Linux,1258920202.486744000,N/A,0,204.160.104.126
N/A,0,360,0,N/A,172.16.16.128,51,20,Linux,1258920202.486842000,N/A,0,74.125.95.149
N/A,0,361,0,N/A,74.125.95.149,128,20,Linux,1258920202.486894000,N/A,1,172.16.16.128
N/A,0,362,0,N/A,204.160.104.126,128,20,Linux,1258920202.487222000,N/A,1,172.16.16.128
N/A,0,363,0,N/A,74.125.95.149,128,20,Linux,1258920202.487283000,N/A,1,172.16.16.128
N/A,0,364,0,N/A,172.16.16.128,47,20,Linux,1258920202.487487000,N/A,0,157.166.255.38
N/A,0,365,0,N/A,172.16.16.128,47,20,Linux,1258920202.488297000,N/A,0,157.166.255.38
N/A,0,366,0,N/A,157.166.255.38,128,20,Linux,1258920202.488337000,N/A,1,172.16.16.128
N/A,0,367,0,N/A,172.16.16.128,51,20,Linux,1258920202.512234000,N/A,0,74.125.95.149
N/A,0,368,0,N/A,172.16.16.128,51,20,Linux,1258920202.512239000,N/A,0,74.125.95.149
N/A,0,369,0,N/A,172.16.16.128,56,20,Linux,1258920202.525318000,N/A,0,199.93.63.126
N/A,0,370,0,N/A,199.93.63.126,128,20,Linux,1258920202.525360000,N/A,1,172.16.16.128
N/A,0,371,0,N/A,172.16.16.128,56,20,Linux,1258920202.539118000,N/A,0,204.160.104.126
N/A,0,372,0,N/A,204.160.104.126,128,20,Linux,1258920202.539633000,N/A,1,172.16.16.128
N/A,0,373,0,N/A,172.16.16.128,56,20,Linux,1258920202.543399000,N/A,0,204.160.104.126
N/A,0,374,0,N/A,204.160.104.126,128,20,Linux,1258920202.543624000,N/A,1,172.16.16.128
N/A,0,375,0,N/A,172.16.16.128,56,20,Linux,1258920202.544559000,N/A,0,204.160.104.126
N/A,0,376,0,N/A,204.160.104.126,128,20,Linux,1258920202.544748000,N/A,1,172.16.16.128
N/A,0,377,0,N/A,172.16.16.128,51,20,Linux,1258920202.550929000,N/A,0,74.125.95.149
N/A,0,378,0,N/A,172.16.16.128,56,20,Linux,1258920202.550953000,N/A,0,204.160.104.126
N/A,0,379,0,N/A,204.160.104.126,128,20,Linux,1258920202.551178000,N/A,1,172.16.16.128
N/A,0,380,0,N/A,172.16.16.128,56,20,Linux,1258920202.551597000,N/A,0,204.160.104.126
N/A,0,381,0,N/A,204.160.104.126,128,20,Linux,1258920202.551809000,N/A,1,172.16.16.128
N/A,0,382,0,N/A,172.16.16.128,51,20,Linux,1258920202.552798000,N/A,0,74.125.95.149
N/A,0,383,0,N/A,172.16.16.128,56,20,Linux,1258920202.555465000,N/A,0,204.160.104.126
N/A,0,384,0,N/A,204.160.104.126,128,20,Linux,1258920202.556144000,N/A,1,172.16.16.128
N/A,0,385,0,N/A,199.93.63.126,128,20,Linux,1258920202.556217000,N/A,1,172.16.16.128
N/A,0,386,0,N/A,157.166.255.38,128,20,Linux,1258920202.556252000,N/A,1,172.16.16.128
N/A,0,387,0,N/A,157.166.226.25,128,20,Linux,1258920202.556284000,N/A,1,172.16.16.128
N/A,0,388,0,N/A,74.125.95.149,128,20,Linux,1258920202.563768000,N/A,1,172.16.16.128
N/A,0,389,0,N/A,172.16.16.128,51,20,Linux,1258920202.564240000,N/A,0,157.166.226.25
N/A,0,390,0,N/A,157.166.226.25,128,20,Linux,1258920202.564270000,N/A,1,172.16.16.128
N/A,0,391,0,N/A,157.166.255.38,128,20,Linux,1258920202.574725000,N/A,1,172.16.16.128
N/A,0,392,0,N/A,157.166.255.38,128,20,Linux,1258920202.574777000,N/A,1,172.16.16.128
N/A,0,393,0,N/A,157.166.255.38,128,20,Linux,1258920202.574812000,N/A,1,172.16.16.128
N/A,0,394,0,N/A,172.16.16.128,56,20,Linux,1258920202.582959000,N/A,0,204.160.104.126
N/A,0,395,0,N/A,204.160.104.126,128,20,Linux,1258920202.583307000,N/A,1,172.16.16.128
N/A,0,396,0,N/A,172.16.16.128,56,20,Linux,1258920202.587855000,N/A,0,204.160.104.126
N/A,0,397,0,N/A,204.160.104.126,128,20,Linux,1258920202.588135000,N/A,1,172.16.16.128
N/A,0,398,0,N/A,172.16.16.128,56,20,Linux,1258920202.588175000,N/A,0,204.160.104.126
N/A,0,399,0,N/A,204.160.104.126,128,20,Linux,1258920202.588402000,N/A,1,172.16.16.128
N/A,0,400,0,N/A,172.16.16.128,56,20,Linux,1258920202.595328000,N/A,0,204.160.104.126
N/A,0,401,0,N/A,204.160.104.126,128,20,Linux,1258920202.596009000,N/A,1,172.16.16.128
N/A,0,402,0,N/A,172.16.16.128,56,20,Linux,1258920202.599184000,N/A,0,204.160.104.126
N/A,0,403,0,N/A,204.160.104.126,128,20,Linux,1258920202.599410000,N/A,1,172.16.16.128
N/A,0,404,0,N/A,172.16.16.128,51,20,Linux,1258920202.603191000,N/A,0,74.125.95.149
N/A,0,405,0,N/A,172.16.16.128,51,20,Linux,1258920202.605422000,N/A,0,74.125.95.149
N/A,0,406,0,N/A,74.125.95.149,128,20,Linux,1258920202.605478000,N/A,1,172.16.16.128
N/A,0,407,0,N/A,172.16.16.128,51,20,Linux,1258920202.607237000,N/A,0,74.125.95.149
N/A,0,408,0,N/A,172.16.16.128,51,20,Linux,1258920202.607428000,N/A,0,74.125.95.149
N/A,0,409,0,N/A,74.125.95.149,128,20,Linux,1258920202.607465000,N/A,1,172.16.16.128
N/A,0,410,0,N/A,172.16.16.128,56,20,Linux,1258920202.607652000,N/A,0,204.160.104.126
N/A,0,411,0,N/A,204.160.104.126,128,20,Linux,1258920202.608060000,N/A,1,172.16.16.128
N/A,0,412,0,N/A,172.16.16.128,46,20,Linux,1258920202.614768000,N/A,0,157.166.255.38
N/A,0,413,0,N/A,157.166.255.38,128,20,Linux,1258920202.624731000,N/A,1,172.16.16.128
N/A,0,414,0,N/A,172.16.16.128,47,20,Linux,1258920202.625516000,N/A,0,157.166.255.38
N/A,0,415,0,N/A,172.16.16.128,56,20,Linux,1258920202.627362000,N/A,0,204.160.104.126
N/A,0,416,0,N/A,204.160.104.126,128,20,Linux,1258920202.627816000,N/A,1,172.16.16.128
N/A,0,417,0,N/A,172.16.16.128,47,20,Linux,1258920202.632079000,N/A,0,157.166.255.38
N/A,0,418,0,N/A,172.16.16.128,47,20,Linux,1258920202.633004000,N/A,0,157.166.255.38
N/A,0,419,0,N/A,172.16.16.128,56,20,Linux,1258920202.634148000,N/A,0,204.160.104.126
N/A,0,420,0,N/A,172.16.16.128,56,20,Linux,1258920202.635311000,N/A,0,204.160.104.126
N/A,0,421,0,N/A,204.160.104.126,128,20,Linux,1258920202.635820000,N/A,1,172.16.16.128
N/A,0,422,0,N/A,204.160.104.126,128,20,Linux,1258920202.635912000,N/A,1,172.16.16.128
N/A,0,423,0,N/A,172.16.16.128,56,20,Linux,1258920202.640026000,N/A,0,204.160.104.126
N/A,0,424,0,N/A,204.160.104.126,128,20,Linux,1258920202.640251000,N/A,1,172.16.16.128
N/A,0,425,0,N/A,74.125.95.149,128,20,Linux,1258920202.644726000,N/A,1,172.16.16.128
N/A,0,426,0,N/A,172.16.16.128,51,20,Linux,1258920202.646252000,N/A,0,74.125.95.149
N/A,0,427,0,N/A,172.16.16.128,51,20,Linux,1258920202.647029000,N/A,0,74.125.95.149
N/A,0,428,0,N/A,74.125.95.149,128,20,Linux,1258920202.647069000,N/A,1,172.16.16.128
N/A,0,429,0,N/A,172.16.16.128,51,20,Linux,1258920202.652215000,N/A,0,74.125.95.149
N/A,0,430,0,N/A,172.16.16.128,51,20,Linux,1258920202.652218000,N/A,0,74.125.95.149
N/A,0,431,0,N/A,172.16.16.128,56,20,Linux,1258920202.652220000,N/A,0,204.160.104.126
N/A,0,432,0,N/A,74.125.95.149,128,20,Linux,1258920202.652260000,N/A,1,172.16.16.128
N/A,0,433,0,N/A,204.160.104.126,128,20,Linux,1258920202.653132000,N/A,1,172.16.16.128
N/A,0,434,0,N/A,172.16.16.128,56,20,Linux,1258920202.655924000,N/A,0,204.160.104.126
N/A,0,435,0,N/A,204.160.104.126,128,20,Linux,1258920202.656144000,N/A,1,172.16.16.128
N/A,0,436,0,N/A,74.125.95.149,128,20,Linux,1258920202.666313000,N/A,1,172.16.16.128
N/A,0,437,0,N/A,157.166.255.38,128,20,Linux,1258920202.671316000,N/A,1,172.16.16.128
N/A,0,438,0,N/A,157.166.255.38,128,20,Linux,1258920202.671327000,N/A,1,172.16.16.128
N/A,0,439,0,N/A,157.166.255.38,128,20,Linux,1258920202.672374000,N/A,1,172.16.16.128
N/A,0,440,0,N/A,157.166.255.38,128,20,Linux,1258920202.672383000,N/A,1,172.16.16.128
N/A,0,441,0,N/A,157.166.255.38,128,20,Linux,1258920202.673786000,N/A,1,172.16.16.128
N/A,0,442,0,N/A,157.166.255.38,128,20,Linux,1258920202.673793000,N/A,1,172.16.16.128
N/A,0,443,0,N/A,157.166.255.38,128,20,Linux,1258920202.675157000,N/A,1,172.16.16.128
N/A,0,444,0,N/A,157.166.255.38,128,20,Linux,1258920202.675164000,N/A,1,172.16.16.128
N/A,0,445,0,N/A,74.125.95.149,128,20,Linux,1258920202.676437000,N/A,1,172.16.16.128
N/A,0,446,0,N/A,172.16.16.128,56,20,Linux,1258920202.702602000,N/A,0,204.160.104.126
N/A,0,447,0,N/A,204.160.104.126,128,20,Linux,1258920202.703175000,N/A,1,172.16.16.128
N/A,0,448,0,N/A,172.16.16.128,56,20,Linux,1258920202.703268000,N/A,0,204.160.104.126
N/A,0,449,0,N/A,172.16.16.128,56,20,Linux,1258920202.703271000,N/A,0,204.160.104.126
N/A,0,450,0,N/A,172.16.16.128,56,20,Linux,1258920202.703273000,N/A,0,204.160.104.126
N/A,0,451,0,N/A,204.160.104.126,128,20,Linux,1258920202.704220000,N/A,1,172.16.16.128
N/A,0,452,0,N/A,204.160.104.126,128,20,Linux,1258920202.704318000,N/A,1,172.16.16.128
N/A,0,453,0,N/A,172.16.16.128,56,20,Linux,1258920202.704329000,N/A,0,204.160.104.126
N/A,0,454,0,N/A,204.160.104.126,128,20,Linux,1258920202.704519000,N/A,1,172.16.16.128
N/A,0,455,0,N/A,204.160.104.126,128,20,Linux,1258920202.704594000,N/A,1,172.16.16.128
N/A,0,456,0,N/A,172.16.16.128,56,20,Linux,1258920202.705571000,N/A,0,204.160.104.126
N/A,0,457,0,N/A,204.160.104.126,128,20,Linux,1258920202.706130000,N/A,1,172.16.16.128
N/A,0,458,0,N/A,172.16.16.128,51,20,Linux,1258920202.706530000,N/A,0,74.125.95.149
N/A,0,459,0,N/A,172.16.16.128,46,20,Linux,1258920202.733439000,N/A,0,157.166.255.38
N/A,0,460,0,N/A,172.16.16.128,46,20,Linux,1258920202.735040000,N/A,0,157.166.255.38
N/A,0,461,0,N/A,172.16.16.128,47,20,Linux,1258920202.744442000,N/A,0,157.166.255.38
N/A,0,462,0,N/A,172.16.16.128,47,20,Linux,1258920202.747504000,N/A,0,157.166.255.38
N/A,0,463,0,N/A,172.16.16.128,46,20,Linux,1258920202.753972000,N/A,0,157.166.255.38
N/A,0,464,0,N/A,172.16.16.128,46,20,Linux,1258920202.761062000,N/A,0,157.166.255.38
N/A,0,465,0,N/A,172.16.16.128,47,20,Linux,1258920202.762958000,N/A,0,157.166.255.38
N/A,0,466,0,N/A,172.16.16.128,47,20,Linux,1258920202.766781000,N/A,0,157.166.255.38
N/A,0,467,0,N/A,172.16.16.128,56,20,Linux,1258920202.769845000,N/A,0,204.160.104.126
N/A,0,468,0,N/A,204.160.104.126,128,20,Linux,1258920202.770102000,N/A,1,172.16.16.128
N/A,0,469,0,N/A,172.16.16.128,56,20,Linux,1258920202.774401000,N/A,0,204.160.104.126
N/A,0,470,0,N/A,204.160.104.126,128,20,Linux,1258920202.775165000,N/A,1,172.16.16.128
N/A,0,471,0,N/A,172.16.16.128,56,20,Linux,1258920202.779346000,N/A,0,204.160.104.126
N/A,0,472,0,N/A,204.160.104.126,128,20,Linux,1258920202.779702000,N/A,1,172.16.16.128
N/A,0,473,0,N/A,172.16.16.128,56,20,Linux,1258920202.789701000,N/A,0,204.160.104.126
N/A,0,474,0,N/A,172.16.16.128,56,20,Linux,1258920202.793762000,N/A,0,204.160.104.126
N/A,0,475,0,N/A,172.16.16.128,51,20,Linux,1258920202.793767000,N/A,0,74.125.95.149
N/A,0,476,0,N/A,172.16.16.128,51,20,Linux,1258920202.793770000,N/A,0,74.125.95.149
N/A,0,477,0,N/A,204.160.104.126,128,20,Linux,1258920202.793854000,N/A,1,172.16.16.128
N/A,0,478,0,N/A,172.16.16.128,56,20,Linux,1258920202.798801000,N/A,0,204.160.104.126
N/A,0,479,0,N/A,172.16.16.128,56,20,Linux,1258920202.798806000,N/A,0,204.160.104.126
N/A,0,480,0,N/A,74.125.95.149,128,20,Linux,1258920202.804476000,N/A,1,172.16.16.128
N/A,0,481,0,N/A,172.16.16.128,56,20,Linux,1258920202.804543000,N/A,0,204.160.104.126
N/A,0,482,0,N/A,172.16.16.128,56,20,Linux,1258920202.807771000,N/A,0,204.160.104.126
N/A,0,483,0,N/A,204.160.104.126,128,20,Linux,1258920202.807836000,N/A,1,172.16.16.128
N/A,0,484,0,N/A,172.16.16.128,56,20,Linux,1258920202.812987000,N/A,0,204.160.104.126
N/A,0,485,0,N/A,204.160.104.126,128,20,Linux,1258920202.813284000,N/A,1,172.16.16.128
udp,0,486,0,137,172.16.16.255,128,20,Linux,1258920202.819775000,137,0,172.16.16.128
udp,0,487,0,60936,4.2.2.1,128,20,Linux,1258920202.821205000,53,0,172.16.16.128
N/A,0,488,0,N/A,172.16.16.128,56,20,Linux,1258920202.824971000,N/A,0,204.160.104.126
N/A,0,489,0,N/A,172.16.16.128,56,20,Linux,1258920202.824981000,N/A,0,204.160.104.126
N/A,0,490,0,N/A,204.160.104.126,128,20,Linux,1258920202.826622000,N/A,1,172.16.16.128
N/A,0,491,0,N/A,204.160.104.126,128,20,Linux,1258920202.826761000,N/A,1,172.16.16.128
N/A,0,492,0,N/A,172.16.16.128,56,20,Linux,1258920202.845792000,N/A,0,204.160.104.126
N/A,0,493,0,N/A,172.16.16.128,56,20,Linux,1258920202.845800000,N/A,0,204.160.104.126
N/A,0,494,0,N/A,172.16.16.128,56,20,Linux,1258920202.845802000,N/A,0,204.160.104.126
N/A,0,495,0,N/A,172.16.16.128,51,20,Linux,1258920202.845806000,N/A,0,74.125.95.149
N/A,0,496,0,N/A,172.16.16.128,51,20,Linux,1258920202.845808000,N/A,0,74.125.95.149
udp,0,497,0,53,172.16.16.128,56,20,Linux,1258920202.845811000,60936,0,4.2.2.1
N/A,0,498,0,N/A,209.85.225.165,128,20,Linux,1258920202.846513000,N/A,1,172.16.16.128
N/A,0,499,0,N/A,172.16.16.128,56,20,Linux,1258920202.861541000,N/A,0,204.160.104.126
N/A,0,500,0,N/A,172.16.16.128,56,20,Linux,1258920202.861549000,N/A,0,204.160.104.126
N/A,0,501,0,N/A,172.16.16.128,56,20,Linux,1258920202.861551000,N/A,0,204.160.104.126
N/A,0,502,0,N/A,172.16.16.128,56,20,Linux,1258920202.861554000,N/A,0,204.160.104.126
N/A,0,503,0,N/A,204.160.104.126,128,20,Linux,1258920202.863265000,N/A,1,172.16.16.128
N/A,0,504,0,N/A,172.16.16.128,56,20,Linux,1258920202.874617000,N/A,0,204.160.104.126
N/A,0,505,0,N/A,172.16.16.128,51,20,Linux,1258920202.881835000,N/A,0,209.85.225.165
N/A,0,506,0,N/A,172.16.16.128,56,20,Linux,1258920202.881841000,N/A,0,204.160.104.126
N/A,0,507,0,N/A,209.85.225.165,128,20,Linux,1258920202.881979000,N/A,1,172.16.16.128
N/A,0,508,0,N/A,209.85.225.165,128,20,Linux,1258920202.884010000,N/A,1,172.16.16.128
N/A,0,509,0,N/A,74.125.95.149,128,20,Linux,1258920202.906293000,N/A,1,172.16.16.128
N/A,0,510,0,N/A,172.16.16.128,56,20,Linux,1258920202.906362000,N/A,0,204.160.104.126
N/A,0,511,0,N/A,172.16.16.128,51,20,Linux,1258920202.921878000,N/A,0,209.85.225.165
N/A,0,512,0,N/A,172.16.16.128,51,20,Linux,1258920202.924006000,N/A,0,209.85.225.165
N/A,0,513,0,N/A,157.166.255.38,128,20,Linux,1258920202.924781000,N/A,1,172.16.16.128
N/A,0,514,0,N/A,157.166.255.38,128,20,Linux,1258920202.924862000,N/A,1,172.16.16.128
N/A,0,515,0,N/A,66.235.143.54,128,20,Linux,1258920202.936635000,N/A,1,172.16.16.128
N/A,0,516,0,N/A,8.18.91.65,128,20,Linux,1258920202.938774000,N/A,1,172.16.16.128
N/A,0,517,0,N/A,157.166.255.38,128,20,Linux,1258920202.946295000,N/A,1,172.16.16.128
N/A,0,518,0,N/A,74.125.95.155,128,20,Linux,1258920202.958570000,N/A,1,172.16.16.128
