TTL,SRC_PORT,DF_FLAG,TIMESTAMP,MF_FLAG,DST_PORT,SRC_IP,DST_IP,KNOWN_HOST_DEVICE,PROTOCOL,PACKET_SIZE,PACKET_NO,IP_FRAG_OFF 
128,N/A,1,1663877126.019039000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2080,0
53,443,1,1663877126.020118000,0,49476,104.16.85.20,10.169.169.21,Windows,udp,20,2081,0
53,N/A,1,1663877126.023041000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2082,0
53,N/A,1,1663877126.025079000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2083,0
128,N/A,1,1663877126.025817000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2084,0
128,N/A,1,1663877126.026267000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2085,0
128,N/A,1,1663877126.026717000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2086,0
53,443,0,1663877126.026920000,0,49476,104.16.85.20,10.169.169.21,Windows,udp,20,2087,0
128,49476,1,1663877126.027520000,0,443,10.169.169.21,104.16.85.20,Windows,udp,20,2088,0
53,443,0,1663877126.027526000,0,49476,104.16.85.20,10.169.169.21,Windows,udp,20,2089,0
53,N/A,1,1663877126.029450000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2090,0
53,N/A,1,1663877126.029624000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2091,0
53,N/A,1,1663877126.030121000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2092,0
53,N/A,1,1663877126.030527000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2093,0
53,N/A,1,1663877126.030892000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2094,0
128,N/A,1,1663877126.031001000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2095,0
53,N/A,1,1663877126.045561000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2096,0
128,N/A,1,1663877126.045702000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2097,0
53,N/A,1,1663877126.045900000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2098,0
53,N/A,1,1663877126.046762000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2099,0
128,N/A,1,1663877126.046907000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2100,0
128,49476,1,1663877126.052981000,0,443,10.169.169.21,104.16.85.20,Windows,udp,20,2101,0
128,N/A,1,1663877126.245269000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2102,0
128,53389,1,1663877126.253188000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2103,0
52,443,1,1663877126.257319000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2104,0
52,443,1,1663877126.260950000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2105,0
128,53389,1,1663877126.261139000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2106,0
128,53389,1,1663877126.265154000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2107,0
53,N/A,1,1663877126.270303000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2108,0
53,N/A,1,1663877126.270303000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2109,0
128,N/A,1,1663877126.270509000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2110,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2111,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2112,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2113,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2114,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2115,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2116,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2117,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2118,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2119,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2120,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2121,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2122,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2123,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2124,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2125,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2126,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2127,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2128,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2129,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2130,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2131,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2132,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2133,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2134,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2135,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2136,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2137,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2138,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2139,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2140,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2141,0
53,N/A,1,1663877126.278182000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2142,0
128,N/A,1,1663877126.278920000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2143,0
53,N/A,1,1663877126.279284000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2144,0
53,N/A,1,1663877126.279284000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2145,0
53,N/A,1,1663877126.279284000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2146,0
53,N/A,1,1663877126.279284000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2147,0
53,N/A,1,1663877126.279284000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2148,0
128,N/A,1,1663877126.279407000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2149,0
53,N/A,1,1663877126.281400000,0,N/A,104.16.148.64,10.169.169.21,Windows,N/A,20,2150,0
128,N/A,1,1663877126.281560000,0,N/A,10.169.169.21,104.16.148.64,Windows,N/A,20,2151,0
52,443,1,1663877126.285606000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2152,0
128,49479,0,1663877126.319547000,0,443,10.169.169.21,208.67.222.222,Windows,udp,20,2153,0
53,443,1,1663877126.324158000,0,49479,208.67.222.222,10.169.169.21,Windows,udp,20,2154,0
128,N/A,1,1663877126.326679000,0,N/A,10.169.169.21,66.225.223.127,Windows,N/A,20,2155,0
45,N/A,1,1663877126.370041000,0,N/A,66.225.223.127,10.169.169.21,Windows,N/A,20,2156,0
128,N/A,1,1663877126.370240000,0,N/A,10.169.169.21,66.225.223.127,Windows,N/A,20,2157,0
128,N/A,1,1663877126.370757000,0,N/A,10.169.169.21,66.225.223.127,Windows,N/A,20,2158,0
128,53389,1,1663877126.388045000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2159,0
52,443,1,1663877126.391965000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2160,0
52,443,1,1663877126.392210000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2161,0
128,53389,1,1663877126.395282000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2162,0
128,53389,1,1663877126.395857000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2163,0
128,53389,1,1663877126.397006000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2164,0
128,53389,1,1663877126.400570000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2165,0
128,53389,1,1663877126.401265000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2166,0
52,443,1,1663877126.408901000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2167,0
52,443,1,1663877126.408901000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2168,0
52,443,1,1663877126.408901000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2169,0
128,53389,1,1663877126.411816000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2170,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2171,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2172,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2173,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2174,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2175,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2176,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2177,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2178,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2179,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2180,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2181,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2182,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2183,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2184,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2185,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2186,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2187,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2188,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2189,0
52,443,1,1663877126.431739000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2190,0
52,443,1,1663877126.432477000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2191,0
45,N/A,1,1663877126.432477000,0,N/A,66.225.223.127,10.169.169.21,Windows,N/A,20,2192,0
45,N/A,1,1663877126.432477000,0,N/A,66.225.223.127,10.169.169.21,Windows,N/A,20,2193,0
128,N/A,1,1663877126.432663000,0,N/A,10.169.169.21,66.225.223.127,Windows,N/A,20,2194,0
128,53389,1,1663877126.432703000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2195,0
52,443,1,1663877126.432874000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2196,0
128,53389,1,1663877126.433504000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2197,0
128,N/A,1,1663877126.448981000,0,N/A,10.169.169.21,66.225.223.127,Windows,N/A,20,2198,0
128,53389,1,1663877126.483674000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2199,0
128,53389,1,1663877126.485587000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2200,0
128,53389,1,1663877126.486487000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2201,0
52,443,1,1663877126.487393000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2202,0
128,53389,1,1663877126.487743000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2203,0
52,443,1,1663877126.487778000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2204,0
52,443,1,1663877126.487778000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2205,0
128,53389,1,1663877126.488140000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2206,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2207,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2208,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2209,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2210,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2211,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2212,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2213,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2214,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2215,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2216,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2217,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2218,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2219,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2220,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2221,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2222,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2223,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2224,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2225,0
52,443,1,1663877126.489620000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2226,0
128,53389,1,1663877126.490005000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2227,0
128,53389,1,1663877126.490400000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2228,0
128,53389,1,1663877126.490586000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2229,0
128,53389,1,1663877126.491566000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2230,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2231,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2232,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2233,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2234,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2235,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2236,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2237,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2238,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2239,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2240,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2241,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2242,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2243,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2244,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2245,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2246,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2247,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2248,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2249,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2250,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2251,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2252,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2253,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2254,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2255,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2256,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2257,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2258,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2259,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2260,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2261,0
52,443,1,1663877126.492487000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2262,0
52,443,1,1663877126.493373000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2263,0
52,443,1,1663877126.493373000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2264,0
128,53389,1,1663877126.493989000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2265,0
128,53389,1,1663877126.494294000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2266,0
128,53389,1,1663877126.494507000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2267,0
128,53389,1,1663877126.495947000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,2268,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2269,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2270,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2271,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2272,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2273,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2274,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2275,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2276,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2277,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2278,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2279,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2280,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2281,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2282,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2283,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2284,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2285,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2286,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2287,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2288,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2289,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2290,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2291,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2292,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2293,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2294,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2295,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2296,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2297,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2298,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2299,0
52,443,1,1663877126.499446000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2300,0
52,443,1,1663877126.500701000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2301,0
52,443,1,1663877126.500701000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2302,0
52,443,1,1663877126.500701000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2303,0
52,443,1,1663877126.500701000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2304,0
52,443,1,1663877126.500701000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2305,0
52,443,1,1663877126.500701000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2306,0
52,443,1,1663877126.500701000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2307,0
52,443,1,1663877126.500701000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2308,0
52,443,1,1663877126.500701000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2309,0
52,443,1,1663877126.500701000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,2310,0
