PACKET_NO,PACKET_SIZE,TTL,MF_FLAG,IP_FRAG_OFF,TIMESTAMP,SRC_IP,SUB_PROTOCOL,KNOWN_HOST_DEVICE,DST_IP,DF_FLAG,HTTP_USER_AGENT 
5396,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5397,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5398,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5399,20,128,0,0,1663877133.842500000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5400,20,56,0,0,1663877133.842685000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5401,20,56,0,0,1663877133.842685000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5402,20,56,0,0,1663877133.842685000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5403,20,56,0,0,1663877133.842685000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5404,20,56,0,0,1663877133.842685000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5405,20,56,0,0,1663877133.842685000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5406,20,56,0,0,1663877133.842685000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5407,20,56,0,0,1663877133.842685000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5408,20,128,0,0,1663877133.842836000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5409,20,56,0,0,1663877134.100743000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5410,20,128,0,0,1663877134.100887000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5411,20,56,0,0,1663877134.102292000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5412,20,56,0,0,1663877134.102292000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5413,20,56,0,0,1663877134.102292000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5414,20,56,0,0,1663877134.102292000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5415,20,56,0,0,1663877134.102292000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5416,20,56,0,0,1663877134.102292000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5417,20,128,0,0,1663877134.102524000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5418,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5419,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5420,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5421,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5422,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5423,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5424,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5425,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5426,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5427,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5428,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5429,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5430,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5431,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5432,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5433,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5434,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5435,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5436,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5437,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5438,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5439,20,56,0,0,1663877134.113767000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5440,20,128,0,0,1663877134.114194000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5441,20,56,0,0,1663877134.122168000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5442,20,128,0,0,1663877134.122226000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5443,20,128,0,0,1663877134.146245000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5444,20,56,0,0,1663877134.177386000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5445,20,128,0,0,1663877134.177524000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5447,20,56,0,0,1663877134.214324000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5448,20,56,0,0,1663877134.214324000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5449,20,128,0,0,1663877134.214637000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5450,20,56,0,0,1663877134.244439000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5451,20,56,0,0,1663877134.244439000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5452,20,128,0,0,1663877134.244568000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5453,20,128,0,0,1663877134.265932000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5454,20,56,0,0,1663877134.287970000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5455,20,56,0,0,1663877134.289697000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5456,20,128,0,0,1663877134.289821000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5457,20,56,0,0,1663877134.297340000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5458,20,128,0,0,1663877134.297489000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5459,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5460,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5461,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5462,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5463,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5464,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5465,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5466,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5467,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5468,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5469,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5470,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5471,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5472,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5473,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5474,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5475,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5476,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5477,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5478,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5479,20,56,0,0,1663877134.321606000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5480,20,128,0,0,1663877134.322128000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5481,20,56,0,0,1663877134.354938000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5482,20,56,0,0,1663877134.354938000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5483,20,128,0,0,1663877134.355231000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5484,20,56,0,0,1663877134.428998000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5485,20,56,0,0,1663877134.428998000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5486,20,128,0,0,1663877134.429158000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5487,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5488,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5489,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5490,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5491,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5492,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5493,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5494,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5495,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5496,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5497,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5498,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5499,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5500,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5501,20,56,0,0,1663877134.430497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5502,20,128,0,0,1663877134.430898000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5503,20,128,0,0,1663877134.434235000,10.169.169.21,N/A,Windows,208.67.222.222,0,N/A
5504,20,56,0,0,1663877134.482001000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5505,20,56,0,0,1663877134.482001000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5506,20,56,0,0,1663877134.482001000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5507,20,56,0,0,1663877134.482001000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5508,20,128,0,0,1663877134.482410000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5509,20,128,0,0,1663877134.482509000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5510,20,53,0,0,1663877134.492853000,208.67.222.222,N/A,Windows,10.169.169.21,1,N/A
5511,20,56,0,0,1663877134.492853000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5512,20,128,0,0,1663877134.493108000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5513,20,128,0,0,1663877134.495349000,10.169.169.21,N/A,Windows,208.67.222.222,0,N/A
5514,20,128,0,0,1663877134.495758000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5515,20,128,0,0,1663877134.496127000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5516,20,128,0,0,1663877134.497101000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5517,20,128,0,0,1663877134.497237000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5518,20,53,0,0,1663877134.503199000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
5519,20,56,0,0,1663877134.503199000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5520,20,128,0,0,1663877134.503392000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5521,20,53,0,0,1663877134.513660000,208.67.222.222,N/A,Windows,10.169.169.21,1,N/A
5522,20,54,0,0,1663877134.513660000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5523,20,54,0,0,1663877134.513660000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5524,20,54,0,0,1663877134.513660000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5525,20,54,0,0,1663877134.513660000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5526,20,54,0,0,1663877134.513660000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5527,20,56,0,0,1663877134.513660000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5528,20,128,0,0,1663877134.514001000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5529,20,128,0,0,1663877134.514796000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5530,20,128,0,0,1663877134.516070000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5531,20,128,0,0,1663877134.516213000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5532,20,128,0,0,1663877134.516298000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5533,20,56,0,0,1663877134.521356000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5534,20,128,0,0,1663877134.521525000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5535,20,54,0,0,1663877134.526470000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5536,20,54,0,0,1663877134.526470000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5537,20,56,0,0,1663877134.526470000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5538,20,54,0,0,1663877134.526470000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5539,20,128,0,0,1663877134.526676000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5540,20,128,0,0,1663877134.527019000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5541,20,54,0,0,1663877134.533165000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5542,20,56,0,0,1663877134.533165000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5543,20,128,0,0,1663877134.533344000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5544,20,56,0,0,1663877134.538369000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5545,20,128,0,0,1663877134.538570000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5546,20,128,0,0,1663877134.543523000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
5547,20,56,0,0,1663877134.543861000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5548,20,128,0,0,1663877134.543984000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5549,20,56,0,0,1663877134.549388000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5550,20,128,0,0,1663877134.549553000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5551,20,56,0,0,1663877134.553500000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5552,20,128,0,0,1663877134.553626000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5553,20,128,0,0,1663877134.558644000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5554,20,56,0,0,1663877134.581429000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5555,20,128,0,0,1663877134.581575000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5556,20,56,0,0,1663877134.604487000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5557,20,56,0,0,1663877134.604487000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5558,20,128,0,0,1663877134.604851000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5560,20,56,0,0,1663877134.610871000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5561,20,128,0,0,1663877134.610998000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5562,20,56,0,0,1663877134.614315000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5563,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5564,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5565,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5566,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5567,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5568,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5569,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5570,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5571,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5572,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5573,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5574,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5575,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5576,20,54,0,0,1663877134.614315000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5577,20,56,0,0,1663877134.614315000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5578,20,128,0,0,1663877134.614560000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5579,20,128,0,0,1663877134.614949000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5580,20,54,0,0,1663877134.615137000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5581,20,54,0,0,1663877134.615137000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5582,20,128,0,0,1663877134.615398000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5583,20,128,0,0,1663877134.615581000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5584,20,128,0,0,1663877134.615803000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5585,20,128,0,0,1663877134.615927000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5586,20,128,0,0,1663877134.616046000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5587,20,128,0,0,1663877134.616189000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5588,20,128,0,0,1663877134.616449000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5589,20,128,0,0,1663877134.616673000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5590,20,128,0,0,1663877134.616824000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5591,20,128,0,0,1663877134.616968000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5592,20,128,0,0,1663877134.617108000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5593,20,54,0,0,1663877134.619694000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5594,20,54,0,0,1663877134.620161000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5595,20,128,0,0,1663877134.620640000,10.169.169.21,N/A,Windows,142.251.116.100,1,N/A
5596,20,54,0,0,1663877134.645184000,142.251.116.100,N/A,Windows,10.169.169.21,1,N/A
5597,20,128,0,0,1663877134.647628000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
5598,20,128,0,0,1663877134.648294000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
5599,20,128,0,0,1663877134.650023000,10.169.169.21,N/A,Windows,142.251.40.67,1,N/A
5600,20,128,0,0,1663877134.650514000,10.169.169.21,N/A,Windows,142.251.40.67,1,N/A
5601,20,54,0,0,1663877134.652648000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
5602,20,54,0,0,1663877134.652995000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
5603,20,54,0,0,1663877134.652995000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
5604,20,128,0,0,1663877134.654114000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
5605,20,128,0,0,1663877134.654556000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
5606,20,55,0,0,1663877134.656096000,142.251.40.67,N/A,Windows,10.169.169.21,1,N/A
5607,20,55,0,0,1663877134.656298000,142.251.40.67,N/A,Windows,10.169.169.21,1,N/A
5608,20,55,0,0,1663877134.656298000,142.251.40.67,N/A,Windows,10.169.169.21,1,N/A
5609,20,54,0,0,1663877134.656569000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
5610,20,128,0,0,1663877134.657180000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
5611,20,128,0,0,1663877134.658539000,10.169.169.21,N/A,Windows,142.251.40.67,1,N/A
5612,20,128,0,0,1663877134.658982000,10.169.169.21,N/A,Windows,142.251.40.67,1,N/A
5613,20,128,0,0,1663877134.662063000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5614,20,55,0,0,1663877134.662394000,142.251.40.67,N/A,Windows,10.169.169.21,1,N/A
5615,20,128,0,0,1663877134.662935000,10.169.169.21,N/A,Windows,142.251.40.67,1,N/A
5616,20,56,0,0,1663877134.665939000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5617,20,56,0,0,1663877134.666337000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5618,20,128,0,0,1663877134.666423000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5619,20,56,0,0,1663877134.666602000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5620,20,128,0,0,1663877134.666657000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5621,20,56,0,0,1663877134.667622000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5622,20,128,0,0,1663877134.667708000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5623,20,56,0,0,1663877134.668080000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5624,20,128,0,0,1663877134.668152000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5625,20,56,0,0,1663877134.668484000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5626,20,128,0,0,1663877134.668566000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5627,20,56,0,0,1663877134.669079000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5628,20,56,0,0,1663877134.669424000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5629,20,128,0,0,1663877134.669492000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5630,20,56,0,0,1663877134.670121000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5631,20,128,0,0,1663877134.670226000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5632,20,56,0,0,1663877134.670570000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5633,20,128,0,0,1663877134.670668000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5634,20,56,0,0,1663877134.670884000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5635,20,128,0,0,1663877134.670963000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5636,20,56,0,0,1663877134.671815000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5637,20,56,0,0,1663877134.672328000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5638,20,128,0,0,1663877134.672412000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5639,20,56,0,0,1663877134.672924000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5640,20,128,0,0,1663877134.673006000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5641,20,56,0,0,1663877134.674003000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5642,20,128,0,0,1663877134.674112000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5643,20,56,0,0,1663877134.674301000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5644,20,128,0,0,1663877134.674371000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5645,20,56,0,0,1663877134.674683000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5646,20,128,0,0,1663877134.674765000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5647,20,56,0,0,1663877134.675516000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5648,20,128,0,0,1663877134.675613000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5649,20,56,0,0,1663877134.675890000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5650,20,128,0,0,1663877134.675960000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5651,20,56,0,0,1663877134.676292000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5652,20,128,0,0,1663877134.676371000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
