DF_FLAG,PACKET_NO,TLS_VERSION,SRC_IP,TLS_CIPHER_SUITES,SUB_PROTOCOL,TLS_EXTENSION_SIG_ALGS,DST_IP,TTL,MF_FLAG,PACKET_SIZE,TIMESTAMP,IP_FRAG_OFF,KNOWN_HOST_DEVICE 
1,1753,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.613231000,0,MacOS
0,1754,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.614222000,0,MacOS
0,1755,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.614223000,0,MacOS
0,1756,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.614223000,0,MacOS
0,1757,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.614223000,0,MacOS
1,1758,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.614267000,0,MacOS
1,1759,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.614338000,0,MacOS
0,1760,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.614720000,0,MacOS
0,1761,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.614721000,0,MacOS
0,1762,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.614721000,0,MacOS
1,1763,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.614741000,0,MacOS
1,1764,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.614783000,0,MacOS
0,1765,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.617557000,0,MacOS
0,1766,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.617558000,0,MacOS
1,1767,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.617621000,0,MacOS
1,1768,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.617728000,0,MacOS
0,1769,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.618132000,0,MacOS
0,1770,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.618133000,0,MacOS
0,1771,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.618133000,0,MacOS
0,1772,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.618134000,0,MacOS
0,1773,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.618135000,0,MacOS
0,1774,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.618135000,0,MacOS
0,1775,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.618136000,0,MacOS
0,1776,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.618136000,0,MacOS
0,1777,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.618137000,0,MacOS
0,1778,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.618138000,0,MacOS
1,1779,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.618199000,0,MacOS
1,1780,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.618332000,0,MacOS
0,1781,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.620260000,0,MacOS
0,1782,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.620260000,0,MacOS
1,1783,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.620311000,0,MacOS
1,1784,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.620398000,0,MacOS
0,1785,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.621877000,0,MacOS
0,1786,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.621878000,0,MacOS
0,1787,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.621878000,0,MacOS
0,1788,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.621879000,0,MacOS
0,1789,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.621879000,0,MacOS
0,1790,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.621880000,0,MacOS
0,1791,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.621880000,0,MacOS
1,1792,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.621931000,0,MacOS
1,1793,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.622001000,0,MacOS
0,1794,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623111000,0,MacOS
0,1795,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623112000,0,MacOS
0,1796,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623112000,0,MacOS
0,1797,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623113000,0,MacOS
0,1798,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623113000,0,MacOS
0,1799,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623114000,0,MacOS
0,1800,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623114000,0,MacOS
0,1801,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623115000,0,MacOS
0,1802,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623115000,0,MacOS
0,1803,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623116000,0,MacOS
0,1804,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623116000,0,MacOS
0,1805,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623116000,0,MacOS
0,1806,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623117000,0,MacOS
1,1807,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.623169000,0,MacOS
1,1808,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.623277000,0,MacOS
0,1809,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623901000,0,MacOS
0,1810,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.623902000,0,MacOS
1,1811,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.623960000,0,MacOS
0,1812,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627142000,0,MacOS
0,1813,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627143000,0,MacOS
0,1814,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627143000,0,MacOS
0,1815,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627144000,0,MacOS
0,1816,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627145000,0,MacOS
0,1817,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627145000,0,MacOS
0,1818,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627146000,0,MacOS
0,1819,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627146000,0,MacOS
0,1820,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627147000,0,MacOS
0,1821,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627147000,0,MacOS
0,1822,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627148000,0,MacOS
0,1823,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627148000,0,MacOS
0,1824,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627149000,0,MacOS
0,1825,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627149000,0,MacOS
0,1826,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627150000,0,MacOS
0,1827,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627150000,0,MacOS
0,1828,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627151000,0,MacOS
1,1829,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.627305000,0,MacOS
0,1830,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.627539000,0,MacOS
0,1831,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.628229000,0,MacOS
0,1832,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.628230000,0,MacOS
0,1833,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.628231000,0,MacOS
0,1834,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.628231000,0,MacOS
1,1835,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.628293000,0,MacOS
0,1836,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.628405000,0,MacOS
0,1837,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.628995000,0,MacOS
0,1838,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.628996000,0,MacOS
1,1839,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.629030000,0,MacOS
0,1840,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630144000,0,MacOS
0,1841,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630145000,0,MacOS
0,1842,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630146000,0,MacOS
0,1843,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630146000,0,MacOS
0,1844,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630147000,0,MacOS
0,1845,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630147000,0,MacOS
0,1846,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630147000,0,MacOS
0,1847,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630148000,0,MacOS
0,1848,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630148000,0,MacOS
1,1849,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.630235000,0,MacOS
0,1850,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630442000,0,MacOS
0,1851,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630443000,0,MacOS
0,1852,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.630443000,0,MacOS
1,1853,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.630505000,0,MacOS
0,1854,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.631144000,0,MacOS
0,1855,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.631144000,0,MacOS
0,1856,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.631145000,0,MacOS
0,1857,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.631145000,0,MacOS
0,1858,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.631146000,0,MacOS
1,1859,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.631193000,0,MacOS
0,1860,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.631282000,0,MacOS
0,1861,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.631282000,0,MacOS
1,1862,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.631309000,0,MacOS
0,1863,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.634283000,0,MacOS
0,1864,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.634283000,0,MacOS
1,1865,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.634366000,0,MacOS
0,1866,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635113000,0,MacOS
0,1867,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635113000,0,MacOS
0,1868,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635114000,0,MacOS
0,1869,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635114000,0,MacOS
0,1870,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635115000,0,MacOS
0,1871,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635115000,0,MacOS
0,1872,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635115000,0,MacOS
0,1873,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635116000,0,MacOS
0,1874,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635116000,0,MacOS
0,1875,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635117000,0,MacOS
0,1876,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635117000,0,MacOS
0,1877,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635118000,0,MacOS
0,1878,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635118000,0,MacOS
0,1879,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635119000,0,MacOS
0,1880,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635119000,0,MacOS
0,1881,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635120000,0,MacOS
0,1882,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635120000,0,MacOS
0,1883,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.635121000,0,MacOS
1,1884,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.635168000,0,MacOS
1,1885,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.635255000,0,MacOS
0,1886,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638071000,0,MacOS
0,1887,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638072000,0,MacOS
0,1888,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638073000,0,MacOS
0,1889,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638073000,0,MacOS
0,1890,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638074000,0,MacOS
0,1891,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638074000,0,MacOS
0,1892,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638075000,0,MacOS
0,1893,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638076000,0,MacOS
0,1894,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638076000,0,MacOS
0,1895,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638076000,0,MacOS
0,1896,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638077000,0,MacOS
0,1897,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638078000,0,MacOS
0,1898,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638078000,0,MacOS
0,1899,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638078000,0,MacOS
0,1900,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638079000,0,MacOS
0,1901,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.638079000,0,MacOS
1,1902,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.638185000,0,MacOS
0,1903,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639056000,0,MacOS
0,1904,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639056000,0,MacOS
0,1905,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639057000,0,MacOS
0,1906,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639057000,0,MacOS
0,1907,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639058000,0,MacOS
0,1908,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639058000,0,MacOS
0,1909,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639059000,0,MacOS
0,1910,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639059000,0,MacOS
0,1911,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639059000,0,MacOS
0,1912,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639060000,0,MacOS
0,1913,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639060000,0,MacOS
0,1914,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639061000,0,MacOS
0,1915,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639061000,0,MacOS
0,1916,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639062000,0,MacOS
0,1917,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639062000,0,MacOS
0,1918,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639063000,0,MacOS
0,1919,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639063000,0,MacOS
0,1920,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.639064000,0,MacOS
1,1921,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.639180000,0,MacOS
0,1922,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.641321000,0,MacOS
0,1923,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.641322000,0,MacOS
1,1924,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.641904000,0,MacOS
0,1925,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642139000,0,MacOS
0,1926,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642140000,0,MacOS
0,1927,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642140000,0,MacOS
0,1928,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642141000,0,MacOS
0,1929,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642142000,0,MacOS
0,1930,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642142000,0,MacOS
0,1931,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642143000,0,MacOS
0,1932,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642143000,0,MacOS
0,1933,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642144000,0,MacOS
0,1934,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642144000,0,MacOS
0,1935,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642145000,0,MacOS
0,1936,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642146000,0,MacOS
0,1937,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642146000,0,MacOS
0,1938,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642147000,0,MacOS
0,1939,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642147000,0,MacOS
0,1940,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642148000,0,MacOS
0,1941,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642149000,0,MacOS
0,1942,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642149000,0,MacOS
0,1943,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642150000,0,MacOS
0,1944,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642150000,0,MacOS
0,1945,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642151000,0,MacOS
0,1946,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642151000,0,MacOS
0,1947,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642152000,0,MacOS
0,1948,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.642152000,0,MacOS
1,1949,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.642456000,0,MacOS
1,1950,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.643049000,0,MacOS
0,1951,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.644406000,0,MacOS
0,1952,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.644406000,0,MacOS
1,1953,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.644635000,0,MacOS
1,1954,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.644930000,0,MacOS
0,1955,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.645156000,0,MacOS
0,1956,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.645156000,0,MacOS
0,1957,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.645157000,0,MacOS
0,1958,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.645157000,0,MacOS
0,1959,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.645158000,0,MacOS
0,1960,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.645159000,0,MacOS
0,1961,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.645159000,0,MacOS
0,1962,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.645160000,0,MacOS
0,1963,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.645160000,0,MacOS
0,1964,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.645161000,0,MacOS
1,1965,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.645214000,0,MacOS
0,1966,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646936000,0,MacOS
0,1967,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646936000,0,MacOS
0,1968,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646974000,0,MacOS
0,1969,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646975000,0,MacOS
0,1970,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646976000,0,MacOS
0,1971,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646976000,0,MacOS
0,1972,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646977000,0,MacOS
0,1973,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646977000,0,MacOS
0,1974,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646978000,0,MacOS
0,1975,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646978000,0,MacOS
0,1976,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646979000,0,MacOS
0,1977,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646979000,0,MacOS
0,1978,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646980000,0,MacOS
0,1979,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.646980000,0,MacOS
1,1980,N/A,192.168.86.21,N/A,N/A,N/A,142.250.138.17,64,0,20,1666897778.647159000,0,MacOS
0,1981,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.648057000,0,MacOS
0,1982,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.648058000,0,MacOS
0,1983,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.648058000,0,MacOS
0,1984,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.648058000,0,MacOS
0,1985,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.648059000,0,MacOS
0,1986,N/A,142.250.138.17,N/A,N/A,N/A,192.168.86.21,120,0,20,1666897778.648060000,0,MacOS
