DST_IP,KNOWN_HOST_DEVICE,SRC_PORT,TCP_OPTIONS,DF_FLAG,TCP_HDR_LEN,PACKET_NO,SRC_IP,TCP_SEQ,PROTOCOL,TCP_WINDOW_SIZE,TCP_ACK,TTL,IP_FRAG_OFF,DST_PORT,MF_FLAG,TIMESTAMP,PACKET_SIZE,TCP_URP,TCP_FLAGS 
151.101.67.5,Windows,N/A,N/A,1,N/A,2103,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.253188000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2104,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.257319000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2105,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.260950000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2106,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.261139000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2107,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.265154000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,2108,104.16.148.64,436233433,tcp,8,1194,53,0,64099,0,1663877126.270303000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2109,104.16.148.64,436236215,tcp,8,1194,53,0,64099,0,1663877126.270303000,20,0,·······A····
104.16.148.64,Windows,64099,N/A,1,20,2110,10.169.169.21,302541720,tcp,514,12849,128,0,443,0,1663877126.270509000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2111,104.16.148.64,436237675,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2112,104.16.148.64,436238997,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2113,104.16.148.64,436240457,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2114,104.16.148.64,436241779,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2115,104.16.148.64,436243170,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2116,104.16.148.64,436244630,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2117,104.16.148.64,436245952,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2118,104.16.148.64,436248872,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2119,104.16.148.64,436250125,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2120,104.16.148.64,436253045,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2121,104.16.148.64,436254298,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2122,104.16.148.64,436265426,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2123,104.16.148.64,436265935,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2124,104.16.148.64,436268717,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2125,104.16.148.64,436270177,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2126,104.16.148.64,436271499,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2127,104.16.148.64,436277063,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2128,104.16.148.64,436279983,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2129,104.16.148.64,436281314,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2130,104.16.148.64,436284234,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2131,104.16.148.64,436285565,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2132,104.16.148.64,436288485,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2133,104.16.148.64,436289816,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2134,104.16.148.64,436297116,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2135,104.16.148.64,436298318,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2136,104.16.148.64,436299047,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2137,104.16.148.64,436301967,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2138,104.16.148.64,436303298,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2139,104.16.148.64,436306218,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2140,104.16.148.64,436307549,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2141,104.16.148.64,436310469,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2142,104.16.148.64,436311800,tcp,8,1194,53,0,64099,0,1663877126.278182000,20,0,·······A····
104.16.148.64,Windows,64099,N/A,1,20,2143,10.169.169.21,302541720,tcp,514,89894,128,0,443,0,1663877126.278920000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2144,104.16.148.64,436314720,tcp,8,1194,53,0,64099,0,1663877126.279284000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2145,104.16.148.64,436316051,tcp,8,1194,53,0,64099,0,1663877126.279284000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2146,104.16.148.64,436318971,tcp,8,1194,53,0,64099,0,1663877126.279284000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2147,104.16.148.64,436320302,tcp,8,1194,53,0,64099,0,1663877126.279284000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2148,104.16.148.64,436321762,tcp,8,1194,53,0,64099,0,1663877126.279284000,20,0,·······AP···
104.16.148.64,Windows,64099,N/A,1,20,2149,10.169.169.21,302541720,tcp,514,97633,128,0,443,0,1663877126.279407000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2150,104.16.148.64,436322459,tcp,8,1194,53,0,64099,0,1663877126.281400000,20,0,·······AP···
104.16.148.64,Windows,64099,N/A,1,20,2151,10.169.169.21,302541720,tcp,513,97664,128,0,443,0,1663877126.281560000,20,0,·······A····
10.169.169.21,Windows,N/A,N/A,1,N/A,2152,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.285606000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2153,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.319547000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2154,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877126.324158000,20,N/A,N/A
66.225.223.127,Windows,51293,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,2155,10.169.169.21,501305343,tcp,64240,0,128,0,443,0,1663877126.326679000,20,0,··········S·
10.169.169.21,Windows,443,02:04:05:b4:01:01:04:02:01:03:03:09,1,32,2156,66.225.223.127,1105236821,tcp,42340,1,45,0,51293,0,1663877126.370041000,20,0,·······A··S·
66.225.223.127,Windows,51293,N/A,1,20,2157,10.169.169.21,501305344,tcp,513,1,128,0,443,0,1663877126.370240000,20,0,·······A····
66.225.223.127,Windows,51293,N/A,1,20,2158,10.169.169.21,501305344,tcp,513,1,128,0,443,0,1663877126.370757000,20,0,·······AP···
151.101.67.5,Windows,N/A,N/A,1,N/A,2159,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.388045000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2160,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.391965000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2161,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.392210000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2162,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.395282000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2163,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.395857000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2164,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.397006000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2165,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.400570000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2166,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.401265000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2167,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.408901000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2168,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.408901000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2169,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.408901000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2170,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.411816000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2171,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2172,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2173,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2174,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2175,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2176,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2177,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2178,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2179,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2180,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2181,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2182,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2183,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2184,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2185,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2186,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2187,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2188,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2189,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2190,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.431739000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2191,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.432477000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,2192,66.225.223.127,1105236822,tcp,83,518,45,0,51293,0,1663877126.432477000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2193,66.225.223.127,1105239742,tcp,83,518,45,0,51293,0,1663877126.432477000,20,0,·······AP···
66.225.223.127,Windows,51293,N/A,1,20,2194,10.169.169.21,501305861,tcp,513,3241,128,0,443,0,1663877126.432663000,20,0,·······A····
151.101.67.5,Windows,N/A,N/A,1,N/A,2195,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.432703000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2196,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.432874000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2197,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.433504000,20,N/A,N/A
66.225.223.127,Windows,51293,N/A,1,20,2198,10.169.169.21,501305861,tcp,513,3241,128,0,443,0,1663877126.448981000,20,0,·······AP···
151.101.67.5,Windows,N/A,N/A,1,N/A,2199,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.483674000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2200,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.485587000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2201,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.486487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2202,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.487393000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2203,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.487743000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2204,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.487778000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2205,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.487778000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2206,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.488140000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2207,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2208,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2209,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2210,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2211,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2212,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2213,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2214,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2215,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2216,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2217,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2218,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2219,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2220,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2221,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2222,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2223,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2224,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2225,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2226,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.489620000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2227,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.490005000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2228,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.490400000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2229,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.490586000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2230,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.491566000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2231,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2232,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2233,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2234,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2235,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2236,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2237,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2238,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2239,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2240,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2241,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2242,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2243,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2244,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2245,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2246,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2247,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2248,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2249,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2250,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2251,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2252,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2253,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2254,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2255,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2256,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2257,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2258,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2259,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2260,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2261,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2262,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.492487000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2263,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.493373000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2264,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.493373000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2265,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.493989000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2266,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.494294000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2267,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.494507000,20,N/A,N/A
151.101.67.5,Windows,N/A,N/A,1,N/A,2268,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.495947000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2269,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.499446000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2270,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.499446000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2271,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.499446000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2272,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.499446000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2273,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.499446000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2274,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.499446000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2275,151.101.67.5,N/A,N/A,N/A,N/A,52,0,N/A,0,1663877126.499446000,20,N/A,N/A
