DST_IP,PACKET_NO,SRC_PORT,TCP_URP,PACKET_SIZE,TCP_FLAGS,TCP_WINDOW_SIZE,DST_PORT,TCP_ACK,PROTOCOL,KNOWN_HOST_DEVICE,DF_FLAG,TLS_EXTENSION_SIG_ALGS,TCP_HDR_LEN,MF_FLAG,TIMESTAMP,SUB_PROTOCOL,IP_FRAG_OFF,SRC_IP,TLS_CIPHER_SUITES,TCP_SEQ,TLS_VERSION,TTL,TCP_OPTIONS
192.168.86.21,7495,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.905478000,N/A,0,54.160.229.51,N/A,1128626796,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
192.168.86.21,7496,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.905479000,N/A,0,54.160.229.51,N/A,1128628244,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
54.160.229.51,7497,56547,0,20,·······A····,1912,443,119328,tcp,MacOS,1,N/A,32,0,1666897902.905556000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ea:98:cc:8b:5c:fd
192.168.86.21,7498,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.905900000,N/A,0,54.160.229.51,N/A,1128629692,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
54.160.229.51,7499,56547,0,20,·······A····,1889,443,120776,tcp,MacOS,1,N/A,32,0,1666897902.905962000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ea:98:cc:8b:5c:fd
54.160.229.51,7500,56547,0,20,·······A····,2048,443,120776,tcp,MacOS,1,N/A,32,0,1666897902.907389000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ea:9a:cc:8b:5c:fd
192.168.86.21,7501,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.907791000,N/A,0,54.160.229.51,N/A,1128631140,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
192.168.86.21,7502,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.907792000,N/A,0,54.160.229.51,N/A,1128632588,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
54.160.229.51,7503,56547,0,20,·······A····,2002,443,123672,tcp,MacOS,1,N/A,32,0,1666897902.907881000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ea:9a:cc:8b:5c:fd
54.160.229.51,7504,56547,0,20,·······A····,2048,443,123672,tcp,MacOS,1,N/A,32,0,1666897902.908035000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ea:9a:cc:8b:5c:fd
192.168.86.21,7505,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.908480000,N/A,0,54.160.229.51,N/A,1128634036,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
192.168.86.21,7506,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.908481000,N/A,0,54.160.229.51,N/A,1128635484,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
192.168.86.21,7507,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.908482000,N/A,0,54.160.229.51,N/A,1128636932,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
192.168.86.21,7508,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.908483000,N/A,0,54.160.229.51,N/A,1128638380,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
192.168.86.21,7509,443,0,20,·······AP···,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.908484000,N/A,0,54.160.229.51,N/A,1128639828,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
54.160.229.51,7510,56547,0,20,·······A····,1947,443,130082,tcp,MacOS,1,N/A,32,0,1666897902.908536000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ea:9c:cc:8b:5c:fd
54.160.229.51,7511,56547,0,20,·······A····,2048,443,130082,tcp,MacOS,1,N/A,32,0,1666897902.908653000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ea:9c:cc:8b:5c:fd
162.247.241.14,7512,56557,0,20,·······AP···,4096,443,2219,tcp,MacOS,1,N/A,20,0,1666897902.912760000,N/A,0,192.168.86.21,N/A,2904979612,N/A,64,N/A
162.247.241.14,7513,56553,0,20,·······AP···,4096,443,1533,tcp,MacOS,1,N/A,20,0,1666897902.913491000,N/A,0,192.168.86.21,N/A,2852305083,N/A,64,N/A
162.247.241.14,7514,56553,0,20,·······AP···,4096,443,1533,tcp,MacOS,1,N/A,20,0,1666897902.913674000,N/A,0,192.168.86.21,N/A,2852306012,N/A,64,N/A
162.247.241.14,7515,56550,0,20,·······AP···,4096,443,3283,tcp,MacOS,1,N/A,20,0,1666897902.914466000,N/A,0,192.168.86.21,N/A,3687962855,N/A,64,N/A
192.168.86.21,7516,443,0,20,·······A····,8,56557,5319,tcp,MacOS,1,N/A,20,0,1666897902.920117000,N/A,0,162.247.241.14,N/A,1921442418,N/A,57,N/A
192.168.86.21,7517,443,0,20,·······A····,8,56550,7688,tcp,MacOS,1,N/A,20,0,1666897902.920129000,N/A,0,162.247.241.14,N/A,2195484894,N/A,57,N/A
192.168.86.21,7518,443,0,20,·······A····,8,56553,5685,tcp,MacOS,1,N/A,20,0,1666897902.920828000,N/A,0,162.247.241.14,N/A,1795228930,N/A,57,N/A
192.168.86.21,7519,443,0,20,·······A····,8,56553,6674,tcp,MacOS,1,N/A,20,0,1666897902.920828000,N/A,0,162.247.241.14,N/A,1795228930,N/A,57,N/A
192.168.86.21,7520,443,0,20,·······AP···,8,56550,7688,tcp,MacOS,1,N/A,20,0,1666897902.990629000,N/A,0,162.247.241.14,N/A,2195484894,N/A,57,N/A
192.168.86.21,7521,443,0,20,·······AP···,8,56553,6674,tcp,MacOS,1,N/A,20,0,1666897902.990630000,N/A,0,162.247.241.14,N/A,1795228930,N/A,57,N/A
162.247.241.14,7522,56550,0,20,·······A····,4089,443,3715,tcp,MacOS,1,N/A,20,0,1666897902.990698000,N/A,0,192.168.86.21,N/A,3687963931,N/A,64,N/A
162.247.241.14,7523,56553,0,20,·······A····,4089,443,1965,tcp,MacOS,1,N/A,20,0,1666897902.990752000,N/A,0,192.168.86.21,N/A,2852307001,N/A,64,N/A
192.168.86.21,7524,443,0,20,·······AP···,8,56557,5319,tcp,MacOS,1,N/A,20,0,1666897903.037203000,N/A,0,162.247.241.14,N/A,1921442418,N/A,57,N/A
162.247.241.14,7525,56557,0,20,·······A····,4089,443,2651,tcp,MacOS,1,N/A,20,0,1666897903.037281000,N/A,0,192.168.86.21,N/A,2904980889,N/A,64,N/A
162.247.241.14,7526,56557,0,20,·······AP···,4096,443,2651,tcp,MacOS,1,N/A,20,0,1666897903.140407000,N/A,0,192.168.86.21,N/A,2904980889,N/A,64,N/A
192.168.86.21,7527,443,0,20,·······A····,8,56557,6504,tcp,MacOS,1,N/A,20,0,1666897903.150262000,N/A,0,162.247.241.14,N/A,1921442850,N/A,57,N/A
52.5.231.93,7528,56549,0,20,·······AP···,2048,443,8677,tcp,MacOS,1,N/A,32,0,1666897903.182773000,N/A,0,192.168.86.21,N/A,859549068,N/A,64,01:01:08:0a:bf:d3:f4:dc:43:ec:99:c4
192.168.86.21,7529,443,0,20,·······AP···,114,56549,1506,tcp,MacOS,1,N/A,32,0,1666897903.220889000,N/A,0,52.5.231.93,N/A,3339786528,N/A,232,01:01:08:0a:43:ec:a1:d5:bf:d3:f4:dc
192.168.86.21,7530,443,0,20,·······AP···,114,56549,1506,tcp,MacOS,1,N/A,32,0,1666897903.220890000,N/A,0,52.5.231.93,N/A,3339787542,N/A,232,01:01:08:0a:43:ec:a1:d5:bf:d3:f4:dc
52.5.231.93,7531,56549,0,20,·······A····,2031,443,9729,tcp,MacOS,1,N/A,32,0,1666897903.220963000,N/A,0,192.168.86.21,N/A,859549159,N/A,64,01:01:08:0a:bf:d3:f5:02:43:ec:a1:d5
192.168.86.21,7532,443,0,20,·······AP···,8,56557,6504,tcp,MacOS,1,N/A,20,0,1666897903.231679000,N/A,0,162.247.241.14,N/A,1921442850,N/A,57,N/A
192.168.86.21,7533,443,0,20,·······AP···,8,56557,6504,tcp,MacOS,1,N/A,20,0,1666897903.231679000,N/A,0,162.247.241.14,N/A,1921443509,N/A,57,N/A
162.247.241.14,7534,56557,0,20,·······A····,4085,443,3337,tcp,MacOS,1,N/A,20,0,1666897903.231739000,N/A,0,192.168.86.21,N/A,2904982074,N/A,64,N/A
52.5.231.93,7535,56556,0,20,·······AP···,2048,443,8819,tcp,MacOS,1,N/A,32,0,1666897903.244938000,N/A,0,192.168.86.21,N/A,1067664010,N/A,64,01:01:08:0a:13:9f:c1:d0:43:ec:9a:1c
52.5.231.93,7536,56556,0,20,·······AP···,2048,443,8819,tcp,MacOS,1,N/A,32,0,1666897903.245058000,N/A,0,192.168.86.21,N/A,1067664409,N/A,64,01:01:08:0a:13:9f:c1:d0:43:ec:9a:1c
52.5.231.93,7537,56556,0,20,·······AP···,2048,443,8819,tcp,MacOS,1,N/A,32,0,1666897903.246184000,N/A,0,192.168.86.21,N/A,1067664449,N/A,64,01:01:08:0a:13:9f:c1:d1:43:ec:9a:1c
162.247.241.14,7538,56557,0,20,·······AP···,4096,443,3337,tcp,MacOS,1,N/A,20,0,1666897903.262452000,N/A,0,192.168.86.21,N/A,2904982074,N/A,64,N/A
192.168.86.21,7539,443,0,20,·······A····,8,56557,7593,tcp,MacOS,1,N/A,20,0,1666897903.270973000,N/A,0,162.247.241.14,N/A,1921443536,N/A,57,N/A
192.168.86.21,7540,443,0,20,·······A····,126,56556,2900,tcp,MacOS,1,N/A,32,0,1666897903.281100000,N/A,0,52.5.231.93,N/A,68155488,N/A,232,01:01:08:0a:43:ec:a2:13:13:9f:c1:d0
192.168.86.21,7541,443,0,20,·······AP···,126,56556,2900,tcp,MacOS,1,N/A,32,0,1666897903.284491000,N/A,0,52.5.231.93,N/A,68155488,N/A,232,01:01:08:0a:43:ec:a2:14:13:9f:c1:d0
192.168.86.21,7542,443,0,20,·······AP···,126,56556,2900,tcp,MacOS,1,N/A,32,0,1666897903.284492000,N/A,0,52.5.231.93,N/A,68155932,N/A,232,01:01:08:0a:43:ec:a2:14:13:9f:c1:d0
52.5.231.93,7543,56556,0,20,·······A····,2040,443,9301,tcp,MacOS,1,N/A,32,0,1666897903.284568000,N/A,0,192.168.86.21,N/A,1067664534,N/A,64,01:01:08:0a:13:9f:c1:f8:43:ec:a2:14
192.168.86.21,7544,443,0,20,·······AP···,126,56556,2985,tcp,MacOS,1,N/A,32,0,1666897903.304921000,N/A,0,52.5.231.93,N/A,68155970,N/A,232,01:01:08:0a:43:ec:a2:29:13:9f:c1:d1
192.168.86.21,7545,443,0,20,·······AP···,126,56556,2985,tcp,MacOS,1,N/A,32,0,1666897903.304923000,N/A,0,52.5.231.93,N/A,68156729,N/A,232,01:01:08:0a:43:ec:a2:29:13:9f:c1:d1
52.5.231.93,7546,56556,0,20,·······A····,2035,443,10098,tcp,MacOS,1,N/A,32,0,1666897903.305052000,N/A,0,192.168.86.21,N/A,1067664534,N/A,64,01:01:08:0a:13:9f:c2:0c:43:ec:a2:29
192.168.86.21,7548,443,0,20,·······AP···,8,56557,7593,tcp,MacOS,1,N/A,20,0,1666897903.334017000,N/A,0,162.247.241.14,N/A,1921443536,N/A,57,N/A
162.247.241.14,7549,56557,0,20,·······A····,4089,443,3769,tcp,MacOS,1,N/A,20,0,1666897903.334073000,N/A,0,192.168.86.21,N/A,2904983163,N/A,64,N/A
54.160.229.51,7550,56547,0,20,·······A····,2048,443,130082,tcp,MacOS,1,N/A,32,0,1666897904.175980000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ef:8f:cc:8b:5c:fd
54.160.229.51,7551,56547,0,20,·······AP···,2048,443,130082,tcp,MacOS,1,N/A,32,0,1666897904.176086000,N/A,0,192.168.86.21,N/A,1802693411,N/A,64,01:01:08:0a:4d:82:ef:8f:cc:8b:5c:fd
142.251.32.142,7552,55439,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897904.177438000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.251.32.142,7553,55439,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897904.177472000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7554,443,N/A,20,N/A,N/A,55439,N/A,udp,MacOS,1,N/A,N/A,0,1666897904.188617000,N/A,0,142.251.32.142,N/A,N/A,N/A,57,N/A
192.168.86.21,7555,443,N/A,20,N/A,N/A,55439,N/A,udp,MacOS,1,N/A,N/A,0,1666897904.214102000,N/A,0,142.251.32.142,N/A,N/A,N/A,57,N/A
142.251.32.142,7556,55439,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897904.214333000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7557,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.218664000,N/A,0,54.160.229.51,N/A,1128640446,N/A,235,01:01:08:0a:cc:8b:62:1f:4d:82:ef:8f
192.168.86.21,7558,443,N/A,20,N/A,N/A,55439,N/A,udp,MacOS,1,N/A,N/A,0,1666897904.220873000,N/A,0,142.251.32.142,N/A,N/A,N/A,57,N/A
142.251.32.142,7559,55439,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897904.221311000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7560,443,N/A,20,N/A,N/A,55439,N/A,udp,MacOS,1,N/A,N/A,0,1666897904.221475000,N/A,0,142.251.32.142,N/A,N/A,N/A,57,N/A
142.251.32.142,7561,55439,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897904.248326000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7562,443,N/A,20,N/A,N/A,55439,N/A,udp,MacOS,1,N/A,N/A,0,1666897904.252419000,N/A,0,142.251.32.142,N/A,N/A,N/A,57,N/A
192.168.86.21,7563,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.256488000,N/A,0,54.160.229.51,N/A,1128640446,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
192.168.86.21,7564,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.256489000,N/A,0,54.160.229.51,N/A,1128641894,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
54.160.229.51,7565,56547,0,20,·······A····,2002,443,132978,tcp,MacOS,1,N/A,32,0,1666897904.256597000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e0:cc:8b:62:44
54.160.229.51,7566,56547,0,20,·······A····,2048,443,132978,tcp,MacOS,1,N/A,32,0,1666897904.256743000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e0:cc:8b:62:44
192.168.86.21,7567,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.257337000,N/A,0,54.160.229.51,N/A,1128643342,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
192.168.86.21,7568,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.257338000,N/A,0,54.160.229.51,N/A,1128644790,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
192.168.86.21,7569,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.257339000,N/A,0,54.160.229.51,N/A,1128646238,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
192.168.86.21,7570,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.257340000,N/A,0,54.160.229.51,N/A,1128647686,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
54.160.229.51,7571,56547,0,20,·······A····,1957,443,138770,tcp,MacOS,1,N/A,32,0,1666897904.257414000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e0:cc:8b:62:44
54.160.229.51,7572,56547,0,20,·······A····,2048,443,138770,tcp,MacOS,1,N/A,32,0,1666897904.257527000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e0:cc:8b:62:44
192.168.86.21,7573,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.258209000,N/A,0,54.160.229.51,N/A,1128649134,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
192.168.86.21,7574,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.258210000,N/A,0,54.160.229.51,N/A,1128650582,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
192.168.86.21,7575,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.258210000,N/A,0,54.160.229.51,N/A,1128652030,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
192.168.86.21,7576,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.258211000,N/A,0,54.160.229.51,N/A,1128653478,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
192.168.86.21,7577,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.258212000,N/A,0,54.160.229.51,N/A,1128654926,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
192.168.86.21,7578,443,0,20,·······AP···,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.258212000,N/A,0,54.160.229.51,N/A,1128656374,N/A,235,01:01:08:0a:cc:8b:62:44:4d:82:ef:8f
54.160.229.51,7579,56547,0,20,·······A····,1926,443,146526,tcp,MacOS,1,N/A,32,0,1666897904.258263000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e1:cc:8b:62:44
54.160.229.51,7580,56547,0,20,·······A····,2048,443,146526,tcp,MacOS,1,N/A,32,0,1666897904.258375000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e1:cc:8b:62:44
192.168.86.21,7581,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.258459000,N/A,0,54.160.229.51,N/A,1128656890,N/A,235,01:01:08:0a:cc:8b:62:45:4d:82:ef:8f
192.168.86.21,7582,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.258460000,N/A,0,54.160.229.51,N/A,1128658338,N/A,235,01:01:08:0a:cc:8b:62:45:4d:82:ef:8f
54.160.229.51,7583,56547,0,20,·······A····,2002,443,149422,tcp,MacOS,1,N/A,32,0,1666897904.258513000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e1:cc:8b:62:45
192.168.86.21,7584,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.259998000,N/A,0,54.160.229.51,N/A,1128659786,N/A,235,01:01:08:0a:cc:8b:62:45:4d:82:ef:8f
192.168.86.21,7585,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.259999000,N/A,0,54.160.229.51,N/A,1128661234,N/A,235,01:01:08:0a:cc:8b:62:45:4d:82:ef:8f
54.160.229.51,7586,56547,0,20,·······A····,1957,443,152318,tcp,MacOS,1,N/A,32,0,1666897904.260079000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e3:cc:8b:62:45
192.168.86.21,7587,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.260314000,N/A,0,54.160.229.51,N/A,1128662682,N/A,235,01:01:08:0a:cc:8b:62:45:4d:82:ef:8f
192.168.86.21,7588,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.260315000,N/A,0,54.160.229.51,N/A,1128664130,N/A,235,01:01:08:0a:cc:8b:62:45:4d:82:ef:8f
192.168.86.21,7589,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.260315000,N/A,0,54.160.229.51,N/A,1128665578,N/A,235,01:01:08:0a:cc:8b:62:45:4d:82:ef:8f
192.168.86.21,7590,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.260316000,N/A,0,54.160.229.51,N/A,1128667026,N/A,235,01:01:08:0a:cc:8b:62:45:4d:82:ef:8f
54.160.229.51,7591,56547,0,20,·······A····,1867,443,158110,tcp,MacOS,1,N/A,32,0,1666897904.260386000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e3:cc:8b:62:45
54.160.229.51,7592,56547,0,20,·······A····,2048,443,158110,tcp,MacOS,1,N/A,32,0,1666897904.260556000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e3:cc:8b:62:45
192.168.86.21,7593,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.261175000,N/A,0,54.160.229.51,N/A,1128668474,N/A,235,01:01:08:0a:cc:8b:62:46:4d:82:ef:8f
192.168.86.21,7594,443,0,20,·······A····,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.261176000,N/A,0,54.160.229.51,N/A,1128669922,N/A,235,01:01:08:0a:cc:8b:62:46:4d:82:ef:8f
192.168.86.21,7595,443,0,20,·······AP···,327,56547,25102,tcp,MacOS,1,N/A,32,0,1666897904.261177000,N/A,0,54.160.229.51,N/A,1128671370,N/A,235,01:01:08:0a:cc:8b:62:46:4d:82:ef:8f
54.160.229.51,7596,56547,0,20,·······A····,2002,443,161006,tcp,MacOS,1,N/A,32,0,1666897904.261223000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e4:cc:8b:62:46
54.160.229.51,7597,56547,0,20,·······A····,1981,443,162376,tcp,MacOS,1,N/A,32,0,1666897904.261264000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e4:cc:8b:62:46
54.160.229.51,7598,56547,0,20,·······A····,2048,443,162376,tcp,MacOS,1,N/A,32,0,1666897904.261300000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:ef:e4:cc:8b:62:46
162.247.241.14,7599,56557,0,20,·······AP···,4096,443,3769,tcp,MacOS,1,N/A,20,0,1666897904.265495000,N/A,0,192.168.86.21,N/A,2904983163,N/A,64,N/A
162.247.241.14,7600,56553,0,20,·······AP···,4096,443,1965,tcp,MacOS,1,N/A,20,0,1666897904.266146000,N/A,0,192.168.86.21,N/A,2852307001,N/A,64,N/A
162.247.241.14,7601,56553,0,20,·······AP···,4096,443,1965,tcp,MacOS,1,N/A,20,0,1666897904.266322000,N/A,0,192.168.86.21,N/A,2852307915,N/A,64,N/A
162.247.241.14,7602,56550,0,20,·······AP···,4096,443,3715,tcp,MacOS,1,N/A,20,0,1666897904.267132000,N/A,0,192.168.86.21,N/A,3687963931,N/A,64,N/A
192.168.86.21,7603,443,0,20,·······A····,8,56557,9001,tcp,MacOS,1,N/A,20,0,1666897904.275359000,N/A,0,162.247.241.14,N/A,1921443968,N/A,57,N/A
192.168.86.21,7604,443,0,20,·······A····,8,56550,8749,tcp,MacOS,1,N/A,20,0,1666897904.275360000,N/A,0,162.247.241.14,N/A,2195485326,N/A,57,N/A
192.168.86.21,7605,443,0,20,·······A····,8,56553,7588,tcp,MacOS,1,N/A,20,0,1666897904.275361000,N/A,0,162.247.241.14,N/A,1795229362,N/A,57,N/A
192.168.86.21,7606,443,0,20,·······A····,8,56553,8577,tcp,MacOS,1,N/A,20,0,1666897904.275361000,N/A,0,162.247.241.14,N/A,1795229362,N/A,57,N/A
192.168.86.21,7607,443,0,20,·······AP···,8,56550,8749,tcp,MacOS,1,N/A,20,0,1666897904.350536000,N/A,0,162.247.241.14,N/A,2195485326,N/A,57,N/A
162.247.241.14,7608,56550,0,20,·······A····,4089,443,4147,tcp,MacOS,1,N/A,20,0,1666897904.350591000,N/A,0,192.168.86.21,N/A,3687964992,N/A,64,N/A
192.168.86.21,7609,443,0,20,·······AP···,8,56557,9001,tcp,MacOS,1,N/A,20,0,1666897904.356921000,N/A,0,162.247.241.14,N/A,1921443968,N/A,57,N/A
162.247.241.14,7610,56557,0,20,·······A····,4089,443,4201,tcp,MacOS,1,N/A,20,0,1666897904.356978000,N/A,0,192.168.86.21,N/A,2904984571,N/A,64,N/A
192.168.86.21,7611,443,0,20,·······AP···,8,56553,8577,tcp,MacOS,1,N/A,20,0,1666897904.380087000,N/A,0,162.247.241.14,N/A,1795229362,N/A,57,N/A
162.247.241.14,7612,56553,0,20,·······A····,4089,443,2397,tcp,MacOS,1,N/A,20,0,1666897904.380140000,N/A,0,192.168.86.21,N/A,2852308904,N/A,64,N/A
52.5.231.93,7613,56549,0,20,·······AP···,2048,443,9729,tcp,MacOS,1,N/A,32,0,1666897904.436947000,N/A,0,192.168.86.21,N/A,859549159,N/A,64,01:01:08:0a:bf:d3:f9:c2:43:ec:a1:d5
54.160.229.51,7614,56547,0,20,·······A····,2048,443,162376,tcp,MacOS,1,N/A,32,0,1666897904.438921000,N/A,0,192.168.86.21,N/A,1802694237,N/A,64,01:01:08:0a:4d:82:f0:96:cc:8b:62:46
54.160.229.51,7615,56547,0,20,·······AP···,2048,443,162376,tcp,MacOS,1,N/A,32,0,1666897904.439004000,N/A,0,192.168.86.21,N/A,1802695685,N/A,64,01:01:08:0a:4d:82:f0:96:cc:8b:62:46
162.247.241.14,7616,56553,0,20,·······AP···,4096,443,2397,tcp,MacOS,1,N/A,20,0,1666897904.449891000,N/A,0,192.168.86.21,N/A,2852308904,N/A,64,N/A
192.168.86.21,7617,443,0,20,·······A····,8,56553,9766,tcp,MacOS,1,N/A,20,0,1666897904.457457000,N/A,0,162.247.241.14,N/A,1795229794,N/A,57,N/A
192.168.86.21,7618,443,0,20,·······AP···,114,56549,1597,tcp,MacOS,1,N/A,32,0,1666897904.474646000,N/A,0,52.5.231.93,N/A,3339787580,N/A,232,01:01:08:0a:43:ec:a6:bc:bf:d3:f9:c2
192.168.86.21,7619,443,0,20,·······AP···,114,56549,1597,tcp,MacOS,1,N/A,32,0,1666897904.474647000,N/A,0,52.5.231.93,N/A,3339788594,N/A,232,01:01:08:0a:43:ec:a6:bc:bf:d3:f9:c2
192.168.86.21,7620,443,0,20,·······A····,350,56547,27839,tcp,MacOS,1,N/A,32,0,1666897904.474648000,N/A,0,54.160.229.51,N/A,1128672740,N/A,235,01:01:08:0a:cc:8b:63:1f:4d:82:f0:96
52.5.231.93,7621,56549,0,20,·······A····,2031,443,10781,tcp,MacOS,1,N/A,32,0,1666897904.474785000,N/A,0,192.168.86.21,N/A,859549250,N/A,64,01:01:08:0a:bf:d3:f9:e8:43:ec:a6:bc
52.5.231.93,7622,56549,0,20,·······AP···,2048,443,10781,tcp,MacOS,1,N/A,32,0,1666897904.476300000,N/A,0,192.168.86.21,N/A,859549250,N/A,64,01:01:08:0a:bf:d3:f9:e9:43:ec:a6:bc
