TLS_EXTENSION_SIG_ALGS,DST_PORT,TCP_URP,SRC_IP,TCP_ACK,IP_FRAG_OFF,SUB_PROTOCOL,DST_IP,MF_FLAG,PACKET_SIZE,TCP_OPTIONS,KNOWN_HOST_DEVICE,TLS_VERSION,TLS_CIPHER_SUITES,TCP_HDR_LEN,PACKET_NO,TCP_FLAGS,SRC_PORT,HTTP_USER_AGENT,TIMESTAMP,DF_FLAG,TTL,TCP_SEQ,PROTOCOL,TCP_WINDOW_SIZE
N/A,443,0,10.169.169.63,26509,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:33:ef:a1:b9:7f,MacOS,N/A,N/A,32,7704,·······A····,49164,N/A,1663875308.304339000,1,64,569668163,tcp,2002
N/A,443,0,10.169.169.63,26509,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:33:ef:a1:b9:7f,MacOS,N/A,N/A,32,7705,·······A····,49164,N/A,1663875308.304368000,1,64,569668163,tcp,2048
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7706,·······A····,443,N/A,1663875308.304704000,1,49,3278235129,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7707,·······A····,443,N/A,1663875308.304705000,1,49,3278236577,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7708,·······A····,443,N/A,1663875308.304706000,1,49,3278238025,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7709,·······A····,443,N/A,1663875308.304706000,1,49,3278239473,tcp,501
N/A,443,0,10.169.169.63,32301,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:33:ef:a1:b9:7f,MacOS,N/A,N/A,32,7710,·······A····,49164,N/A,1663875308.304738000,1,64,569668163,tcp,1957
N/A,443,0,10.169.169.63,32301,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:33:ef:a1:b9:7f,MacOS,N/A,N/A,32,7711,·······A····,49164,N/A,1663875308.304787000,1,64,569668163,tcp,2048
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7712,·······AP···,443,N/A,1663875308.304836000,1,49,3278240921,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7713,·······A····,443,N/A,1663875308.304836000,1,49,3278242234,tcp,501
N/A,443,0,10.169.169.63,35062,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:33:ef:a1:b9:7f,MacOS,N/A,N/A,32,7714,·······A····,49164,N/A,1663875308.304865000,1,64,569668163,tcp,2004
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7715,·······AP···,443,N/A,1663875308.304912000,1,49,3278243682,tcp,501
N/A,49165,0,23.218.224.138,599,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:a7:70:e2:a9,MacOS,N/A,N/A,32,7716,·······AP···,443,N/A,1663875308.304912000,1,50,590175994,tcp,506
N/A,443,0,10.169.169.63,36480,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:33:ef:a1:b9:7f,MacOS,N/A,N/A,32,7717,·······A····,49164,N/A,1663875308.304934000,1,64,569668163,tcp,2025
N/A,443,0,10.169.169.63,0,0,N/A,23.218.224.138,0,20,N/A,MacOS,N/A,N/A,20,7718,·········R··,49165,N/A,1663875308.304961000,1,64,3855342034,tcp,0
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7719,·······A····,443,N/A,1663875308.305283000,1,49,3278245100,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7720,·······A····,443,N/A,1663875308.305283000,1,49,3278246548,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7721,·······AP···,443,N/A,1663875308.305284000,1,49,3278247996,tcp,501
N/A,49165,0,23.218.224.138,599,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:a7:70:e2:a9,MacOS,N/A,N/A,32,7722,·······AP···,443,N/A,1663875308.305284000,1,50,590176033,tcp,506
N/A,49165,0,23.218.224.138,599,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:a7:70:e2:a9,MacOS,N/A,N/A,32,7723,·······A···F,443,N/A,1663875308.305284000,1,50,590176057,tcp,506
N/A,443,0,10.169.169.63,40001,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:34:ef:a1:b9:7f,MacOS,N/A,N/A,32,7724,·······A····,49164,N/A,1663875308.305316000,1,64,569668163,tcp,1992
N/A,443,0,10.169.169.63,0,0,N/A,23.218.224.138,0,20,N/A,MacOS,N/A,N/A,20,7725,·········R··,49165,N/A,1663875308.305341000,1,64,3855342034,tcp,0
N/A,443,0,10.169.169.63,0,0,N/A,23.218.224.138,0,20,N/A,MacOS,N/A,N/A,20,7726,·········R··,49165,N/A,1663875308.305353000,1,64,3855342034,tcp,0
N/A,443,0,10.169.169.63,40001,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:34:ef:a1:b9:7f,MacOS,N/A,N/A,32,7727,·······A····,49164,N/A,1663875308.305398000,1,64,569668163,tcp,2048
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7728,·······A····,443,N/A,1663875308.307150000,1,49,3278248621,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7729,·······A····,443,N/A,1663875308.307150000,1,49,3278250069,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7730,·······A····,443,N/A,1663875308.307151000,1,49,3278251517,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7731,·······A····,443,N/A,1663875308.307151000,1,49,3278252965,tcp,501
N/A,443,0,10.169.169.63,45793,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:36:ef:a1:b9:7f,MacOS,N/A,N/A,32,7732,·······A····,49164,N/A,1663875308.307185000,1,64,569668163,tcp,1957
N/A,443,0,10.169.169.63,45793,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:36:ef:a1:b9:7f,MacOS,N/A,N/A,32,7733,·······A····,49164,N/A,1663875308.307248000,1,64,569668163,tcp,2048
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:7f:64:9e:cc:2e,MacOS,N/A,N/A,32,7734,·······AP···,443,N/A,1663875308.307516000,1,49,3278254413,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7735,·······A····,443,N/A,1663875308.307516000,1,49,3278255846,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7736,·······A····,443,N/A,1663875308.307517000,1,49,3278257294,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7737,·······A····,443,N/A,1663875308.307517000,1,49,3278258742,tcp,501
N/A,443,0,10.169.169.63,51570,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:36:ef:a1:b9:80,MacOS,N/A,N/A,32,7738,·······A····,49164,N/A,1663875308.307550000,1,64,569668163,tcp,2817
N/A,443,0,10.169.169.63,51570,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:36:ef:a1:b9:80,MacOS,N/A,N/A,32,7739,·······A····,49164,N/A,1663875308.307608000,1,64,569668163,tcp,2907
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7740,·······A····,443,N/A,1663875308.307808000,1,49,3278260190,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7741,·······A····,443,N/A,1663875308.307809000,1,49,3278261638,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7742,·······A····,443,N/A,1663875308.307809000,1,49,3278263086,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7743,·······A····,443,N/A,1663875308.307810000,1,49,3278264534,tcp,501
N/A,443,0,10.169.169.63,57362,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:36:ef:a1:b9:80,MacOS,N/A,N/A,32,7744,·······A····,49164,N/A,1663875308.307840000,1,64,569668163,tcp,2817
N/A,443,0,10.169.169.63,57362,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:36:ef:a1:b9:80,MacOS,N/A,N/A,32,7745,·······A····,49164,N/A,1663875308.307958000,1,64,569668163,tcp,2907
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7746,·······A····,443,N/A,1663875308.308008000,1,49,3278265982,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7747,·······A····,443,N/A,1663875308.308008000,1,49,3278267430,tcp,501
N/A,443,0,10.169.169.63,60258,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:36:ef:a1:b9:80,MacOS,N/A,N/A,32,7748,·······A····,49164,N/A,1663875308.308039000,1,64,569668163,tcp,2862
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7749,·······A····,443,N/A,1663875308.308084000,1,49,3278268878,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7750,·······A····,443,N/A,1663875308.308085000,1,49,3278270326,tcp,501
N/A,443,0,10.169.169.63,63154,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:36:ef:a1:b9:80,MacOS,N/A,N/A,32,7751,·······A····,49164,N/A,1663875308.308116000,1,64,569668163,tcp,2817
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7752,·······A····,443,N/A,1663875308.308502000,1,49,3278271774,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7753,·······A····,443,N/A,1663875308.308503000,1,49,3278273222,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7754,·······A····,443,N/A,1663875308.308503000,1,49,3278274670,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7755,·······A····,443,N/A,1663875308.308504000,1,49,3278276118,tcp,501
N/A,443,0,10.169.169.63,68946,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:37:ef:a1:b9:80,MacOS,N/A,N/A,32,7756,·······A····,49164,N/A,1663875308.308539000,1,64,569668163,tcp,2726
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7757,·······A····,443,N/A,1663875308.308583000,1,49,3278277566,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7758,·······A····,443,N/A,1663875308.308584000,1,49,3278279014,tcp,501
N/A,443,0,10.169.169.63,71842,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:37:ef:a1:b9:80,MacOS,N/A,N/A,32,7759,·······A····,49164,N/A,1663875308.308614000,1,64,569668163,tcp,2681
N/A,443,0,10.169.169.63,71842,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:37:ef:a1:b9:80,MacOS,N/A,N/A,32,7760,·······A····,49164,N/A,1663875308.308720000,1,64,569668163,tcp,2907
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:80:64:9e:cc:30,MacOS,N/A,N/A,32,7761,·······AP···,443,N/A,1663875308.310024000,1,49,3278280462,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:32,MacOS,N/A,N/A,32,7762,·······A····,443,N/A,1663875308.310024000,1,49,3278281910,tcp,501
N/A,49164,0,23.218.224.138,1412,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:32,MacOS,N/A,N/A,32,7763,·······AP···,443,N/A,1663875308.310025000,1,49,3278283358,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:32,MacOS,N/A,N/A,32,7764,·······A····,443,N/A,1663875308.310025000,1,49,3278284806,tcp,501
N/A,443,0,10.169.169.63,76186,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:39:ef:a1:b9:84,MacOS,N/A,N/A,32,7765,·······A····,49164,N/A,1663875308.310065000,1,64,569668163,tcp,2839
N/A,443,0,10.169.169.63,76186,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:39:ef:a1:b9:84,MacOS,N/A,N/A,32,7766,·······A····,49164,N/A,1663875308.310128000,1,64,569668163,tcp,2907
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7767,·······A····,443,N/A,1663875308.310259000,1,49,3278284806,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7768,·······A····,443,N/A,1663875308.310259000,1,49,3278286254,tcp,501
N/A,443,0,10.169.169.63,79082,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:39:ef:a1:b9:84,MacOS,N/A,N/A,32,7769,·······A····,49164,N/A,1663875308.310291000,1,64,569668163,tcp,2862
N/A,443,0,10.169.169.63,79082,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:39:ef:a1:b9:84,MacOS,N/A,N/A,32,7770,·······A····,49164,N/A,1663875308.310343000,1,64,569668163,tcp,2907
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7771,·······A····,443,N/A,1663875308.310372000,1,49,3278287702,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7772,·······A····,443,N/A,1663875308.310373000,1,49,3278289150,tcp,501
N/A,443,0,10.169.169.63,81978,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:39:ef:a1:b9:84,MacOS,N/A,N/A,32,7773,·······A····,49164,N/A,1663875308.310404000,1,64,569668163,tcp,2862
N/A,443,0,10.169.169.63,81978,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:39:ef:a1:b9:84,MacOS,N/A,N/A,32,7774,·······A····,49164,N/A,1663875308.310453000,1,64,569668163,tcp,2907
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7775,·······A····,443,N/A,1663875308.310821000,1,49,3278290598,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7776,·······A····,443,N/A,1663875308.310822000,1,49,3278292046,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7777,·······A····,443,N/A,1663875308.310822000,1,49,3278293494,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7778,·······A····,443,N/A,1663875308.310823000,1,49,3278294942,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7779,·······A····,443,N/A,1663875308.310823000,1,49,3278296390,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7780,·······A····,443,N/A,1663875308.310824000,1,49,3278297838,tcp,501
N/A,443,0,10.169.169.63,90666,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:39:ef:a1:b9:84,MacOS,N/A,N/A,32,7781,·······A····,49164,N/A,1663875308.310848000,1,64,569668163,tcp,2772
N/A,443,0,10.169.169.63,90666,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:39:ef:a1:b9:84,MacOS,N/A,N/A,32,7782,·······A····,49164,N/A,1663875308.310887000,1,64,569668163,tcp,2907
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7783,·······A····,443,N/A,1663875308.311023000,1,49,3278299286,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7784,·······A····,443,N/A,1663875308.311023000,1,49,3278300734,tcp,501
N/A,443,0,10.169.169.63,93562,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:39:ef:a1:b9:84,MacOS,N/A,N/A,32,7785,·······A····,49164,N/A,1663875308.311044000,1,64,569668163,tcp,2862
N/A,443,0,10.169.169.63,93562,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:3a:ef:a1:b9:84,MacOS,N/A,N/A,32,7786,·······A····,49164,N/A,1663875308.311074000,1,64,569668163,tcp,2907
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7787,·······A····,443,N/A,1663875308.311119000,1,49,3278302182,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7788,·······A····,443,N/A,1663875308.311119000,1,49,3278303630,tcp,501
N/A,443,0,10.169.169.63,96458,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:3a:ef:a1:b9:84,MacOS,N/A,N/A,32,7789,·······A····,49164,N/A,1663875308.311133000,1,64,569668163,tcp,2862
N/A,443,0,10.169.169.63,96458,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:3a:ef:a1:b9:84,MacOS,N/A,N/A,32,7790,·······A····,49164,N/A,1663875308.311163000,1,64,569668163,tcp,2907
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7791,·······A····,443,N/A,1663875308.312737000,1,49,3278305078,tcp,501
N/A,49164,0,23.218.224.138,1443,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:84:64:9e:cc:33,MacOS,N/A,N/A,32,7792,·······AP···,443,N/A,1663875308.312738000,1,49,3278306526,tcp,501
N/A,443,0,10.169.169.63,98824,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:3c:ef:a1:b9:84,MacOS,N/A,N/A,32,7793,·······A····,49164,N/A,1663875308.312789000,1,64,569668163,tcp,2870
N/A,443,N/A,10.169.169.63,N/A,0,N/A,142.251.35.206,0,20,N/A,MacOS,N/A,N/A,N/A,7794,N/A,64352,N/A,1663875308.393270000,1,64,N/A,udp,N/A
N/A,64352,N/A,142.251.35.206,N/A,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,N/A,7795,N/A,443,N/A,1663875308.395853000,1,54,N/A,udp,N/A
N/A,443,0,10.169.169.63,98824,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:93:ef:a1:b9:84,MacOS,N/A,N/A,32,7796,·······AP···,49164,N/A,1663875308.400197000,1,64,569668163,tcp,2907
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7797,·······A····,443,N/A,1663875308.402547000,1,49,3278307444,tcp,501
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7798,·······A····,443,N/A,1663875308.403193000,1,49,3278307444,tcp,501
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7799,·······A····,443,N/A,1663875308.403479000,1,49,3278308892,tcp,501
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7800,·······A····,443,N/A,1663875308.403479000,1,49,3278310340,tcp,501
N/A,443,0,10.169.169.63,103168,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:95:ef:a1:b9:e3,MacOS,N/A,N/A,32,7801,·······A····,49164,N/A,1663875308.403517000,1,64,569668305,tcp,2862
N/A,443,0,10.169.169.63,103168,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:95:ef:a1:b9:e3,MacOS,N/A,N/A,32,7802,·······A····,49164,N/A,1663875308.403580000,1,64,569668305,tcp,2907
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7803,·······A····,443,N/A,1663875308.403991000,1,49,3278311788,tcp,501
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7804,·······A····,443,N/A,1663875308.403992000,1,49,3278313236,tcp,501
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7805,·······A····,443,N/A,1663875308.403992000,1,49,3278314684,tcp,501
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7806,·······A····,443,N/A,1663875308.403993000,1,49,3278316132,tcp,501
N/A,443,0,10.169.169.63,108960,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:97:ef:a1:b9:e3,MacOS,N/A,N/A,32,7807,·······A····,49164,N/A,1663875308.404027000,1,64,569668305,tcp,2817
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7808,·······A····,443,N/A,1663875308.404079000,1,49,3278317580,tcp,501
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7809,·······A····,443,N/A,1663875308.404079000,1,49,3278319028,tcp,501
N/A,443,0,10.169.169.63,108960,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:97:ef:a1:b9:e3,MacOS,N/A,N/A,32,7810,·······A····,49164,N/A,1663875308.404080000,1,64,569668305,tcp,2907
N/A,443,0,10.169.169.63,111856,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:97:ef:a1:b9:e3,MacOS,N/A,N/A,32,7811,·······A····,49164,N/A,1663875308.404110000,1,64,569668305,tcp,2862
N/A,443,0,10.169.169.63,111856,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:97:ef:a1:b9:e3,MacOS,N/A,N/A,32,7812,·······A····,49164,N/A,1663875308.404124000,1,64,569668305,tcp,2907
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7813,·······A····,443,N/A,1663875308.404366000,1,49,3278320476,tcp,501
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7814,·······A····,443,N/A,1663875308.404366000,1,49,3278321924,tcp,501
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e3:64:9e:cc:93,MacOS,N/A,N/A,32,7815,·······AP···,443,N/A,1663875308.404367000,1,49,3278323372,tcp,501
N/A,49164,0,23.218.224.138,1585,0,N/A,10.169.169.63,0,20,01:01:08:0a:ef:a1:b9:e4:64:9e:cc:93,MacOS,N/A,N/A,32,7816,·······A····,443,N/A,1663875308.404367000,1,49,3278323850,tcp,501
N/A,443,0,10.169.169.63,115230,0,N/A,23.218.224.138,0,20,01:01:08:0a:64:9e:cc:97:ef:a1:b9:e3,MacOS,N/A,N/A,32,7817,·······A····,49164,N/A,1663875308.404390000,1,64,569668305,tcp,2855
