PACKET_NO,KNOWN_HOST_DEVICE,DST_IP,SRC_IP,PACKET_SIZE,TIMESTAMP,TTL,DF_FLAG,MF_FLAG,IP_FRAG_OFF,PROTOCOL,SRC_PORT,DST_PORT,SUB_PROTOCOL
289,windows,10.169.169.21,162.159.133.234,20,1663877090.449035000,53,1,0,0,tcp,443,53331,tls
290,windows,208.67.222.222,10.169.169.21,20,1663877090.477833000,128,0,0,0,udp,55949,443,
291,windows,162.159.133.234,10.169.169.21,20,1663877090.489202000,128,1,0,0,tcp,53331,443,
292,windows,10.169.169.21,208.67.222.222,20,1663877090.556088000,53,1,0,0,udp,443,55949,
293,windows,208.67.222.222,10.169.169.21,20,1663877090.559786000,128,0,0,0,udp,55953,443,
294,windows,208.67.222.222,10.169.169.21,20,1663877090.561078000,128,0,0,0,udp,55954,443,
295,windows,208.67.222.222,10.169.169.21,20,1663877090.562853000,128,0,0,0,udp,55955,443,
296,windows,10.169.169.21,208.67.222.222,20,1663877090.576681000,53,1,0,0,udp,443,55954,
297,windows,192.0.78.22,10.169.169.21,20,1663877090.619067000,128,1,0,0,tcp,64093,443,
298,windows,10.169.169.21,192.0.78.22,20,1663877090.625484000,54,1,0,0,tcp,443,64093,
299,windows,192.0.78.22,10.169.169.21,20,1663877090.625667000,128,1,0,0,tcp,64093,443,
300,windows,192.0.78.22,10.169.169.21,20,1663877090.626260000,128,1,0,0,tcp,64093,443,tls
301,windows,10.169.169.21,208.67.222.222,20,1663877090.630847000,53,1,0,0,udp,443,55955,
302,windows,10.169.169.21,192.0.78.22,20,1663877090.631699000,54,1,0,0,tcp,443,64093,
303,windows,10.169.169.21,192.0.78.22,20,1663877090.634805000,54,1,0,0,tcp,443,64093,tls
304,windows,192.0.78.22,10.169.169.21,20,1663877090.635931000,128,1,0,0,tcp,64093,443,tls
305,windows,192.0.78.22,10.169.169.21,20,1663877090.636536000,128,1,0,0,tcp,64093,443,tls
306,windows,192.0.78.22,10.169.169.21,20,1663877090.637096000,128,1,0,0,tcp,64093,443,tls
307,windows,10.169.169.21,192.0.78.22,20,1663877090.642873000,54,1,0,0,tcp,443,64093,tls
308,windows,10.169.169.21,192.0.78.22,20,1663877090.666318000,54,1,0,0,tcp,443,64093,tls
309,windows,10.169.169.21,192.0.78.22,20,1663877090.666318000,54,1,0,0,tcp,443,64093,tls
310,windows,192.0.78.22,10.169.169.21,20,1663877090.666550000,128,1,0,0,tcp,64093,443,
311,windows,192.0.78.22,10.169.169.21,20,1663877090.667187000,128,1,0,0,tcp,64093,443,tls
312,windows,10.169.169.21,192.0.78.22,20,1663877090.670759000,54,1,0,0,tcp,443,64093,
313,windows,192.0.78.22,10.169.169.21,20,1663877090.670920000,128,1,0,0,tcp,64093,443,
314,windows,10.169.169.21,208.67.222.222,20,1663877090.698496000,53,1,0,0,udp,443,55953,
315,windows,10.169.169.21,192.0.78.22,20,1663877090.714194000,54,1,0,0,tcp,443,64093,
316,windows,10.169.169.21,162.159.133.234,20,1663877090.762476000,53,1,0,0,tcp,443,53331,tls
318,windows,162.159.133.234,10.169.169.21,20,1663877090.802138000,128,1,0,0,tcp,53331,443,
319,windows,10.169.169.21,192.0.78.22,20,1663877091.082378000,54,1,0,0,tcp,443,64093,tls
320,windows,10.169.169.21,192.0.78.22,20,1663877091.082963000,54,1,0,0,tcp,443,64093,tls
321,windows,10.169.169.21,192.0.78.22,20,1663877091.082963000,54,1,0,0,tcp,443,64093,
322,windows,192.0.78.22,10.169.169.21,20,1663877091.083066000,128,1,0,0,tcp,64093,443,
323,windows,208.67.222.222,10.169.169.21,20,1663877091.089770000,128,0,0,0,udp,64948,443,
324,windows,10.169.169.21,208.67.222.222,20,1663877091.107011000,53,1,0,0,udp,443,64948,
325,windows,142.251.33.35,10.169.169.21,20,1663877091.110200000,128,1,0,0,udp,63887,443,quic
326,windows,142.251.33.35,10.169.169.21,20,1663877091.110693000,128,1,0,0,udp,63887,443,quic
327,windows,10.169.169.21,142.251.33.35,20,1663877091.116152000,54,1,0,0,udp,443,63887,quic
328,windows,10.169.169.21,142.251.33.35,20,1663877091.116416000,54,1,0,0,udp,443,63887,quic
329,windows,10.169.169.21,142.251.33.35,20,1663877091.116416000,54,1,0,0,udp,443,63887,quic
330,windows,142.251.33.35,10.169.169.21,20,1663877091.117320000,128,1,0,0,udp,63887,443,quic
331,windows,142.251.33.35,10.169.169.21,20,1663877091.117558000,128,1,0,0,udp,63887,443,quic
332,windows,142.251.33.35,10.169.169.21,20,1663877091.118041000,128,1,0,0,udp,63887,443,quic
333,windows,142.251.33.35,10.169.169.21,20,1663877091.118140000,128,1,0,0,udp,63887,443,quic
334,windows,10.169.169.21,142.251.33.35,20,1663877091.119518000,54,1,0,0,udp,443,63887,quic
335,windows,10.169.169.21,142.251.33.35,20,1663877091.120534000,54,1,0,0,udp,443,63887,quic
336,windows,142.251.33.35,10.169.169.21,20,1663877091.120752000,128,1,0,0,udp,63887,443,quic
337,windows,10.169.169.21,142.251.33.35,20,1663877091.121541000,54,1,0,0,udp,443,63887,quic
338,windows,10.169.169.21,142.251.33.35,20,1663877091.127788000,54,1,0,0,udp,443,63887,quic
339,windows,10.169.169.21,142.251.33.35,20,1663877091.127977000,54,1,0,0,udp,443,63887,quic
340,windows,142.251.33.35,10.169.169.21,20,1663877091.128423000,128,1,0,0,udp,63887,443,quic
341,windows,142.251.33.35,10.169.169.21,20,1663877091.154398000,128,1,0,0,udp,63887,443,quic
342,windows,10.169.169.21,142.251.33.35,20,1663877091.156746000,54,1,0,0,udp,443,63887,quic
343,windows,10.169.169.21,162.159.133.234,20,1663877092.255220000,53,1,0,0,tcp,443,53331,tls
344,windows,162.159.133.234,10.169.169.21,20,1663877092.296285000,128,1,0,0,tcp,53331,443,
346,windows,10.169.169.21,162.159.133.234,20,1663877093.234382000,53,1,0,0,tcp,443,53331,tls
347,windows,162.159.133.234,10.169.169.21,20,1663877093.274824000,128,1,0,0,tcp,53331,443,
351,windows,10.100.70.24,10.169.169.21,20,1663877096.175028000,128,0,0,0,udp,64946,53,
352,windows,10.100.70.24,10.169.169.21,20,1663877096.176362000,128,0,0,0,udp,51622,53,
353,windows,10.182.70.24,10.169.169.21,20,1663877096.199912000,128,0,0,0,udp,64946,53,
354,windows,10.182.70.24,10.169.169.21,20,1663877096.201803000,128,0,0,0,udp,51622,53,
355,windows,10.169.169.21,10.100.70.24,20,1663877096.267656000,125,0,0,0,udp,53,51622,
356,windows,10.100.70.24,10.169.169.21,20,1663877096.268964000,128,0,0,0,udp,57843,53,
357,windows,10.182.70.24,10.169.169.21,20,1663877096.296414000,128,0,0,0,udp,57843,53,
358,windows,10.169.169.21,10.100.70.24,20,1663877096.322491000,125,0,0,0,udp,53,64946,
359,windows,10.169.169.21,10.182.70.24,20,1663877096.322491000,121,0,0,0,udp,53,64946,
360,windows,10.169.169.21,10.182.70.24,20,1663877096.322814000,121,0,0,0,udp,53,51622,
361,windows,10.169.169.21,10.100.70.24,20,1663877096.322814000,125,0,0,0,udp,53,57843,
362,windows,10.100.70.24,10.169.169.21,20,1663877096.323824000,128,0,0,0,udp,59903,53,
363,windows,10.100.70.24,10.169.169.21,20,1663877096.323986000,128,0,0,0,udp,58978,53,
364,windows,10.182.70.24,10.169.169.21,20,1663877096.349429000,128,0,0,0,udp,58978,53,
365,windows,10.182.70.24,10.169.169.21,20,1663877096.349429000,128,0,0,0,udp,59903,53,
366,windows,10.169.169.21,10.182.70.24,20,1663877096.386323000,120,0,0,0,udp,53,57843,
367,windows,10.169.169.21,10.100.70.24,20,1663877096.386323000,125,0,0,0,udp,53,58978,
368,windows,10.169.169.21,10.100.70.24,20,1663877096.386323000,125,0,0,0,udp,53,59903,
369,windows,10.169.169.21,10.182.70.24,20,1663877096.387415000,120,0,0,0,udp,53,59903,
370,windows,10.169.169.21,10.182.70.24,20,1663877096.387415000,120,0,0,0,udp,53,58978,
371,windows,10.100.70.24,10.169.169.21,20,1663877096.387624000,128,0,0,0,udp,65286,53,
372,windows,10.169.169.21,10.100.70.24,20,1663877096.388800000,125,0,0,0,udp,53,65286,
373,windows,208.67.222.222,10.169.169.21,20,1663877096.927594000,128,0,0,0,udp,54191,443,
374,windows,10.169.169.21,208.67.222.222,20,1663877096.967605000,53,1,0,0,udp,443,54191,
375,windows,208.67.222.222,10.169.169.21,20,1663877096.969391000,128,0,0,0,udp,54193,443,
376,windows,142.251.32.131,10.169.169.21,20,1663877096.970067000,128,1,0,0,udp,57850,443,quic
377,windows,142.251.32.131,10.169.169.21,20,1663877096.970538000,128,1,0,0,udp,57850,443,quic
378,windows,142.251.32.131,10.169.169.21,20,1663877096.971286000,128,1,0,0,udp,57850,443,quic
379,windows,10.169.169.21,142.251.32.131,20,1663877096.976732000,54,1,0,0,udp,443,57850,quic
380,windows,10.169.169.21,142.251.32.131,20,1663877096.976732000,54,1,0,0,udp,443,57850,quic
381,windows,10.169.169.21,142.251.32.131,20,1663877096.976732000,54,1,0,0,udp,443,57850,quic
382,windows,142.251.32.131,10.169.169.21,20,1663877096.977669000,128,1,0,0,udp,57850,443,quic
383,windows,142.251.32.131,10.169.169.21,20,1663877096.977890000,128,1,0,0,udp,57850,443,quic
384,windows,10.169.169.21,142.251.32.131,20,1663877096.981562000,54,1,0,0,udp,443,57850,quic
385,windows,10.169.169.21,142.251.32.131,20,1663877096.981562000,54,1,0,0,udp,443,57850,quic
386,windows,10.169.169.21,142.251.32.131,20,1663877096.981562000,54,1,0,0,udp,443,57850,quic
387,windows,10.169.169.21,142.251.32.131,20,1663877096.981562000,54,1,0,0,udp,443,57850,quic
388,windows,142.251.32.131,10.169.169.21,20,1663877096.981922000,128,1,0,0,udp,57850,443,quic
389,windows,142.251.32.131,10.169.169.21,20,1663877096.982213000,128,1,0,0,udp,57850,443,quic
390,windows,10.169.169.21,208.67.222.222,20,1663877096.985552000,53,1,0,0,udp,443,54193,
391,windows,10.169.169.21,142.251.32.131,20,1663877096.985552000,54,1,0,0,udp,443,57850,quic
392,windows,142.251.32.131,10.169.169.21,20,1663877096.986175000,128,1,0,0,udp,57850,443,quic
393,windows,10.169.169.21,142.251.32.131,20,1663877096.988529000,54,1,0,0,udp,443,57850,quic
395,windows,10.169.169.21,162.159.133.234,20,1663877097.943807000,53,1,0,0,tcp,443,53331,tls
396,windows,162.159.133.234,10.169.169.21,20,1663877097.983782000,128,1,0,0,tcp,53331,443,
397,windows,142.250.114.188,10.169.169.21,20,1663877098.463726000,128,1,0,0,tcp,57382,5228,
398,windows,10.169.169.21,142.250.114.188,20,1663877098.486109000,118,0,0,0,tcp,5228,57382,
399,windows,10.169.169.21,162.159.133.234,20,1663877098.487664000,53,1,0,0,tcp,443,53331,tls
400,windows,162.159.133.234,10.169.169.21,20,1663877098.528182000,128,1,0,0,tcp,53331,443,
402,windows,10.169.169.21,162.159.133.234,20,1663877098.768095000,53,1,0,0,tcp,443,53331,tls
403,windows,162.159.133.234,10.169.169.21,20,1663877098.808752000,128,1,0,0,tcp,53331,443,
404,windows,142.251.45.78,10.169.169.21,20,1663877099.239941000,128,1,0,0,udp,56584,443,quic
405,windows,142.251.45.78,10.169.169.21,20,1663877099.240157000,128,1,0,0,udp,56584,443,quic
406,windows,10.169.169.21,142.251.45.78,20,1663877099.270874000,54,1,0,0,udp,443,56584,quic
407,windows,10.169.169.21,142.251.45.78,20,1663877099.274657000,54,1,0,0,udp,443,56584,quic
408,windows,142.251.45.78,10.169.169.21,20,1663877099.296865000,128,1,0,0,udp,56584,443,quic
409,windows,10.169.169.21,142.251.45.78,20,1663877099.298381000,54,1,0,0,udp,443,56584,quic
410,windows,142.251.45.78,10.169.169.21,20,1663877099.298982000,128,1,0,0,udp,56584,443,quic
411,windows,10.169.169.21,142.251.45.78,20,1663877099.327311000,54,1,0,0,udp,443,56584,quic
412,windows,142.251.45.78,10.169.169.21,20,1663877099.327982000,128,1,0,0,udp,56584,443,quic
413,windows,10.169.169.21,142.251.45.78,20,1663877099.328004000,54,1,0,0,udp,443,56584,quic
414,windows,142.251.45.78,10.169.169.21,20,1663877099.328283000,128,1,0,0,udp,56584,443,quic
415,windows,10.169.169.21,142.251.45.78,20,1663877099.357422000,54,1,0,0,udp,443,56584,quic
418,windows,10.169.169.21,162.159.133.234,20,1663877100.318645000,53,1,0,0,tcp,443,53331,tls
419,windows,10.169.169.21,128.95.155.134,20,1663877100.318645000,43,1,0,0,tcp,80,64092,
420,windows,128.95.155.134,10.169.169.21,20,1663877100.318815000,128,1,0,0,tcp,64092,80,
421,windows,162.159.133.234,10.169.169.21,20,1663877100.359517000,128,1,0,0,tcp,53331,443,
423,windows,10.169.169.21,162.159.133.234,20,1663877101.636499000,53,1,0,0,tcp,443,53331,tls
424,windows,162.159.133.234,10.169.169.21,20,1663877101.676686000,128,1,0,0,tcp,53331,443,
426,windows,10.169.169.21,162.159.133.234,20,1663877103.215605000,53,1,0,0,tcp,443,53331,tls
427,windows,162.159.133.234,10.169.169.21,20,1663877103.256171000,128,1,0,0,tcp,53331,443,
429,windows,10.169.169.21,162.159.133.234,20,1663877105.318584000,53,1,0,0,tcp,443,53331,tls
430,windows,162.159.133.234,10.169.169.21,20,1663877105.359916000,128,1,0,0,tcp,53331,443,
432,windows,10.169.169.21,162.159.133.234,20,1663877106.769056000,53,1,0,0,tcp,443,53331,tls
433,windows,162.159.133.234,10.169.169.21,20,1663877106.809214000,128,1,0,0,tcp,53331,443,
436,windows,10.169.169.21,162.159.133.234,20,1663877108.704088000,53,1,0,0,tcp,443,53331,tls
437,windows,162.159.133.234,10.169.169.21,20,1663877108.744324000,128,1,0,0,tcp,53331,443,
439,windows,10.169.169.21,162.159.133.234,20,1663877109.620750000,53,1,0,0,tcp,443,53331,tls
440,windows,162.159.133.234,10.169.169.21,20,1663877109.660732000,128,1,0,0,tcp,53331,443,
443,windows,10.169.169.21,162.159.133.234,20,1663877111.508242000,53,1,0,0,tcp,443,53331,tls
444,windows,10.169.169.21,162.159.133.234,20,1663877111.519737000,53,1,0,0,tcp,443,53331,tls
445,windows,162.159.133.234,10.169.169.21,20,1663877111.519857000,128,1,0,0,tcp,53331,443,
447,windows,10.124.17.47,10.169.169.21,20,1663877113.809447000,128,1,0,0,tcp,64094,80,
448,windows,10.169.160.1,10.169.169.21,20,1663877113.809452000,128,1,0,0,tcp,64095,80,
449,windows,10.169.169.21,162.159.133.234,20,1663877113.812350000,53,1,0,0,tcp,443,53331,tls
450,windows,10.100.70.24,10.169.169.21,20,1663877113.815045000,128,0,0,0,udp,52063,53,
451,windows,10.182.70.24,10.169.169.21,20,1663877113.815726000,128,0,0,0,udp,52064,53,
452,windows,10.169.169.21,10.100.70.24,20,1663877113.816157000,125,0,0,0,udp,53,52063,
453,windows,10.182.70.95,10.169.169.21,20,1663877113.816531000,128,0,0,0,udp,52065,53,
454,windows,10.248.14.16,10.169.169.21,20,1663877113.817288000,128,0,0,0,udp,52066,53,
455,windows,10.100.70.24,10.169.169.21,20,1663877113.820398000,128,0,0,0,udp,58451,53,
456,windows,10.169.169.21,10.100.70.24,20,1663877113.822130000,125,0,0,0,udp,53,58451,
457,windows,208.67.222.222,10.169.169.21,20,1663877113.822267000,128,0,0,0,udp,63234,443,
458,windows,10.169.169.21,10.248.14.16,20,1663877113.825523000,120,0,0,0,udp,53,52066,
459,windows,10.169.169.21,208.67.222.222,20,1663877113.825759000,53,1,0,0,udp,443,63234,
460,windows,72.163.1.80,10.169.169.21,20,1663877113.827931000,128,1,0,0,tcp,64096,80,
461,windows,10.100.70.24,10.169.169.21,20,1663877113.828140000,128,0,0,0,udp,58451,53,
462,windows,10.169.169.21,10.100.70.24,20,1663877113.829555000,125,0,0,0,udp,53,58451,
463,windows,10.100.70.24,10.169.169.21,20,1663877113.834905000,128,0,0,0,udp,63232,53,
464,windows,10.169.169.21,10.100.70.24,20,1663877113.836139000,125,0,0,0,udp,53,63232,
465,windows,10.100.70.24,10.169.169.21,20,1663877113.841566000,128,0,0,0,udp,58451,53,
466,windows,10.169.169.21,10.100.70.24,20,1663877113.842746000,125,0,0,0,udp,53,58451,
467,windows,10.100.70.24,10.169.169.21,20,1663877113.848403000,128,0,0,0,udp,63232,53,
468,windows,10.169.169.21,10.182.70.24,20,1663877113.848418000,121,0,0,0,udp,53,52064,
469,windows,10.169.169.21,10.182.70.95,20,1663877113.848876000,120,0,0,0,udp,53,52065,
470,windows,10.169.169.21,10.100.70.24,20,1663877113.849614000,125,0,0,0,udp,53,63232,
471,windows,162.159.133.234,10.169.169.21,20,1663877113.851701000,128,1,0,0,tcp,53331,443,
472,windows,10.100.70.24,10.169.169.21,20,1663877113.855951000,128,0,0,0,udp,58451,53,
473,windows,10.169.169.21,10.100.70.24,20,1663877113.857009000,125,0,0,0,udp,53,58451,
474,windows,10.100.70.24,10.169.169.21,20,1663877113.862877000,128,0,0,0,udp,63232,53,
475,windows,10.169.169.21,10.100.70.24,20,1663877113.867019000,125,0,0,0,udp,53,63232,
476,windows,10.100.70.24,10.169.169.21,20,1663877113.874222000,128,0,0,0,udp,58451,53,
477,windows,10.169.169.21,10.100.70.24,20,1663877113.875967000,125,0,0,0,udp,53,58451,
478,windows,10.100.70.24,10.169.169.21,20,1663877113.882149000,128,0,0,0,udp,63232,53,
479,windows,10.169.169.21,10.100.70.24,20,1663877113.883839000,125,0,0,0,udp,53,63232,
480,windows,10.100.70.24,10.169.169.21,20,1663877113.890176000,128,0,0,0,udp,58451,53,
481,windows,10.169.169.21,10.100.70.24,20,1663877113.891470000,125,0,0,0,udp,53,58451,
483,windows,10.169.169.21,162.159.133.234,20,1663877114.329295000,53,1,0,0,tcp,443,53331,tls
484,windows,162.159.133.234,10.169.169.21,20,1663877114.369328000,128,1,0,0,tcp,53331,443,
485,windows,10.169.169.21,162.159.133.234,20,1663877114.371466000,53,1,0,0,tcp,443,53331,tls
486,windows,162.159.133.234,10.169.169.21,20,1663877114.411677000,128,1,0,0,tcp,53331,443,
487,windows,10.169.160.1,10.169.169.21,20,1663877114.809638000,128,1,0,0,tcp,64095,80,
488,windows,10.124.17.47,10.169.169.21,20,1663877114.809640000,128,1,0,0,tcp,64094,80,
489,windows,72.163.1.80,10.169.169.21,20,1663877114.829159000,128,1,0,0,tcp,64096,80,
491,windows,10.124.17.47,10.169.169.21,20,1663877116.810172000,128,1,0,0,tcp,64094,80,
492,windows,10.169.160.1,10.169.169.21,20,1663877116.810172000,128,1,0,0,tcp,64095,80,
493,windows,10.169.169.21,162.159.133.234,20,1663877116.818679000,53,1,0,0,tcp,443,53331,tls
494,windows,72.163.1.80,10.169.169.21,20,1663877116.829437000,128,1,0,0,tcp,64096,80,
495,windows,162.159.133.234,10.169.169.21,20,1663877116.860100000,128,1,0,0,tcp,53331,443,
499,windows,34.98.127.226,10.169.169.21,20,1663877117.986243000,128,1,0,0,tcp,64077,443,
500,windows,10.169.169.21,34.98.127.226,20,1663877117.990382000,118,0,0,0,tcp,443,64077,
501,windows,10.169.169.21,162.159.133.234,20,1663877118.126139000,53,1,0,0,tcp,443,53331,tls
502,windows,162.159.133.234,10.169.169.21,20,1663877118.166806000,128,1,0,0,tcp,53331,443,
504,windows,10.100.70.24,10.169.169.21,20,1663877118.793069000,128,0,0,0,udp,63232,53,
505,windows,10.169.169.21,10.100.70.24,20,1663877118.796933000,125,0,0,0,udp,53,63232,
506,windows,10.100.70.24,10.169.169.21,20,1663877118.808546000,128,0,0,0,udp,58451,53,
507,windows,10.169.169.21,10.100.70.24,20,1663877118.819505000,125,0,0,0,udp,53,58451,
508,windows,10.100.70.24,10.169.169.21,20,1663877118.831750000,128,0,0,0,udp,63232,53,
509,windows,10.169.169.21,10.100.70.24,20,1663877118.845621000,125,0,0,0,udp,53,63232,
510,windows,10.100.70.24,10.169.169.21,20,1663877118.855482000,128,0,0,0,udp,58451,53,
511,windows,10.169.169.21,10.100.70.24,20,1663877118.857430000,125,0,0,0,udp,53,58451,
512,windows,10.100.70.24,10.169.169.21,20,1663877118.892566000,128,0,0,0,udp,63232,53,
513,windows,10.169.169.21,10.100.70.24,20,1663877118.894795000,125,0,0,0,udp,53,63232,
514,windows,10.100.70.24,10.169.169.21,20,1663877118.905025000,128,0,0,0,udp,58451,53,
515,windows,10.169.169.21,10.100.70.24,20,1663877118.906246000,125,0,0,0,udp,53,58451,
516,windows,10.100.70.24,10.169.169.21,20,1663877118.914719000,128,0,0,0,udp,63232,53,
517,windows,10.169.169.21,10.100.70.24,20,1663877118.915906000,125,0,0,0,udp,53,63232,
518,windows,10.100.70.24,10.169.169.21,20,1663877118.924461000,128,0,0,0,udp,58451,53,
519,windows,10.169.169.21,10.100.70.24,20,1663877118.926442000,125,0,0,0,udp,53,58451,
520,windows,10.100.70.24,10.169.169.21,20,1663877118.933741000,128,0,0,0,udp,63232,53,
521,windows,10.169.169.21,10.100.70.24,20,1663877118.934804000,125,0,0,0,udp,53,63232,
522,windows,10.100.70.24,10.169.169.21,20,1663877118.942938000,128,0,0,0,udp,58451,53,
523,windows,10.169.169.21,10.100.70.24,20,1663877118.944513000,125,0,0,0,udp,53,58451,
524,windows,72.163.1.80,10.169.169.21,20,1663877118.959344000,128,1,0,0,tcp,64097,8905,
525,windows,10.100.70.24,10.169.169.21,20,1663877119.007566000,128,0,0,0,udp,63235,53,
526,windows,10.169.169.21,10.100.70.24,20,1663877119.008643000,125,0,0,0,udp,53,63235,
527,windows,10.182.70.24,10.169.169.21,20,1663877119.011355000,128,0,0,0,udp,63236,53,
528,windows,10.169.169.21,10.182.70.24,20,1663877119.015286000,120,0,0,0,udp,53,63236,
529,windows,10.182.70.95,10.169.169.21,20,1663877119.017628000,128,0,0,0,udp,63237,53,
530,windows,10.169.169.21,10.182.70.95,20,1663877119.448397000,121,0,0,0,udp,53,63237,
531,windows,10.248.14.16,10.169.169.21,20,1663877119.450345000,128,0,0,0,udp,63238,53,
532,windows,10.169.169.21,10.248.14.16,20,1663877119.458526000,121,0,0,0,udp,53,63238,
533,windows,208.67.222.222,10.169.169.21,20,1663877119.462485000,128,0,0,0,udp,63240,443,
534,windows,10.169.169.21,208.67.222.222,20,1663877119.465818000,53,1,0,0,udp,443,63240,
535,windows,72.163.1.80,10.169.169.21,20,1663877119.958860000,128,1,0,0,tcp,64097,8905,
536,windows,162.159.133.234,10.169.169.21,20,1663877120.036243000,128,1,0,0,tcp,53331,443,tls
537,windows,10.169.169.21,162.159.133.234,20,1663877120.043123000,53,1,0,0,tcp,443,53331,
538,windows,10.169.169.21,162.159.133.234,20,1663877120.076864000,53,1,0,0,tcp,443,53331,tls
539,windows,162.159.133.234,10.169.169.21,20,1663877120.118454000,128,1,0,0,tcp,53331,443,
540,windows,10.169.169.21,162.159.133.234,20,1663877120.698590000,53,1,0,0,tcp,443,53331,tls
541,windows,162.159.133.234,10.169.169.21,20,1663877120.738602000,128,1,0,0,tcp,53331,443,
542,windows,10.169.160.1,10.169.169.21,20,1663877120.810205000,128,1,0,0,tcp,64095,80,
543,windows,10.124.17.47,10.169.169.21,20,1663877120.811851000,128,1,0,0,tcp,64094,80,
544,windows,72.163.1.80,10.169.169.21,20,1663877120.829247000,128,1,0,0,tcp,64096,80,
547,windows,142.251.41.36,10.169.169.21,20,1663877121.447253000,128,1,0,0,udp,63514,443,quic
