TLS_EXTENSION_SIG_ALGS,TLS_CIPHER_SUITES,IP_FRAG_OFF,TCP_OPTIONS,TCP_ACK,TIMESTAMP,TTL,DF_FLAG,TCP_SEQ,MF_FLAG,PROTOCOL,SUB_PROTOCOL,TCP_WINDOW_SIZE,PACKET_NO,DST_PORT,TCP_FLAGS,TLS_VERSION,HTTP_USER_AGENT,SRC_PORT,DST_IP,SRC_IP,PACKET_SIZE,TCP_HDR_LEN,KNOWN_HOST_DEVICE,TCP_URP 
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943245199,0,tcp,N/A,251,6385,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943246631,0,tcp,N/A,251,6386,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943248063,0,tcp,N/A,251,6387,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943249495,0,tcp,N/A,251,6388,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943250927,0,tcp,N/A,251,6389,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943252359,0,tcp,N/A,251,6390,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943253791,0,tcp,N/A,251,6391,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943255223,0,tcp,N/A,251,6392,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943256655,0,tcp,N/A,251,6393,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943258087,0,tcp,N/A,251,6394,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943259519,0,tcp,N/A,251,6395,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.388709000,222,1,2943260951,0,tcp,N/A,251,6396,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,145467,1663877519.388864000,128,1,4255260074,0,tcp,N/A,514,6397,443,·······A····,N/A,N/A,1229,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943262383,0,tcp,N/A,251,6398,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943263815,0,tcp,N/A,251,6399,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943265247,0,tcp,N/A,251,6400,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943266679,0,tcp,N/A,251,6401,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943268111,0,tcp,N/A,251,6402,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943269543,0,tcp,N/A,251,6403,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943270975,0,tcp,N/A,251,6404,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943272407,0,tcp,N/A,251,6405,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943273839,0,tcp,N/A,251,6406,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943275271,0,tcp,N/A,251,6407,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943276703,0,tcp,N/A,251,6408,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943278135,0,tcp,N/A,251,6409,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943279567,0,tcp,N/A,251,6410,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.389178000,222,1,2943280999,0,tcp,N/A,251,6411,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,165515,1663877519.389417000,128,1,4255260074,0,tcp,N/A,514,6412,443,·······A····,N/A,N/A,1229,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,73851,1663877519.395900000,128,1,3893712929,0,tcp,N/A,514,6413,443,·······A····,N/A,N/A,1232,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.396107000,222,1,2943282431,0,tcp,N/A,251,6414,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.396107000,222,1,2943283863,0,tcp,N/A,251,6415,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,2682,1663877519.396107000,44,1,483440389,0,tcp,N/A,78,6416,1224,·······A····,N/A,N/A,443,10.169.161.162,128.95.155.198,20,20,Windows,0
N/A,N/A,0,N/A,2682,1663877519.396107000,44,1,483441849,0,tcp,N/A,78,6417,1224,·······AP···,N/A,N/A,443,10.169.161.162,128.95.155.198,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.396107000,222,1,413293940,0,tcp,N/A,251,6418,1231,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.396107000,222,1,413295372,0,tcp,N/A,251,6419,1231,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.396107000,222,1,413296804,0,tcp,N/A,251,6420,1231,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.396107000,222,1,413298236,0,tcp,N/A,251,6421,1231,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.396107000,222,1,413299668,0,tcp,N/A,251,6422,1231,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.396107000,222,1,413301100,0,tcp,N/A,251,6423,1231,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.396107000,222,1,413302532,0,tcp,N/A,251,6424,1231,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.396107000,222,1,413303964,0,tcp,N/A,251,6425,1231,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1355,1663877519.396107000,222,1,3206055622,0,tcp,N/A,251,6426,1232,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1355,1663877519.396107000,222,1,3206057054,0,tcp,N/A,251,6427,1232,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1355,1663877519.396107000,222,1,3206058486,0,tcp,N/A,251,6428,1232,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1355,1663877519.396107000,222,1,3206059918,0,tcp,N/A,251,6429,1232,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1355,1663877519.396107000,222,1,3206061350,0,tcp,N/A,251,6430,1232,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1355,1663877519.396107000,222,1,3206062782,0,tcp,N/A,251,6431,1232,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396107000,217,1,2264914817,0,tcp,N/A,124,6432,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396107000,217,1,2264916249,0,tcp,N/A,124,6433,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396107000,217,1,2264917681,0,tcp,N/A,124,6434,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396107000,217,1,2264919113,0,tcp,N/A,124,6435,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396107000,217,1,2264920545,0,tcp,N/A,124,6436,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396107000,217,1,2264921977,0,tcp,N/A,124,6437,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.396107000,222,1,2943285295,0,tcp,N/A,251,6438,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396107000,217,1,2264923409,0,tcp,N/A,124,6439,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.396107000,222,1,2943286727,0,tcp,N/A,251,6440,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.396107000,222,1,2943288159,0,tcp,N/A,251,6441,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.396107000,222,1,2943289591,0,tcp,N/A,251,6442,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396107000,217,1,2264924841,0,tcp,N/A,124,6443,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396107000,217,1,2264926273,0,tcp,N/A,124,6444,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.396107000,222,1,2943291023,0,tcp,N/A,251,6445,1229,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,175539,1663877519.396510000,128,1,4255260074,0,tcp,N/A,514,6446,443,·······A····,N/A,N/A,1229,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,42405,1663877519.396621000,128,1,253313212,0,tcp,N/A,513,6447,443,·······A····,N/A,N/A,1224,128.95.155.198,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,169657,1663877519.396674000,128,1,1806699771,0,tcp,N/A,514,6448,443,·······A····,N/A,N/A,1231,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,82443,1663877519.396718000,128,1,3893712929,0,tcp,N/A,514,6449,443,·······A····,N/A,N/A,1232,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,97894,1663877519.396761000,128,1,3667019217,0,tcp,N/A,514,6450,443,·······A····,N/A,N/A,1230,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1364,1663877519.396982000,222,1,2943292455,0,tcp,N/A,251,6451,1229,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264927705,0,tcp,N/A,124,6452,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264929137,0,tcp,N/A,124,6453,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264930569,0,tcp,N/A,124,6454,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264932001,0,tcp,N/A,124,6455,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264933433,0,tcp,N/A,124,6456,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264934865,0,tcp,N/A,124,6457,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264936297,0,tcp,N/A,124,6458,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264937729,0,tcp,N/A,124,6459,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264939161,0,tcp,N/A,124,6460,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264940593,0,tcp,N/A,124,6461,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264942025,0,tcp,N/A,124,6462,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264943457,0,tcp,N/A,124,6463,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264944889,0,tcp,N/A,124,6464,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264946321,0,tcp,N/A,124,6465,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264947753,0,tcp,N/A,124,6466,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264949185,0,tcp,N/A,124,6467,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264950617,0,tcp,N/A,124,6468,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264952049,0,tcp,N/A,124,6469,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264953481,0,tcp,N/A,124,6470,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264954913,0,tcp,N/A,124,6471,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264956345,0,tcp,N/A,124,6472,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264957777,0,tcp,N/A,124,6473,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264959209,0,tcp,N/A,124,6474,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264960641,0,tcp,N/A,124,6475,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264962073,0,tcp,N/A,124,6476,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264963505,0,tcp,N/A,124,6477,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264964937,0,tcp,N/A,124,6478,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264966369,0,tcp,N/A,124,6479,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264967801,0,tcp,N/A,124,6480,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264969233,0,tcp,N/A,124,6481,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.396982000,217,1,2264970665,0,tcp,N/A,124,6482,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,176971,1663877519.397273000,128,1,4255260074,0,tcp,N/A,514,6483,443,·······A····,N/A,N/A,1229,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,142286,1663877519.397350000,128,1,3667019217,0,tcp,N/A,514,6484,443,·······A····,N/A,N/A,1230,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264972097,0,tcp,N/A,124,6485,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264973529,0,tcp,N/A,124,6486,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264974961,0,tcp,N/A,124,6487,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264976393,0,tcp,N/A,124,6488,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264977825,0,tcp,N/A,124,6489,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264979257,0,tcp,N/A,124,6490,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264980689,0,tcp,N/A,124,6491,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264982121,0,tcp,N/A,124,6492,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264983553,0,tcp,N/A,124,6493,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264984985,0,tcp,N/A,124,6494,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264986417,0,tcp,N/A,124,6495,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.397556000,217,1,2264987849,0,tcp,N/A,124,6496,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,159470,1663877519.397738000,128,1,3667019217,0,tcp,N/A,514,6497,443,·······A····,N/A,N/A,1230,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.399907000,217,1,2264989281,0,tcp,N/A,124,6498,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.399907000,217,1,2264990713,0,tcp,N/A,124,6499,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.399907000,217,1,2264992145,0,tcp,N/A,124,6500,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.399907000,217,1,2264993577,0,tcp,N/A,124,6501,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.399907000,217,1,2264995009,0,tcp,N/A,124,6502,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.399907000,217,1,2264996441,0,tcp,N/A,124,6503,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1361,1663877519.399907000,217,1,2264997873,0,tcp,N/A,124,6504,1230,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,2802,1663877519.399907000,222,1,1042003555,0,tcp,N/A,251,6505,1228,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,169494,1663877519.400063000,128,1,3667019217,0,tcp,N/A,514,6506,443,·······A····,N/A,N/A,1230,52.92.133.2,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.401505000,222,1,413305396,0,tcp,N/A,251,6507,1231,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.401505000,222,1,413306828,0,tcp,N/A,251,6508,1231,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,1360,1663877519.401505000,222,1,413308260,0,tcp,N/A,251,6509,1231,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,3290,1663877519.401505000,44,1,2025399836,0,tcp,N/A,83,6510,1223,·······A····,N/A,N/A,443,10.169.161.162,128.95.155.198,20,20,Windows,0
N/A,N/A,0,N/A,3290,1663877519.401505000,44,1,2025401296,0,tcp,N/A,83,6511,1223,·······A····,N/A,N/A,443,10.169.161.162,128.95.155.198,20,20,Windows,0
N/A,N/A,0,N/A,3290,1663877519.401505000,44,1,2025402756,0,tcp,N/A,83,6512,1223,·······A····,N/A,N/A,443,10.169.161.162,128.95.155.198,20,20,Windows,0
N/A,N/A,0,N/A,3290,1663877519.401505000,44,1,2025404216,0,tcp,N/A,83,6513,1223,·······AP···,N/A,N/A,443,10.169.161.162,128.95.155.198,20,20,Windows,0
N/A,N/A,0,N/A,2802,1663877519.401505000,222,1,1042003555,0,tcp,N/A,251,6514,1228,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,2802,1663877519.401505000,222,1,1042004028,0,tcp,N/A,251,6515,1228,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,2802,1663877519.401505000,222,1,1042005460,0,tcp,N/A,251,6516,1228,·······AP···,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
N/A,N/A,0,N/A,2802,1663877519.401505000,222,1,1042006892,0,tcp,N/A,251,6517,1228,·······A····,N/A,N/A,443,10.169.161.162,52.92.133.2,20,20,Windows,0
